ClassParamID	Id	Cost	Desc	TrueDesc	Probability	Name	BindMoney	Money	Coin	Genre	DetailType	ParticularType	Level	Series	EnhTimes	Amount	Exp	BaseExp	MKP	GTP	Bind	LuaScriptFun	TimeLimit	Announce	FriendMsg	KinOrTongMsg
44	21		民族大团圆幸运卡片	民族大团圆幸运卡片	200	空白的心得书（初级）				20	1	463	1										43200			
44	22		民族大团圆幸运卡片	民族大团圆幸运卡片	200	空白的心得书（中级）				20	1	464	1										43200			
44	23		民族大团圆幸运卡片	民族大团圆幸运卡片	200	空白的心得书（高级）				20	1	465	1										43200			
44	24		民族大团圆幸运卡片	民族大团圆幸运卡片	10	金犀（4级）				18	1	2	4										43200	1	1	1
44	25		民族大团圆幸运卡片	民族大团圆幸运卡片	200	金犀（3级）				18	1	2	3										43200			
44	26		民族大团圆幸运卡片	民族大团圆幸运卡片	200	洗髓岛令牌				18	1	79	1										43200			
44	27		民族大团圆幸运卡片	民族大团圆幸运卡片	200	马牌（大宛马）				1	12	15	2										43200			
44	28		民族大团圆幸运卡片	民族大团圆幸运卡片	200	马牌（乌骓）				1	12	16	2										43200			
44	29		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Tinh Khí Tán（回500）				18	1	89	1										43200			
44	30		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Tinh Khí Tán（回1000）				18	1	89	2										43200			
44	31		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Tinh Khí Tán（回1500）				18	1	89	3										43200			
44	32		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Hoạt Khí Tán（回500）				18	1	90	1										43200			
44	33		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Hoạt Khí Tán（回1000）				18	1	90	2										43200			
44	34		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Hoạt Khí Tán（回1500）				18	1	90	3										43200			
44	35		民族大团圆幸运卡片	民族大团圆幸运卡片	200	天眼符				18	1	206	1										43200			
44	36		民族大团圆幸运卡片	民族大团圆幸运卡片	100	Lệnh bài Chúc phúc sơ				18	1	212	1										43200		1	
44	37		民族大团圆幸运卡片	民族大团圆幸运卡片	10	Lệnh bài Chúc phúc trung				18	1	212	2										43200	1	1	1
44	38		民族大团圆幸运卡片	民族大团圆幸运卡片	5	无暇的玄晶（Huyền tinh-Lv9）				18	1	1	9	0									43200	1	1	1
44	39		民族大团圆幸运卡片	民族大团圆幸运卡片	100	特效白驹丸				18	1	71	4										43200		1	
44	40		民族大团圆幸运卡片	民族大团圆幸运卡片	100	神秘缰绳				18	1	237	1										43200		1	
44	41		民族大团圆幸运卡片	民族大团圆幸运卡片	50	武林秘籍（中级）				18	1	191	2										43200	1	1	1
44	42		民族大团圆幸运卡片	民族大团圆幸运卡片	50	洗髓经（中级）				18	1	192	2										43200	1	1	1
44	43		民族大团圆幸运卡片	民族大团圆幸运卡片	200	义军令牌				18	1	84	1										43200			
44	44		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Lệnh bài thi đấu môn phái (cao)				18	1	81	3										43200			
44	45		民族大团圆幸运卡片	民族大团圆幸运卡片	200	白虎堂高级令牌				18	1	111	3										43200			
44	46		民族大团圆幸运卡片	民族大团圆幸运卡片	200	家族令牌（高级）				18	1	110	3										43200			
44	47		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Lệnh bài Tống Kim (Dương Châu)				18	1	112	1										43200			
44	48		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Lệnh bài Tống Kim (Phượng Tường)				18	1	112	2										43200			
44	49		民族大团圆幸运卡片	民族大团圆幸运卡片	10	高级勾魂玉				18	1	146	3										43200	1	1	1
44	50		民族大团圆幸运卡片	民族大团圆幸运卡片	150	Lệnh bài Uy danh				18	1	236	1										43200		1	
44	51		民族大团圆幸运卡片	民族大团圆幸运卡片	180	Rương Hồn Thạchx100				18	1	244	1										43200			
44	52		民族大团圆幸运卡片	民族大团圆幸运卡片	10	Rương Hồn Thạchx1000				18	1	244	2										43200	1	1	1
44	53		民族大团圆幸运卡片	民族大团圆幸运卡片	100	秘境地图				18	1	251	1										43200		1	
44	54		民族大团圆幸运卡片	民族大团圆幸运卡片	1	高级祈福令牌				18	1	212	3										43200	1	1	1
44	55		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Thỏi bạc Bang hội(tiểu)				18	1	284	1										43200		1	
44	56		民族大团圆幸运卡片	民族大团圆幸运卡片	10	Thỏi bạc Bang hội(đại)				18	1	284	2										43200	1	1	1
44	57		民族大团圆幸运卡片	民族大团圆幸运卡片	10	帮会奖金令牌				18	1	340	1										43200	1	1	1
44	58		民族大团圆幸运卡片	民族大团圆幸运卡片	10	夜明珠·箱				18	1	382	1										43200	1	1	1
44	59		民族大团圆幸运卡片	民族大团圆幸运卡片	10	Vạn Vật Quy Nguyên Đơn				18	1	384	1										43200	1	1	1
44	60		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Linh Chi Tục Mệnh Hoàn - Rương				18	1	241	1										43200			
44	61		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Tuyết Tham Phản Khí Hoàn - Rương				18	1	242	1										43200			
44	62		民族大团圆幸运卡片	民族大团圆幸运卡片	200	Dao Trì Đại Hoàn Đơn - Rương				18	1	243	1										43200			
44	63		民族大团圆幸运卡片	民族大团圆幸运卡片	200	义军补给包				18	1	341	1										43200			
44	64		民族大团圆幸运卡片	民族大团圆幸运卡片	50	武林联赛黑铁令牌				18	1	215	1										43200		1	
44	65		民族大团圆幸运卡片	民族大团圆幸运卡片	10	武林联赛黄金令牌				18	1	215	4										43200	1	1	1
44	66		民族大团圆幸运卡片	民族大团圆幸运卡片	200	百步穿杨弓				18	1	263	1										43200			
44	67		民族大团圆幸运卡片	民族大团圆幸运卡片	200	秦陵·摸金符				18	1	366	1										43200			
44	68		民族大团圆幸运卡片	民族大团圆幸运卡片	10	八宝粽				18	1	326	2										43200	1	1	1
44	69		民族大团圆幸运卡片	民族大团圆幸运卡片	10	什锦百果棕				18	1	326	3										43200	1	1	1
45	1		家族竞技活动金宝箱	家族竞技活动金宝箱	1450	Huyền tinh-Lv6 (khóa)				18	1	114	6	0									43200			
45	2		家族竞技活动金宝箱	家族竞技活动金宝箱	6000	Huyền tinh-Lv7 (khóa)				18	1	114	7	0									43200			
45	3		家族竞技活动金宝箱	家族竞技活动金宝箱	500	Huyền tinh-Lv8 (khóa)				18	1	114	8	0									43200		1	
45	4		家族竞技活动金宝箱	家族竞技活动金宝箱	50	Huyền tinh-Lv9 (khóa)				18	1	114	9	0									43200	1	1	1
45	5		家族竞技活动金宝箱	家族竞技活动金宝箱	2000	Ngọc Như Ý				18	1	475	1													
46	1		家族竞技活动银宝箱	家族竞技活动银宝箱	6380	Huyền tinh-Lv6 (khóa)				18	1	114	6	0									43200			
46	2		家族竞技活动银宝箱	家族竞技活动银宝箱	3000	Huyền tinh-Lv7 (khóa)				18	1	114	7	0									43200			
46	3		家族竞技活动银宝箱	家族竞技活动银宝箱	200	Huyền tinh-Lv8 (khóa)				18	1	114	8	0									43200		1	
46	4		家族竞技活动银宝箱	家族竞技活动银宝箱	20	Huyền tinh-Lv9 (khóa)				18	1	114	9	0									43200	1	1	1
46	5		家族竞技活动银宝箱	家族竞技活动银宝箱	400	Ngọc Như Ý				18	1	475	1													
47	1		家族竞技活动铜宝箱	家族竞技活动铜宝箱	5690	Huyền tinh-Lv5 (khóa)				18	1	114	5	0									43200			
47	2		家族竞技活动铜宝箱	家族竞技活动铜宝箱	3000	Huyền tinh-Lv6 (khóa)				18	1	114	6	0									43200			
47	3		家族竞技活动铜宝箱	家族竞技活动铜宝箱	1000	Huyền tinh-Lv7 (khóa)				18	1	114	7	0									43200			
47	4		家族竞技活动铜宝箱	家族竞技活动铜宝箱	100	Huyền tinh-Lv8 (khóa)				18	1	114	8	0									43200		1	
47	5		家族竞技活动铜宝箱	家族竞技活动铜宝箱	10	Huyền tinh-Lv9 (khóa)				18	1	114	9	0									43200	1	1	1
47	6		家族竞技活动铜宝箱	家族竞技活动铜宝箱	200	Ngọc Như Ý				18	1	475	1													
48	1		武林大会荣誉宝箱	武林大会荣誉宝箱	2000	武林大会英雄令牌				18	1	487	1								1				1	
48	2		武林大会荣誉宝箱	武林大会荣誉宝箱	6900	Huyền tinh-Lv8				18	1	114	8	0							1		43200			
48	3		武林大会荣誉宝箱	武林大会荣誉宝箱	1000	Huyền tinh-Lv9				18	1	114	9	0							1		43200		1	
48	4		武林大会荣誉宝箱	武林大会荣誉宝箱	100	Huyền tinh-Lv10				18	1	114	10	0							1		43200	1	1	1
49	1		秘境地图套装	秘境地图套装		Thùng rượu（50瓶）				18	1	189	2										43200			
49	2		秘境地图套装	秘境地图套装		Tu Luyện Đơn				18	1	258	1								1		43200			
49	3		秘境地图套装	秘境地图套装		秘境地图				18	1	251	1								1		43200			
50	1		秘境地图套装(đại)	秘境地图套装(đại)		Thùng rượu（50瓶）				18	1	189	2			2							43200			
50	2		秘境地图套装(đại)	秘境地图套装(đại)		Tu Luyện Đơn				18	1	258	1			3					1		43200			
50	3		秘境地图套装(đại)	秘境地图套装(đại)		秘境地图				18	1	251	1								1		43200			
51	1		秘境地图套装(đại)	秘境地图套装(đại)		Thùng rượu（50瓶）				18	1	189	2			2					1		43200			
51	2		秘境地图套装(đại)	秘境地图套装(đại)		Tu Luyện Đơn				18	1	258	1			3					1		43200			
51	3		秘境地图套装(đại)	秘境地图套装(đại)		秘境地图				18	1	251	1								1		43200			
52	1		幸运抽奖青铜奖章[未开150级]	幸运抽奖青铜奖章[未开150级]	200	8888绑金			8888												1				1	
52	2		幸运抽奖青铜奖章[未开150级]	幸运抽奖青铜奖章[未开150级]	300	4888绑金			4888												1					
52	3		幸运抽奖青铜奖章[未开150级]	幸运抽奖青铜奖章[未开150级]	3000	六韬辑注				18	1	320	1								1		43200		1	
52	4		幸运抽奖青铜奖章[未开150级]	幸运抽奖青铜奖章[未开150级]	4000	五行魂石				18	1	244	1			6					1					
52	5		幸运抽奖青铜奖章[未开150级]	幸运抽奖青铜奖章[未开150级]	2500	秘境套装(đại)				18	1	494	1								1		43200		1	
53	1		幸运抽奖青铜奖章[已开150级]	幸运抽奖青铜奖章[已开150级]	2000	特别的精魄				18	1	544	2			5					1		43200		1	
53	2		幸运抽奖青铜奖章[已开150级]	幸运抽奖青铜奖章[已开150级]	500	4888绑金			4888												1					
53	3		幸运抽奖青铜奖章[已开150级]	幸运抽奖青铜奖章[已开150级]	4000	战书·游龙密室（箱）				18	1	524	2								1					
53	4		幸运抽奖青铜奖章[已开150级]	幸运抽奖青铜奖章[已开150级]	2000	穿珠银帖				18	1	541	2			5					1				1	
53	5		幸运抽奖青铜奖章[已开150级]	幸运抽奖青铜奖章[已开150级]	1500	秘境套装(đại)				18	1	494	1								1		43200		1	
54	1		跨服联赛礼包	跨服联赛礼包	6889	Huyền tinh-Lv5（绑定)				18	1	1	5	0	0						1					
54	2		跨服联赛礼包	跨服联赛礼包	3000	Huyền tinh-Lv6（绑定)				18	1	1	6	0	0						1					
54	3		跨服联赛礼包	跨服联赛礼包	100	Huyền tinh-Lv7（绑定)				18	1	1	7	0	0						1			1	1	1
54	4		跨服联赛礼包	跨服联赛礼包	10	Huyền tinh-Lv8（绑定)				18	1	1	8	0	0						1		43200	1	1	1
54	5		跨服联赛礼包	跨服联赛礼包	1	Huyền tinh-Lv9 (khóa)				18	1	1	9	0	0						1		43200	1	1	1
54	6		跨服联赛礼包	跨服联赛礼包		黄金福袋				18	1	80	1	0	0						1					
54	7		跨服联赛礼包	跨服联赛礼包		黄金福袋				18	1	80	1	0	0						1					
55	1		新年礼物[馈赠]	新年礼物[馈赠]	668	Huyền tinh-Lv7				18	1	114	7	0	0								43200			
55	2		新年礼物[馈赠]	新年礼物[馈赠]	30	Huyền tinh-Lv8				18	1	114	8	0	0								43200		1	
55	3		新年礼物[馈赠]	新年礼物[馈赠]	2	Huyền tinh-Lv9				18	1	114	9	0	0								43200	1	1	1
55	4		新年礼物[馈赠]	新年礼物[馈赠]	300	99999 bạc khóa	99999																		1	
56	1		年画收集奖励宝箱[开放同伴]	年画收集奖励宝箱[开放同伴]	1000	同伴特殊材料（不绑定）				18	1	556	1	0											1	
56	2		年画收集奖励宝箱[开放同伴]	年画收集奖励宝箱[开放同伴]	50	同伴特别洗髓经				18	1	563	1	0									43200			
56	3		年画收集奖励宝箱[开放同伴]	年画收集奖励宝箱[开放同伴]	7639	Huyền tinh-Lv7 (khóa)				18	1	114	7	0	0								43200			
56	4		年画收集奖励宝箱[开放同伴]	年画收集奖励宝箱[开放同伴]	1200	Huyền tinh-Lv8 (khóa)				18	1	114	8	0	0								43200		1	
56	5		年画收集奖励宝箱[开放同伴]	年画收集奖励宝箱[开放同伴]	100	Huyền tinh-Lv9 (khóa)				18	1	114	9	0	0								43200	1	1	1
56	6		年画收集奖励宝箱[开放同伴]	年画收集奖励宝箱[开放同伴]	10	Huyền tinh-Lv10 (khóa)				18	1	114	10	0	0								43200	1	1	1
56	7		年画收集奖励宝箱[开放同伴]	年画收集奖励宝箱[开放同伴]	1	新年同伴（不绑定）				18	1	547	2	0											1	
57	1		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	300	29999 bạc khóa	29999																			
57	2		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	215	同伴经验书（不绑定）				18	1	543	1	0												
57	3		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	300	Huyền tinh-Lv6 (khóa)				18	1	114	6	0	0								43200			
57	4		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	100	Huyền tinh-Lv7 (khóa)				18	1	114	7	0	0								43200			
57	5		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	10	Huyền tinh-Lv8 (khóa)				18	1	114	8	0	0								43200		1	
57	6		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	1	Huyền tinh-Lv9 (khóa)				18	1	114	9	0	0								43200	1	1	1
57	7		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	10	新年面具（男）（不绑定）				1	13	33	1	0									43200			
57	8		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	10	新年面具（女）（不绑定）				1	13	34	1	0									43200			
57	9		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	50	新年礼物 (khóa)				18	1	551	1	0							1		43200			
57	10		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	1	同伴特殊材料（不绑定）				18	1	556	1	0										1	1	1
57	11		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]	3	同伴普通洗髓经				18	1	562	1	0									43200			
57	12		花灯宝箱[已开放同伴]	花灯宝箱[已开放同伴]		15分钟基准经验												15								
58	1		年画收集奖励宝箱[未开放同伴]	年画收集奖励宝箱[未开放同伴]	859	Huyền tinh-Lv7 (khóa)				18	1	114	7	0	0								43200			
58	2		年画收集奖励宝箱[未开放同伴]	年画收集奖励宝箱[未开放同伴]	100	Huyền tinh-Lv8 (khóa)				18	1	114	8	0	0								43200		1	
58	3		年画收集奖励宝箱[未开放同伴]	年画收集奖励宝箱[未开放同伴]	10	Huyền tinh-Lv9 (khóa)				18	1	114	9	0	0								43200	1	1	1
58	4		年画收集奖励宝箱[未开放同伴]	年画收集奖励宝箱[未开放同伴]	1	Huyền tinh-Lv10 (khóa)				18	1	114	10	0	0								43200	1	1	1
58	5		年画收集奖励宝箱[未开放同伴]	年画收集奖励宝箱[未开放同伴]	30	月桂花（不绑定）				18	1	462	1	0												
59	1		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]	2000	29999 bạc khóa	29999																			
59	2		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]	3967	Huyền tinh-Lv5 (khóa)				18	1	114	5	0	0								43200			
59	3		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]	3000	Huyền tinh-Lv6 (khóa)				18	1	114	6	0	0								43200			
59	4		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]	300	Huyền tinh-Lv7 (khóa)				18	1	114	7	0	0								43200			
59	5		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]	30	Huyền tinh-Lv8 (khóa)				18	1	114	8	0	0								43200		1	
59	6		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]	3	Huyền tinh-Lv9 (khóa)				18	1	114	9	0	0								43200	1	1	1
59	7		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]	100	新年面具（男）（不绑定）				1	13	33	1	0									43200			
59	8		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]	100	新年面具（女）（不绑定）				1	13	34	1	0									43200			
59	9		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]	500	新年礼物 (khóa)				18	1	551	1	0							1					
59	10		花灯宝箱[未开放同伴]	花灯宝箱[未开放同伴]		15分钟基准经验												15								
60	1		皇家喜宴	皇家喜宴	660000	50000 bạc khóa	50000																			
60	2		皇家喜宴	皇家喜宴	280000	100000 bạc khóa	100000																			
60	3		皇家喜宴	皇家喜宴	50000	300000 bạc khóa	300000																		1	
60	4		皇家喜宴	皇家喜宴	10000	500000 bạc khóa	500000																	1	1	1
61	1		王侯喜宴	王侯喜宴	216000	20000 bạc khóa	20000																			
61	2		王侯喜宴	王侯喜宴	630000	50000 bạc khóa	50000																			
61	3		王侯喜宴	王侯喜宴	140000	100000 bạc khóa	100000																			
61	4		王侯喜宴	王侯喜宴	14000	300000 bạc khóa	300000																		1	
62	1		贵族喜宴	贵族喜宴	282000	20000 bạc khóa	20000																			
62	2		贵族喜宴	贵族喜宴	630000	50000 bạc khóa	50000																			
62	3		贵族喜宴	贵族喜宴	80000	100000 bạc khóa	100000																			
62	4		贵族喜宴	贵族喜宴	8000	300000 bạc khóa	300000																			
63	1		平民喜宴	平民喜宴	739000	10000 bạc khóa	10000																			
63	2		平民喜宴	平民喜宴	250000	20000 bạc khóa	20000																			
63	3		平民喜宴	平民喜宴	10000	50000 bạc khóa	50000																			
63	4		平民喜宴	平民喜宴	1000	100000 bạc khóa	100000																			
64	1		同心果	同心果	8400	Huyền tinh-Lv7 (khóa)				18	1	114	7	0							1		43200			
64	2		同心果	同心果	1500	Huyền tinh-Lv8 (khóa)				18	1	114	8	0							1		43200		1	
64	3		同心果	同心果	100	Huyền tinh-Lv9 (khóa)				18	1	114	9	0							1		43200	1	1	1
65	1		同心果	同心果	8400	Huyền tinh-Lv8 (khóa)				18	1	114	8	0							1		43200		1	
65	2		同心果	同心果	1500	Huyền tinh-Lv9 (khóa)				18	1	114	9	0							1		43200	1	1	1
65	3		同心果	同心果	100	Huyền tinh-Lv10 (khóa)				18	1	114	10	0							1		43200	1	1	1
66	1		典礼幸运轮盘	典礼幸运轮盘	8400	Huyền tinh-Lv7 (khóa)				18	1	114	7	0							1		43200			
66	2		典礼幸运轮盘	典礼幸运轮盘	1500	Huyền tinh-Lv8 (khóa)				18	1	114	8	0							1		43200		1	
