Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType
Ly hồn thảo	Ly hồn thảo	20	1	528	1	\image\item\other\quest\quest_0020_s.spr		32	Thảo dược thần kì tỏa ra mùi mê hoặc, kết hợp với Bột đá nham linh sẽ tạo ra Mê Hồn Đơn.		0	0	100	1		3	0		taskitem				
Mê Hồn Đơn	Mê Hồn Đơn	20	1	529	1	\image\item\other\quest\quest_0125_s.spr		32	Làm từ Bột đá nham linh và Ly hồn thảo, khiến người ta hôn mê cả ngày, phải cẩn thận khi dùng.		0	0	100	1		3	0		taskitem				
Văn kiện cơ mật Đại Lý	Văn kiện cơ mật Đại Lý	20	1	530	1	\image\item\other\quest\quest_0084_s.spr		32	Trông như một quyển sổ ghi chép bình thường nhưng có ghi lại bí mật không thể tiết lộ của nước Đại Lý.		0	0	100	1		3	0		taskitem				
Mật tín trang 1	Mật tín trang 1	20	1	531	1	\image\item\other\quest\quest_0003_s.spr		32	Trang mật tín đã cũ nát, trên đó ghi chữ Tây Hạ.		0	0	1	1		3	0		taskitem				
Mật tín trang 2	Mật tín trang 2	20	1	532	1	\image\item\other\quest\quest_0003_s.spr		32	Trang mật tín đã cũ nát, trên đó ghi chữ Tây Hạ.		0	0	1	1		3	0		taskitem				
Mật tín trang 3	Mật tín trang 3	20	1	533	1	\image\item\other\quest\quest_0003_s.spr		32	Trang mật tín đã cũ nát, trên đó ghi chữ Tây Hạ.		0	0	1	1		3	0		taskitem				
Ba Đậu	Ba Đậu	20	1	534	1	\image\item\other\quest\quest_0037_s.spr		32	Trông như một hạt đậu nành bình thường. Nhấn chuột phải rãi Ba Đậu xung quanh doanh trại bộ lạc Ô Man.		0	0	1	1		3	0		taskitem				
Đào Mộc Kiếm	Đào Mộc Kiếm	20	1	535	1	\image\item\other\quest\quest_0033_s.spr		32	Kiếm nhỏ bằng gỗ đào rất cứng, xem ra đã khá lâu năm.		0	0	1	1		3	0		taskitem				
Tự Họa	Tự Họa	20	1	536	1	\image\item\other\quest\quest_0084_s.spr		32	Tự Họa cũ trên đó vẽ cảnh phố xá sầm uất và có đề chữ thịnh sự phồn vinh, quốc thái an khang.		0	0	1	1		3	0		taskitem				
Tiểu Kim Tỏa	Tiểu Kim Tỏa	20	1	537	1	\image\item\other\quest\quest_0050_s.spr		32	Khóa được làm bằng vàng tinh xảo, thể tích không lớn, dính một ít vết bẩn.		0	0	1	1		3	0		taskitem				
Búp bê cũ	Búp bê cũ	20	1	538	1	\image\item\other\quest\quest_0115_s.spr		32	Búp bê bằng thủ công đáng yêu, trên thân có dính vết bẩn, bộ đồ và Nón đều bị mất hết.		0	0	1	1		3	0		taskitem				
Đồ búp bê	Đồ búp bê	20	1	539	1	\image\item\other\quest\quest_0124_s.spr		32	Bộ đồ rất nhỏ ngay cả trẻ em cũng mặc không vừa, có lẽ là đồ của búp bê.		0	0	1	1		3	0		taskitem				
Nón búp bê	Nón búp bê	20	1	540	1	\image\item\other\quest\quest_0135_s.spr		32	Chiếc nón rất nhỏ ngay cả trẻ em cũng đội không vừa, có lẽ là Nón của búp bê.		0	0	1	1		3	0		taskitem				
Hắc Mễ Oa Oa còn tốt	Hắc Mễ Oa Oa còn tốt	20	1	541	1	\image\item\other\quest\quest_0115_s.spr		32	Hắc Mễ Oa Oa có mặc đồ, đội Nón và vết bẩn trên mình đã được làm sạch.		0	0	1	1		3	0		taskitem				
Kim ngân thảo	Kim ngân thảo	20	1	542	1	\image\item\other\quest\quest_0065_s.spr		32	Thảo dược hiếm thấy, có mùi thơm thoang thoảng mê người, chất dịch của nó có thể giảm đau và khiến tinh thần sảng khoái.		0	0	100	1		3	0		taskitem				
Danh sách thương hội	Danh sách thương hội	20	1	543	1	\image\item\other\quest\quest_0011_s.spr		32	Danh sách thông dụng của thương hội.		0	0	100	1		3	0		taskitem				
Võ Mục Di Thư	Võ Mục Di Thư	20	1	544	1	\image\item\other\quest\quest_0011_s.spr		32	Võ Mục Di Thư, tài liệu để học sâu hơn về binh pháp, có thể đọc mọi lúc mọi nơi.<enter><color=gold>Nhấn chuột phải để dùng<color>		0	0	1	1		3	0		army_book110	taskarmy			
Quỷ Cốc Đạo Thuật	Quỷ Cốc Đạo Thuật	20	1	545	1	\image\item\other\quest\quest_0087_s.spr		32	Quỷ Cốc Đạo Thuật, tài liệu để học sâu hơn về kỹ thuật cơ quan, có thể đọc mọi lúc mọi nơi.<enter><color=gold>Nhấn chuột phải để dùng<color>		0	0	1	1		3	0		army_hisbook110				
Hạch đào	Hạch đào	20	1	546	1	\image\item\other\quest\quest_0043_s.spr		32	Ngon và ngọt.		0	0	100	1		3	0		taskitem				
Da sói	Da sói	20	1	547	1	\image\item\other\quest\quest_0076_s.spr		32	Da Sói Hoang bóng loáng		0	0	100	1		3	0		taskitem				
Đương quy	Đương quy_120	20	1	548	1	\image\item\other\quest\quest_0093_s.spr		32	Một loại thuốc		0	0	100	1		3	0		taskitem				
Hoàng sâm	Hoàng sâm_120	20	1	549	1	\image\item\other\quest\quest_0035_s.spr		32	Một loại thuốc		0	0	100	1		3	0		taskitem				
Bạch Liên Ngọc Lộ Hoàn	Bạch Liên Ngọc Lộ Hoàn	20	1	550	1	\image\item\other\quest\quest_0057_s.spr		32	Loại thuốc tốt		0	0	100	1		3	0		taskitem				
Hoa Bội Lan	Hoa Bội Lan	20	1	551	1	\image\item\other\quest\quest_0019_s.spr		32	Hoa đẹp		0	0	100	1		3	0		taskitem				
Gà rừng	Gà rừng	20	1	552	1	\image\item\other\quest\quest_0103_s.spr		32	Gà rừng sống trên đất		0	0	100	1		3	0		taskitem				
Rượu Tây Bắc Vọng	Rượu Tây Bắc Vọng	20	1	553	1	\image\item\other\quest\quest_0063_s.spr		32	Một loại rượu mạnh		0	0	100	1		3	0		taskitem				
Tử Đàn Tùng Mộc 	Tử Đàn Tùng Mộc 	20	1	554	1	\image\item\other\quest\quest_0034_s.spr		32	Tử Đàn Tùng Mộc 		0	0	100	1		3	0		taskitem				
Bờm ngựa	Bờm ngựa	20	1	555	1	\image\item\other\quest\quest_0040_s.spr		32	Bờm của Ngựa Hoang		0	0	100	1		3	0		taskitem				
Phượng Hoàng Cầm	Phượng Hoàng Cầm	20	1	556	1	\image\item\other\quest\quest_0035_s.spr		32	Danh cầm do Du Bá Nha làm ra.		0	0	100	1		3	0		taskitem				
Hoàn Nhan Khúc Phổ	Hoàn Nhan Khúc Phổ	20	1	557	1	\image\item\other\quest\quest_0044_s.spr		32	Khúc Phổ của Hoàn Nhan Tương		0	0	100	1		3	0		taskitem				
Thánh Nữ Quả	Thánh Nữ Quả	20	1	558	1	\image\item\other\quest\quest_0054_s.spr		32	Một loại trái cây		0	0	100	1		3	0		taskitem				
Lá dâu	Lá dâu	20	1	559	1	\image\item\other\quest\quest_0086_s.spr		32	Lá của cây dâu		0	0	100	1		3	0		taskitem				
Bản đồ Vương Phủ	Bản đồ Vương Phủ	20	1	560	1	\image\item\other\quest\quest_0028_s.spr		32	Bản đồ Vương Phủ của Hoàn Nhan Tương		0	0	100	1		3	0		taskitem				
Bạch Sam	Bạch Sam	20	1	561	1	\image\item\other\quest\quest_0007_s.spr		32	Bạch Sam do chính tay Hà Diệp tỷ tỷ may.		0	0	1	1		3	0		taskitem				
Tấm gỗ	Tấm gỗ_120	20	1	562	1	\image\item\lifeskill\mucai\muban_106_s.spr		32	Tấm gỗ dùng để cố định lều		0	0	100	1		3	0		taskitem				
Dây thừng	Dây thừng_120	20	1	563	1	\image\item\other\quest\quest_0071_s.spr		32	Dây thừng dùng để cố định lều		0	0	100	1		3	0		taskitem				
Kim Lô Chùy	Kim Lô Chùy	20	1	564	1	\image\item\equip\meleeweapon\n_chui_510_s.spr		32	Món thần khí trong truyền thuyết		0	0	1	1		3	0		taskitem				
Sâm Dã Sơn	Sâm Dã Sơn	20	1	565	1	\image\item\lifeskill\yaocai\yaocai_108_s.spr		32	Sơn Sâm hiếm có, nguyên liệu tốt để ủ rượu		0	0	100	1		3	0		taskitem				
Lúa Thanh Khoa	Lúa Thanh Khoa	20	1	566	1	\image\item\lifeskill\yaocai\yaocai_202_s.spr		32	Lúa Thanh Khoa thượng hạng, nguyên liệu tinh phẩm		0	0	100	1		3	0		taskitem				
Da Sói Hoang	Da Sói Hoang	20	1	567	1	\image\item\lifeskill\maopi\maopi_103_s.spr		32	Da Sói Hoang, giữ ấm cực tốt		0	0	10	1		3	0		taskitem				
Thủ Trạc tinh xảo	Thủ Trạc tinh xảo	20	1	568	1	\image\item\equip\cuff\f_201_s.spr		32	Một bộ Thủ Trạc tinh xảo		0	0	1	1		3	0		taskitem				
Lê Hoa Bội	Lê Hoa Bội	20	1	569	1	\image\item\equip\pendant\m_103_s.spr		32	Mảnh Ngọc Bội tầm thường, dường như có ẩn chứa bí mật		0	0	1	1		3	0		taskitem				
Bí dược Thiên Nhẫn	Bí dược Thiên Nhẫn	20	1	570	1	\image\item\other\quest\quest_0109_s.spr		32	Thần dược giải được hàn độc		0	0	1	1		3	0		taskitem				
Ngân phiếu	Ngân phiếu_120	20	1	571	1	\image\item\other\quest\quest_0001_s.spr		32	Một xấp ngân phiếu		0	0	1	1		3	0		taskitem				
Rượu nhân sâm đặc chế	Rượu nhân sâm đặc chế	20	1	572	1	\image\item\other\quest\quest_0006_s.spr		32	Một vò rượu ngon được ủ từ Lúa Thanh Khoa và nhân sâm.		0	0	1	1		3	0		taskitem				
Thịt rừng	Thịt rừng_120	20	1	573	1	\image\item\other\quest\quest_0074_s.spr		32	Thịt rừng thượng đẳng, rất dinh dưỡng		0	0	1	1		3	0		taskitem				
La Bặc	La Bặc_Tiêu Dao Cốc	20	1	574	1	\image\item\other\quest\quest_0139_s.spr		43	Cẩn thận, hình như có nhiều người đang chú ý La Bặc trong tay của ngươi		0	0	100	1		1	0		xoyoitem_carrot				
Bình Thanh Hoa	Bình Thanh Hoa_Tiêu Dao Cốc	20	1	575	1	\image\item\other\quest\quest_0063_s.spr		32	Tang vật của Phi Tặc chôm nghe nói đã giao cho Trương Đức Hằng.		0	0	1	1		0	0		xoyoitem_vase				
Pháo Hoàng Gia	Pháo Hoàng Gia_Chỉ Dẫn Nhiệm Vụ	20	1	576	1	\image\item\other\scriptitem\gongce_yanhua.spr		32	Người chơi lân cận đốt pháo hoa để cả thế giới biết tình yêu của bạn.		0	0	1	1		3	0		taskitem				
Gỗ phong hảo hạng	Gỗ phong hảo hạng	20	1	600	1	\image\item\lifeskill\mucai\mucai_110_s.spr		32	Gỗ phong hảo hạng có ở Rừng Lá Phong		0	0	100	1		3	0		taskitem				
Khoáng hỗn hợp	Khoáng hỗn hợp	20	1	601	1	\image\item\lifeskill\kuangshi\kuangshi_103_s.spr		32	Khoáng thạch ở Tê Giác Khoáng, cần tinh luyện thêm		0	0	100	1		3	0		taskitem				
Vật liệu đá	Vật liệu đá	20	1	602	1	\image\item\lifeskill\kuangshi\kuangshi_102_s.spr		32	Vật liệu đá được cắt ngay ngắn		0	0	100	1		3	0		taskitem				
Đao cụ	Đao cụ	20	1	603	1	\image\item\other\quest\quest_0080_s.spr		32	Dùng nhiều sẽ phá hủy dụng cụ cắt đá<enter><enter><enter><color=gold>(Đạo cụ này sẽ biến mất sau khi rời phó bản)<color>		0	0	20	1		0	0						
Dây thừng	Dây thừng	20	1	604	1	\image\item\other\quest\quest_0071_s.spr		32	Dùng để sửa chiếc thuyền cũ trong Khoáng Đạo<enter><enter><enter><color=gold>(Đạo cụ này sẽ biến mất sau khi rời phó bản)<color>		0	0	3	1		0	0						
Tấm gỗ	Tấm gỗ	20	1	605	1	\image\item\lifeskill\mucai\muban_106_s.spr		32	Dùng để sửa chiếc thuyền cũ trong Khoáng Đạo<enter><enter><enter><color=gold>(Đạo cụ này sẽ biến mất sau khi rời phó bản)<color>		0	0	3	1		0	0						
Lệnh Bài Quân Doanh	Lệnh Bài Quân Doanh (Cửa hàng)	20	1	606	1	\image\item\other\quest\quest_0053_s.spr		32	Có thể tự do ra vào Phục Ngưu Sơn Quân Doanh bằng lệnh bài này		0	100	1	1		0	0		army_token	chuansong			
Lệnh Bài Quân Doanh	Lệnh Bài Quân Doanh (Kỳ Trân Các)	20	1	607	1	\image\item\other\quest\quest_0053_s.spr		32	Có thể tự do ra vào Phục Ngưu Sơn Quân Doanh bằng lệnh bài này		0	0	1	1		0	0		army_token	chuansong			
Tuyết Hồn Châu	Tuyết Hồn Châu	20	1	608	1	\image\item\other\quest\quest_0048_s.spr		32	Báu vật có ở Huyền Băng Đàm thuộc Man Chướng Sơn		0	0	100	1		3	0						
Chi Lan	Chi Lan	20	1	609	1	\image\item\other\quest\quest_0021_s.spr		32	Thảo dược thần kì có ở Man Chướng Sơn		0	0	100	1		3	0						
Tiên Nhũ Linh Thạch	Tiên Nhũ Linh Thạch	20	1	610	1	\image\item\other\scriptitem\xuanjing_005_s.spr		32	Đá thần kì có ở Ngạc Thần Điện		0	0	100	1		3	0						
Tiền xu cổ	Tiền xu cổ	20	1	611	1	\image\item\other\quest\quest_0039_s.spr		32	Loại tiền xu có từ thời xa xưa		0	0	100	1		3	0						
Bạch Cốt Chùy	Bạch Cốt Chùy	20	1	612	1	\image\item\other\quest\quest_0092_s.spr		32	Linh vật có thể trừ tà		0	0	100	1		3	0		taskitem				
Tim Cá Sấu Chúa	Tim Cá Sấu Chúa	20	1	613	1	\image\item\other\quest\quest_0085_s.spr		32	Tim của cá sấu chúa		0	0	100	1		3	0		taskitem				
Gia thư của thợ mỏ	Gia thư của thợ mỏ	20	1	614	1	\image\item\other\quest\quest_0003_s.spr		32	Gia thư của thợ mỏ		0	0	1	1		3	0		taskitem				
Thảo dược	Thảo dược	20	1	615	1	\image\item\other\quest\quest_0014_s.spr		32	Thảo dược		0	0	100	1		3	0		taskitem				
Chuột núi	Chuột núi	20	1	616	1	\image\item\other\quest\quest_0138_s.spr		32	Chuột núi		0	0	100	1		3	0		taskitem				
Phục Ngưu Sơn Thảo Ngư	Phục Ngưu Sơn Thảo Ngư	20	1	617	1	\image\item\other\quest\quest_0137_s.spr		32	Phục Ngưu Sơn Thảo Ngư		0	0	100	1		3	0		taskitem				
Túi quân hưởng	Túi quân hưởng	20	1	618	1	\image\item\other\quest\quest_0025_s.spr		33	Túi quân hưởng thưởng cho binh sĩ.		0	0	1	1		3	0		taskitem				
Lệnh bài Tê Giác Khoáng	Lệnh bài Tê Giác Khoáng	20	1	619	1	\image\item\other\quest\quest_0059_s.spr		32	Có thể tự do ra vào Tê Giác Khoáng bằng lệnh bài này		0	0	100	1		3	0		taskitem				
Máu gà	Máu gà	20	1	620	1	\image\item\other\quest\quest_0057_s.spr		32	Có thể phá Kim Chung Tráo của Bách Trảm Cát<enter><enter><enter><color=gold>(Đạo cụ này sẽ biến mất sau khi rời phó bản)<color>		0	0	100	1		0	0		chickenblood				
Lưỡi gà tươi	Lưỡi gà tươi	20	1	621	1	\image\item\other\quest\quest_0066_s.spr		32	Nguyên liệu chính của món "Thiệt Chiến Quần Nho"		0	0	100	1		3	0		taskitem				
Cơ Quan Thuật Tâm Đắc	Cơ Quan Thuật Tâm Đắc	20	1	622	1	\image\item\other\quest\quest_0018_s.spr		32	Quyển sách ghi lại việc bảo vệ cơ quan tâm đắc, sau khi dùng sẽ nhận được 20 độ bền cơ quan.<enter><enter><enter><color=gold>(Mỗi tuần chỉ được dùng 10 quyển)<color>		0	0	1	1		1	0		jiguanshuxinde				
Nhiếp Không Thảo	Nhiếp Không Thảo	20	1	623	1	\image\item\other\quest\quest_0093_s.spr		32	Bỏ vào Cửu Ngưng Đỉnh có thể phá Đào Hoa Chướng<enter><enter><enter><color=gold>(Đạo cụ này sẽ biến mất sau khi rời phó bản)<color>		0	0	20	1		0	0						
Tịnh Tâm Châu	Tịnh Tâm Châu	20	1	624	1	\image\item\other\quest\quest_0125_s.spr		32	Giao nó cho Hỏa Bồng Xuân sẽ có hiệu nghiệm<enter><enter><enter><color=gold>(Đạo cụ này sẽ biến mất sau khi rời phó bản)<color>		0	0	1	1		0	0						
Thư tín	Thư tín	20	1	625	1	\image\item\other\quest\quest_0003_s.spr		32	Gửi cho Hỏa Bồng Xuân nhưng lại không ghi ngày thàng và lạc khoản<enter><enter><enter><color=gold>(Đạo cụ này sẽ biến mất sau khi rời phó bản)<color>		0	0	1	1		0	0						
Đuôi bọ cạp	Đuôi bọ cạp	20	1	626	1	\image\item\lifeskill\yaocai\yaocai_208_s.spr		32	Món khoái khẩu của Gà trống<enter><enter><enter><color=gold>(Đạo cụ này sẽ biến mất sau khi rời phó bản)<color>		0	0	20	1		0	0						
Nhang đèn	Nhang đèn	20	1	627	1	\image\item\other\quest\quest_0083_s.spr		32	Thành tâm là được!		0	0	1	1		3	0		taskitem				
Cẩm nang Tân Thủ	Cẩm nang Tân Thủ	20	1	800	1	\image\item\other\quest\quest_0064_s.spr		32	Cẩm nang do Bạch Thu Lâm tặng, trong đó có dạy một số thường thức giang hồ.<enter><color=gold>Nhấn chuột phải để mở<color>		0	0	1	1		0	0		xinshoubook				
Sơn Trại Đại Đao	Sơn Trại Đại Đao	20	1	801	1	\image\item\equip\meleeweapon\n_dao_201_s.spr		32	Vũ khí nhận được sau khi gia nhập tổ chức "Khinh Sư Diệt Tổ".		0	0	8	1		1	0		taskitem				
Sơn Trại Mộc Trượng	Sơn Trại Mộc Trượng	20	1	802	1	\image\item\other\quest\quest_0073_s.spr		32	Vũ khí nhận được sau khi gia nhập tổ chức "Khinh Sư Diệt Tổ".		0	0	4	1		1	0		taskitem				
Sơn Trại Trường Cung	Sơn Trại Trường Cung	20	1	803	1	\image\item\other\xoyogame\baibuchuanyanggong.spr		32	Vũ khí nhận được sau khi gia nhập tổ chức "Khinh Sư Diệt Tổ".		0	0	4	1		1	0		taskitem				
Rương Hoàng Kim	HL_Rương Hoàng Kim	20	1	804	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Bảo rương thần bí, mở ra sẽ được phần thưởng quý giá.		0	0	1	1		3	0		randomitem				
Rương Bạch Ngân	HL_Rương Bạch Ngân	20	1	805	1	\image\item\other\scriptitem\baiyinbaoxiang.spr		32	Bảo rương thần bí, mở ra sẽ được phần thưởng quý giá.		0	0	8	1		3	0		randomitem				
Rương Thanh Đồng	HL_Rương Thanh Đồng	20	1	806	1	\image\item\other\scriptitem\qingtongbaoxiang.spr		32	Bảo rương thần bí, mở ra sẽ được phần thưởng quý giá.		0	0	4	1		3	0		randomitem				
Rương Huyền Thiết	HL_Rương Huyền Thiết	20	1	807	1	\image\item\other\scriptitem\heitiebaoxiang.spr		32	Bảo rương thần bí, mở ra sẽ được phần thưởng quý giá.		0	0	4	1		3	0		randomitem				
Đại Kim Long Mạch Phong Thủy Đồ	HL_Đại Kim Long Mạch Phong Thủy Đồ	20	1	808	1	\image\item\other\quest\quest_0055_s.spr		32	Bản đồ ghi lại kết cấu phong thủy Long Mạch của Đại Kim, vật quan trọng liên quan vận mệnh quốc gia.		0	0	4	1		3	0		taskitem				
Binh pháp 36 kế	Binh pháp 36 kế	20	1	809	1	\image\item\other\quest\quest_0011_s.spr		32	Tài liệu để học sâu hơn về binh pháp, có thể đọc mọi lúc mọi nơi.<enter><color=gold>Nhấn chuột phải dùng<color>		0	0	1	1		3	0		army_book130	taskarmy			
Khuyết Nhất Môn	Khuyết Nhất Môn	20	1	810	1	\image\item\other\quest\quest_0087_s.spr		32	Tài liệu để học sâu hơn về Cơ Quan Thuật, có thể đọc mọi lúc mọi nơi.<enter><color=gold>Nhấn chuột phải dùng<color>		0	0	1	1		3	0		army_hisbook130				
Thư Thu Di	Thư Thu Di_130	20	1	811	1	\image\item\other\quest\quest_0003_s.spr		32	Thư của Thu Di, cần chuyển cho Hàn Thác Trụ.		0	0	1	1		3	0		taskitem				
Danh Sách Đảng Cấm	Danh Sách Đảng Cấm_130	20	1	812	1	\image\item\other\quest\quest_0087_s.spr		32	Ghi chép các hình phạt của Hình bội với Đảng Khánh Nguyên, trong đó có cả những người bị oan		0	0	1	1		3	0		taskitem				
Ngọc Tỷ Hoàng Đế	Ngọc Tỷ Hoàng Đế	20	1	813	1	\image\item\equip\guanyin\guanyin8_s.spr		32	Ngọc Tỷ của Ninh Tôn, tượng trưng cho quyền lực tối cao		0	0	1	1		3	0		taskitem				
Chiếu Thư Hoàng Đế	Chiếu Thư Hoàng Đế_130	20	1	814	1	\image\item\equip\book\zhenfatu_107.spr		32	Thủ dụ tuyệt mật của Ninh Tôn Hoàng đế		0	0	1	1		3	0		taskitem				
Hoa thánh vực	Hoa thánh vực_130	20	1	815	1	\image\item\other\quest\quest_0032_s.spr		32	Truyền thuyết có thể trị được bách bệnh		0	0	10	1		3	0		taskitem				
Danh Họa Thương Triều	Danh Họa Thương Triều_130	20	1	816	1	\image\item\other\quest\quest_0084_s.spr		32	Tru Vương đời Thương rất thích bức tranh này, về sau lọt vào tay Khương Tử Nha		0	0	1	1		3	0		taskitem				
Tranh sơn thủy	Tranh sơn thủy_130	20	1	817	1	\image\item\other\quest\quest_0114_s.spr		32	Tranh sơn thủy kỳ bí, nghe nói tác giả là một nữ nhi		0	0	1	1		3	0		taskitem				
Hương nang nhỏ	Hương nang nhỏ_130	20	1	818	1	\image\item\other\quest\quest_0064_s.spr		32	Mùi thơm dịu nhẹ. Trên túi có thêu hai chữ "Bình An"		0	0	1	1		3	0		taskitem				
Búp bê cũ	Búp bê cũ_130	20	1	819	1	\image\item\other\quest\quest_0115_s.spr		32	Búp bê đã bị dính nhiều bùn đất		0	0	1	1		3	0		taskitem				
Gỗ thanh tùng	Gỗ thanh tùng_130	20	1	820	1	\image\item\lifeskill\mucai\mucai_204_s.spr		32	Loại tùng chỉ sống ở những vùng băng giá		0	0	100	1		3	0		taskitem				
Toàn ma hiếu y	Toàn ma hiếu y_130	20	1	821	1	\image\item\equip\armor\m_changpao_405_s.spr		32	Mặc trong những buổi táng lễ		0	0	1	1		3	0		taskitem				
Kim Thị Bài	Kim Thị Bài_130	20	1	822	1	\image\item\other\quest\quest_0053_s.spr		32	Lấy được của Người phương bắc kỳ lạ. Chính là bảo vật của Hoàng thất Kim quốc		0	0	1	1		3	0		taskitem				
Phủ Tâm Diệp	Phủ Tâm Diệp_130	20	1	823	1	\image\item\other\quest\quest_0021_s.spr		32	Kỳ dược của Thần nữ, trị thương cực kỳ hiệu quả		0	0	12	1		3	0		taskitem				
Thạch cao	Thạch cao_130	20	1	824	1	\image\item\lifeskill\buliao\buliao_107_s.spr		32	Loại thạch cao duyên dùng để tạc tượng		0	0	7	1		3	0		taskitem				
Đất sét	Đất sét_130	20	1	825	1	\image\item\lifeskill\maopi\maopi_210_s.spr		32	Đất sét đặc boệt, có thể dùng để tạc tượng và xây dựng		0	0	7	1		3	0		taskitem				
Tấu biểu	Tấu biểu_130	20	1	826	1	\image\item\other\quest\quest_0050_s.spr		32	Tiền Tượng Tổ Thượng thư		0	0	1	1		3	0		taskitem				
Dạ Minh Châu	Dạ Minh Châu_130	20	1	827	1	\image\item\other\quest\quest_0125_s.spr		32	Thế gian hiếm thấy. Thường do các dị thú trấn giữ		0	0	1	1		3	0		taskitem				
Đại Tống tình báo thư	Đại Tống tình báo thư	20	1	828	1	\image\item\other\quest\quest_0011_s.spr		32	Ghi chép tình hình quân sự, điền nông, Quan viên của Tống triều		0	0	1	1		3	0		taskitem				
Bản thảo Giá Cô Thiên	Bản thảo Giá Cô Thiên	20	1	829	1	\image\item\other\quest\quest_0046_s.spr		32	Dục thượng cao lâu khứ tỵ sầu, sầu hoàn tuỳ ngã thướng cao lâu.		0	0	1	1		3	0		taskitem				
Vấn thư của chúng thần	Vấn thư của chúng thần	20	1	830	1	\image\item\other\quest\quest_0003_s.spr		32	Thư của các đại thần hỏi thăm sức khỏe Hàn Thác Trụ		0	0	1	1		3	0		taskitem				
Khoai lang hư	Khoai lang hư	20	1	831	1	\image\item\lifeskill\yaocai\yaocai_204_s.spr		32	Củ đã bị hư mầm		0	0	8	1		3	0		taskitem				
Khoai môn hư	Khoai môn hư	20	1	832	1	\image\item\lifeskill\yaocai\yaocai_201_s.spr		32	Củ đã bị hư mầm		0	0	8	1		3	0		taskitem				
Muối ăn	Muối ăn	20	1	833	1	\image\item\other\quest\quest_0016_s.spr		32	Muối thô chưa qua tinh luyện		0	0	8	1		3	0		taskitem				
Phần đầu "Mãn Giang Hồng"	Phần đầu "Mãn Giang Hồng"	20	1	834	1	\image\item\other\quest\quest_0046_s.spr		32	Thi tập của Nhạc Phi-phần đầu		0	0	1	1		3	0		taskitem				
Phần sau "Mãn Giang Hồng"	Phần sau "Mãn Giang Hồng"	20	1	835	1	\image\item\other\quest\quest_0046_s.spr		32	Thi tập của Nhạc Phi-phần sau		0	0	1	1		3	0		taskitem				
Dã cúc	Dã cúc	20	1	836	1	\image\item\other\quest\quest_0032_s.spr		32	Sinh trưởng những nơi băng giá, có thể dùng ủ rượu		0	0	100	1		3	0		taskitem				
Trà Phổ Nhĩ	Trà Phổ Nhĩ	20	1	837	1	\image\item\lifeskill\yaocai\yaocai_205_s.spr		32	Trà Phổ Nhĩ tươi non		0	0	100	1		3	0		taskitem				
Phục Lưu hỏa chủng	Phục Lưu hỏa chủng	20	1	838	1	\image\item\other\quest\quest_0127_s.spr		32	Hỏa chủng đã hấp thu tinh linh thiên địa		0	0	1	1		3	0		taskitem				
Huyền thiết trên núi	Huyền thiết trên núi	20	1	839	1	\image\item\lifeskill\baoshi\yuanshi_110_s.spr		32	Huyền thiết đã hấp thu tinh linh thiên địa		0	0	100	1		3	0		taskitem				
Hỏa dược pháo	Hỏa dược pháo	20	1	840	1	\image\item\other\quest\quest_0127_s.spr		32	Hỏa dược pháo cải tiến, uy lực rất lớn.		0	0	10	1		3	0		taskitem				
Hoa độc la	Hoa độc la	20	1	841	1	\image\item\other\quest\quest_0032_s.spr		32	Thang thuốc trị được độc bò cạp, độc rắn, vật lấy độc trị độc.		0	0	8	1		3	0		taskitem				
Hỏa chủng đặc chế	Hỏa chủng đặc chế	20	1	842	1	\image\item\other\quest\quest_0027_s.spr		32	Hỏa chủng đặc chế có hỏa lực cực mạnh.		0	0	10	1		3	0		taskitem				
Rương triền thủ	Rương triền thủ	20	1	843	1	\image\item\other\quest\quest_0026_s.spr		32	Rương triền thủ, số lượng cực lớn.		0	0	1	1		3	0		taskitem				
Rương phi đao	Rương phi đao	20	1	844	1	\image\item\other\quest\quest_0026_s.spr		32	Rương phi đao, được làm từ sắt.		0	0	1	1		3	0		taskitem				
Rương tụ tiễn	Rương tụ tiễn	20	1	845	1	\image\item\other\quest\quest_0026_s.spr		32	Rương tụ tiễn, sau khi cải tiến sức sát thương cực lớn.		0	0	1	1		3	0		taskitem				
Dục tâm liên	Dục tâm liên	20	1	846	1	\image\item\other\quest\quest_0065_s.spr		32	Có thể cứu người trong lúc nguy cấp, bất luận bị thương nghiêm trọng đến đâu, nhưng nếu buông xuôi thì không thể cứu vãn.		0	0	1	1		3	0		taskitem				
Vạn tượng luân	Vạn tượng luân	20	1	847	1	\image\item\other\quest\quest_0107_s.spr		32	Khi bố trí đứng nó trở thành 1 ngũ hành pháp cấm loại to, uy lực rất lớn, không phải cao nhân đắc đạo khó mà hóa giải.		0	0	1	1		3	0		taskitem				
Rau sống	Rau sống	20	1	848	1	\image\item\other\quest\quest_0008_s.spr		32	Rau sống xanh tươi		0	0	100	1		3	0		taskitem				
Hoàng liên	Hoàng liên	20	1	849	1	\image\item\other\quest\quest_0037_s.spr		32	Thang thuốc trị thương hàn, giải độc.		0	0	100	1		3	0		taskitem				
