Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
Chấn Linh Ngọc (Cấp 8)	Bảo Thạch Giảm Thời Gian Làm Chậm (Cấp 8)	24	1	10	8	\image\item\gem\8_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					10	8																			
Minh Linh Ngọc (vỡ) (cấp 1)	Bảo Thạch (cấp 1) giúp giảm thời gian choáng	24	1	11	1	\image\item\gem\1_orange.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					11																				
Minh Linh Ngọc (mòn) (cấp 2)	Bảo Thạch (cấp 2) giúp giảm thời gian choáng	24	1	11	2	\image\item\gem\2_orange.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					11																				
Minh Linh Ngọc (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) giúp giảm thời gian choáng	24	1	11	3	\image\item\gem\3_orange.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					11	3																			
Minh Linh Ngọc (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) giúp giảm thời gian choáng	24	1	11	4	\image\item\gem\4_orange.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					11	4																			
Minh Linh Ngọc (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) giúp giảm thời gian choáng	24	1	11	5	\image\item\gem\5_orange.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					11	5																			
Minh Linh Ngọc Óng Ánh (Cấp 6)	Bảo thạch giảm thời gian choáng (cấp 6)	24	1	11	6	\image\item\huodong\vn_special6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					11	6																			
Minh Linh Ngọc (Lung Linh) (Cấp 7)	Bảo thạch giảm thời gian choáng (cấp 7)	24	1	11	7	\image\item\gem\6_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					11	7																			
Minh Linh Ngọc (Cấp 8)	Bảo Thạch Giảm Thời Gian Choáng (Cấp 8)	24	1	11	8	\image\item\gem\8_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					11	8																			
Hàn Linh Ngọc (vỡ) (cấp 1)	Bảo Thạch (cấp 1) giúp giảm thời gian bỏng	24	1	12	1	\image\item\gem\1_orange.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					12																				
Hàn Linh Ngọc (mòn) (cấp 2)	Bảo Thạch (cấp 2) giúp giảm thời gian bỏng	24	1	12	2	\image\item\gem\2_orange.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					12																				
Hàn Linh Ngọc (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) giúp giảm thời gian bỏng	24	1	12	3	\image\item\gem\3_orange.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					12	3																			
Hàn Linh Ngọc (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) giúp giảm thời gian bỏng	24	1	12	4	\image\item\gem\4_orange.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					12	4																			
Hàn Linh Ngọc (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) giúp giảm thời gian bỏng	24	1	12	5	\image\item\gem\5_orange.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					12	5																			
Hàn Linh Ngọc Óng Ánh (Cấp 6)	Bảo thạch giảm thời gian bỏng (cấp 6)	24	1	12	6	\image\item\huodong\vn_special6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					12	6																			
Hàn Linh Ngọc (Lung Linh) (Cấp 7)	Bảo thạch giảm thời gian bỏng (cấp 7)	24	1	12	7	\image\item\gem\6_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					12	7																			
Hàn Linh Ngọc (Cấp 8)	Bảo Thạch Giảm Thời Gian Bỏng (Cấp 8)	24	1	12	8	\image\item\gem\8_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					12	8																			
Chu Thiềm Thạch (vỡ) (cấp 1)	Bảo Thạch (cấp 1) giúp giảm tỷ lệ suy yếu	24	1	13	1	\image\item\gem\1_orange.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					13																				
Chu Thiềm Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) giúp giảm tỷ lệ suy yếu	24	1	13	2	\image\item\gem\2_orange.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					13																				
Chu Thiềm Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) giúp giảm tỷ lệ suy yếu	24	1	13	3	\image\item\gem\3_orange.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					13	3																			
Chu Thiềm Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) giúp giảm tỷ lệ suy yếu	24	1	13	4	\image\item\gem\4_orange.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					13	4																			
Chu Thiềm Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) giúp giảm tỷ lệ suy yếu	24	1	13	5	\image\item\gem\5_orange.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					13	5																			
Chu Thiềm Thạch Óng Ánh (Cấp 6)	Bảo thạch giảm tỷ lệ suy yếu (cấp 6)	24	1	13	6	\image\item\huodong\vn_special6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					13	6																			
Chu Thiềm Thạch (Lung Linh) (Cấp 7)	Bảo thạch giảm tỉ lệ suy yếu (cấp 7)	24	1	13	7	\image\item\gem\6_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					13	7																			
Chu Thiềm Thạch (Cấp 8)	Bảo Thạch Giảm Tỉ Lệ Suy Yếu (Cấp 8)	24	1	13	8	\image\item\gem\8_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					13	8																			
Chấn Lộ Thạch (vỡ) (cấp 1)	Bảo Thạch (cấp 1) giúp giảm tỷ lệ thọ thương	24	1	14	1	\image\item\gem\1_orange.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					14																				
Chấn Lộ Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) giúp giảm tỷ lệ thọ thương	24	1	14	2	\image\item\gem\2_orange.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					14																				
Chấn Lộ Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) giúp giảm tỷ lệ thọ thương	24	1	14	3	\image\item\gem\3_orange.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					14	3																			
Chấn Lộ Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) giúp giảm tỷ lệ thọ thương	24	1	14	4	\image\item\gem\4_orange.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					14	4																			
Chấn Lộ Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) giúp giảm tỷ lệ thọ thương	24	1	14	5	\image\item\gem\5_orange.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					14	5																			
Chấn Lộ Thạch Óng Ánh (Cấp 6)	Bảo thạch giảm tỷ lệ thọ thương (cấp 6)	24	1	14	6	\image\item\huodong\vn_special6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					14	6																			
Chấn Lộ Thạch (Lung Linh) (Cấp 7)	Bảo thạch giảm tỉ lệ thọ thương (cấp 7)	24	1	14	7	\image\item\gem\6_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					14	7																			
Chấn Lộ Thạch (Cấp 8)	Bảo Thạch Giảm Tỉ Lệ Thọ Thương (Cấp 8)	24	1	14	8	\image\item\gem\8_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					14	8																			
Thái Hư Thạch (vỡ) (cấp 1)	Bảo Thạch (cấp 1) giúp giảm tỷ lệ làm chậm	24	1	15	1	\image\item\gem\1_orange.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					15																				
Thái Hư Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) giúp giảm tỷ lệ làm chậm	24	1	15	2	\image\item\gem\2_orange.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					15																				
Thái Hư Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) giúp giảm tỷ lệ làm chậm	24	1	15	3	\image\item\gem\3_orange.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					15	3																			
Thái Hư Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) giúp giảm tỷ lệ làm chậm	24	1	15	4	\image\item\gem\4_orange.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					15	4																			
Thái Hư Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) giúp giảm tỷ lệ làm chậm	24	1	15	5	\image\item\gem\5_orange.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					15	5																			
Thái Hư Thạch Óng Ánh (Cấp 6)	Bảo thạch giảm tỷ lệ làm chậm (cấp 6)	24	1	15	6	\image\item\huodong\vn_special6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					15	6																			
Thái Hư Thạch (Lung Linh) (Cấp 7)	Bảo thạch giảm tỉ lệ làm chậm (cấp 7)	24	1	15	7	\image\item\gem\6_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					15	7																			
Thái Hư Thạch (Cấp 8)	Bảo Thạch Giảm Tỉ Lệ Làm Chậm (Cấp 8)	24	1	15	8	\image\item\gem\8_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					15	8																			
Thu Huy Thạch (vỡ) (cấp 1)	Bảo Thạch (cấp 1) giúp giảm tỷ lệ choáng	24	1	16	1	\image\item\gem\1_orange.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					16																				
Thu Huy Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) giúp giảm tỷ lệ choáng	24	1	16	2	\image\item\gem\2_orange.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					16																				
Thu Huy Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) giúp giảm tỷ lệ choáng	24	1	16	3	\image\item\gem\3_orange.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					16	3																			
Thu Huy Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) giúp giảm tỷ lệ choáng	24	1	16	4	\image\item\gem\4_orange.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					16	4																			
Thu Huy Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) giúp giảm tỷ lệ choáng	24	1	16	5	\image\item\gem\5_orange.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					16	5																			
Thu Huy Thạch Óng Ánh (Cấp 6)	Bảo thạch giảm tỷ lệ choáng (cấp 6)	24	1	16	6	\image\item\huodong\vn_special6level.spr		6	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					16	6																			
Thu Huy Thạch (Lung Linh) (Cấp 7)	Bảo thạch giảm tỉ lệ choáng (cấp 7)	24	1	16	7	\image\item\gem\6_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					16	7																			
Thu Huy Thạch (Cấp 8)	Bảo Thạch Giảm Tỉ Lệ Choáng (Cấp 8)	24	1	16	8	\image\item\gem\8_neworange.spr		7	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					16	8																			
Nguyệt Quang Thạch (vỡ) (cấp 1)	Bảo Thạch (cấp 1) giúp giảm tỷ lệ bỏng	24	1	17	1	\image\item\gem\1_orange.spr		1	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					17																				
Nguyệt Quang Thạch (mòn) (cấp 2)	Bảo Thạch (cấp 2) giúp giảm tỷ lệ bỏng	24	1	17	2	\image\item\gem\2_orange.spr		2	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					17																				
Nguyệt Quang Thạch (hoàn chỉnh) (cấp 3)	Bảo Thạch (cấp 3) giúp giảm tỷ lệ bỏng	24	1	17	3	\image\item\gem\3_orange.spr		3	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					17	3																			
Nguyệt Quang Thạch (tinh xảo) (cấp 4)	Bảo Thạch (cấp 4) giúp giảm tỷ lệ bỏng	24	1	17	4	\image\item\gem\4_orange.spr		4	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					17	4																			
Nguyệt Quang Thạch (lấp lánh) (cấp 5)	Bảo Thạch (cấp 5) giúp giảm tỷ lệ bỏng	24	1	17	5	\image\item\gem\5_orange.spr		5	Bảo thạch kiểu dáng cổ xưa, có thể khảm lên trang bị.<enter><color=gold>Nhấp chuột phải để mở giao diện khảm.<color>		0	100000	1	50000		0	1		gem					17	5																			
