Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	SuiteID	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Cam_Hộ uyển nam ngoại công hệ Hỏa	5	1	4	10	31	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			1	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	attackratingenhance_v	5	damage_poison_resist	7	state_burn_resisttime	6							15	damage_light_resist	80	80														1
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Cam_Thủ trạc nữ ngoại công hệ Hỏa	5	1	4	10	32	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			1	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	attackratingenhance_v	5	damage_poison_resist	7	state_burn_resisttime	6							15	damage_light_resist	80	80														1
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Cam_Hộ uyển nam nội công hệ Hỏa	5	1	4	10	33	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			1	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	staminareplenish_v	8	damage_poison_resist	9	state_burn_resisttime	8							15	damage_light_resist	80	80														1
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Cam_Thủ trạc nữ nội công hệ Hỏa	5	1	4	10	34	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			1	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	staminareplenish_v	8	damage_poison_resist	9	state_burn_resisttime	8							15	damage_light_resist	80	80														1
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Tím_Hộ uyển nam ngoại công hệ Hỏa	4	1	4	10	35	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			1	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	attackratingenhance_v	4	damage_poison_resist	6	state_burn_resisttime	5							15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Tím_Thủ trạc nữ ngoại công hệ Hỏa	4	1	4	10	36	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			1	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	attackratingenhance_v	4	damage_poison_resist	6	state_burn_resisttime	5							15	damage_light_resist	80	80														
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Tím_Hộ uyển nam nội công hệ Hỏa	4	1	4	10	37	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			1	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	staminareplenish_v	7	damage_poison_resist	8	state_burn_resisttime	7							15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Tím_Thủ trạc nữ nội công hệ Hỏa	4	1	4	10	38	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			1	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	staminareplenish_v	7	damage_poison_resist	8	state_burn_resisttime	7							15	damage_light_resist	80	80														
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Xanh_Hộ uyển nam ngoại công hệ Hỏa	3	1	4	10	39	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			1	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	6	manamax_v	6	attackratingenhance_v	3	damage_poison_resist	5									15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Xanh_Thủ trạc nữ ngoại công hệ Hỏa	3	1	4	10	40	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			1	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	6	manamax_v	6	attackratingenhance_v	3	damage_poison_resist	5									15	damage_light_resist	80	80														
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Xanh_Hộ uyển nam nội công hệ Hỏa	3	1	4	10	41	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			1	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	staminareplenish_v	6	damage_poison_resist	7									15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Xanh_Thủ trạc nữ nội công hệ Hỏa	3	1	4	10	42	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			1	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	staminareplenish_v	6	damage_poison_resist	7									15	damage_light_resist	80	80														
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Cam_Hộ uyển nam ngoại công hệ Thổ	5	1	4	10	43	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			3	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	attackratingenhance_v	5	damage_fire_resist	7	state_stun_resisttime	6							15	damage_light_resist	80	80														1
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Cam_Thủ trạc nữ ngoại công hệ Thổ	5	1	4	10	44	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			3	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	attackratingenhance_v	5	damage_fire_resist	7	state_stun_resisttime	6							15	damage_light_resist	80	80														1
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Cam_Hộ uyển nam nội công hệ Thổ	5	1	4	10	45	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			3	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	staminareplenish_v	8	damage_fire_resist	9	state_stun_resisttime	8							15	damage_light_resist	80	80														1
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Cam_Thủ trạc nữ nội công hệ Thổ	5	1	4	10	46	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			3	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	staminareplenish_v	8	damage_fire_resist	9	state_stun_resisttime	8							15	damage_light_resist	80	80														1
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Tím_Hộ uyển nam ngoại công hệ Thổ	4	1	4	10	47	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			3	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	attackratingenhance_v	4	damage_fire_resist	6	state_stun_resisttime	5							15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Tím_Thủ trạc nữ ngoại công hệ Thổ	4	1	4	10	48	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			3	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	attackratingenhance_v	4	damage_fire_resist	6	state_stun_resisttime	5							15	damage_light_resist	80	80														
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Tím_Hộ uyển nam nội công hệ Thổ	4	1	4	10	49	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			3	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	staminareplenish_v	7	damage_fire_resist	8	state_stun_resisttime	7							15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Tím_Thủ trạc nữ nội công hệ Thổ	4	1	4	10	50	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			3	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	staminareplenish_v	7	damage_fire_resist	8	state_stun_resisttime	7							15	damage_light_resist	80	80														
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Xanh_Hộ uyển nam ngoại công hệ Thổ	3	1	4	10	51	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			3	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	6	manamax_v	6	attackratingenhance_v	3	damage_fire_resist	5									15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Xanh_Thủ trạc nữ ngoại công hệ Thổ	3	1	4	10	52	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			3	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	6	manamax_v	6	attackratingenhance_v	3	damage_fire_resist	5									15	damage_light_resist	80	80														
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Xanh_Hộ uyển nam nội công hệ Thổ	3	1	4	10	53	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			3	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	staminareplenish_v	6	damage_fire_resist	7									15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Xanh_Thủ trạc nữ nội công hệ Thổ	3	1	4	10	54	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			3	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	staminareplenish_v	6	damage_fire_resist	7									15	damage_light_resist	80	80														
Tiêu Dao Hỏa Vân Bội	Bộ Tiêu Dao Cam_Ngọc bội nam hệ Kim	5	1	4	11	1	10	1	\image\item\equip\xoyosuite\m_necklace_s.spr	\image\item\equip\xoyosuite\m_necklace.spr	30			2	130000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	0									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8	deadlystrikeenhance_r	4					15	damage_all_resist	35	35														1
Tiêu Dao Băng Nguyệt Hương Nang	Bộ Tiêu Dao Cam_Hương nang nữ hệ Kim	5	1	4	11	2	10	1	\image\item\equip\xoyosuite\f_necklace_s.spr	\image\item\equip\xoyosuite\f_necklace.spr	30			2	130000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	1									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8	deadlystrikeenhance_r	4					15	damage_all_resist	35	35														1
Tiêu Dao Hỏa Vân Bội	Bộ Tiêu Dao Tím_Ngọc bội nam hệ Kim	4	1	4	11	3	10	1	\image\item\equip\xoyosuite\m_necklace_s.spr	\image\item\equip\xoyosuite\m_necklace.spr	30			2	70000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	0									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_light_resist	8	state_hurt_resisttime	7							15	damage_all_resist	35	35														
Tiêu Dao Băng Nguyệt Hương Nang	Bộ Tiêu Dao Tím_Hương nang nữ hệ Kim	4	1	4	11	4	10	1	\image\item\equip\xoyosuite\f_necklace_s.spr	\image\item\equip\xoyosuite\f_necklace.spr	30			2	70000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	1									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_light_resist	8	state_hurt_resisttime	7							15	damage_all_resist	35	35														
Tiêu Dao Hỏa Vân Bội	Bộ Tiêu Dao Xanh_Ngọc bội nam hệ Kim	3	1	4	11	5	10	1	\image\item\equip\xoyosuite\m_necklace_s.spr	\image\item\equip\xoyosuite\m_necklace.spr	30			2	35000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	0									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	7	manamax_v	7	staminamax_v	6	damage_light_resist	7									15	damage_all_resist	35	35														
Tiêu Dao Băng Nguyệt Hương Nang	Bộ Tiêu Dao Xanh_Hương nang nữ hệ Kim	3	1	4	11	6	10	1	\image\item\equip\xoyosuite\f_necklace_s.spr	\image\item\equip\xoyosuite\f_necklace.spr	30			2	35000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	1									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	7	manamax_v	7	staminamax_v	6	damage_light_resist	7									15	damage_all_resist	35	35														
Tiêu Dao Hỏa Vân Bội	Bộ Tiêu Dao Cam_Ngọc bội nam hệ Mộc	5	1	4	11	7	10	1	\image\item\equip\xoyosuite\m_necklace_s.spr	\image\item\equip\xoyosuite\m_necklace.spr	30			5	130000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	0									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	state_weak_resisttime	8	deadlystrikeenhance_r	4					15	damage_all_resist	35	35														1
Tiêu Dao Băng Nguyệt Hương Nang	Bộ Tiêu Dao Cam_Hương nang nữ hệ Mộc	5	1	4	11	8	10	1	\image\item\equip\xoyosuite\f_necklace_s.spr	\image\item\equip\xoyosuite\f_necklace.spr	30			5	130000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	1									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	state_weak_resisttime	8	deadlystrikeenhance_r	4					15	damage_all_resist	35	35														1
Tiêu Dao Hỏa Vân Bội	Bộ Tiêu Dao Tím_Ngọc bội nam hệ Mộc	4	1	4	11	9	10	1	\image\item\equip\xoyosuite\m_necklace_s.spr	\image\item\equip\xoyosuite\m_necklace.spr	30			5	70000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	0									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_cold_resist	8	state_weak_resisttime	7							15	damage_all_resist	35	35														
Tiêu Dao Băng Nguyệt Hương Nang	Bộ Tiêu Dao Tím_Hương nang nữ hệ Mộc	4	1	4	11	10	10	1	\image\item\equip\xoyosuite\f_necklace_s.spr	\image\item\equip\xoyosuite\f_necklace.spr	30			5	70000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	94	8	1									4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_cold_resist	8	state_weak_resisttime	7							15	damage_all_resist	35	35														
