Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	ResEffect	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	RideProp1Type	RideProp1PA1Min	RideProp1PA1Max	RideProp1PA2Min	RideProp1PA2Max	RideProp1PA3Min	RideProp1PA3Max	RideProp2Type	RideProp2PA1Min	RideProp2PA1Max	RideProp2PA2Min	RideProp2PA2Max	RideProp2PA3Min	RideProp2PA3Max	RideProp3Type	RideProp3PA1Min	RideProp3PA1Max	RideProp3PA2Min	RideProp3PA2Max	RideProp3PA3Min	RideProp3PA3Max	RideProp4Type	RideProp4PA1Min	RideProp4PA1Max	RideProp4PA2Min	RideProp4PA2Max	RideProp4PA3Min	RideProp4PA3Max	RideProp5Type	RideProp5PA1Min	RideProp5PA1Max	RideProp5PA2Min	RideProp5PA2Max	RideProp5PA3Min	RideProp5PA3Max	RideProp6Type	RideProp6PA1Min	RideProp6PA1Max	RideProp6PA2Min	RideProp6PA2Max	RideProp6PA3Min	RideProp6PA3Max	SkillID1	SkillID2	SkillID3	SkillID4	UnLockInterval
Kim Mao Sư Tử	Kim Mao	1	1	12	4	10	\image\item\equip\horse\huangshizi_s.spr	\image\item\equip\horse\huangshizi.spr	32	Dũng mãnh siêu phàm, người được sở hữu thì thật may mắn.		0	1	7200000			2		horse	38	38		damage_all_resist	70	100					lifemax_v	600	1000					attackspeed_v	3	5	-1	-1	0	0	allskill_v	1	1	4	4			expenhance_p	30	40	-1	-1	0	0																																				5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Kim Mao Sư Tử	Kim Mao	1	1	12	5	10	\image\item\equip\horse\huangshizi_s.spr	\image\item\equip\horse\huangshizi.spr	32	Dũng mãnh siêu phàm, người được sở hữu thì thật may mắn.		0	1	7200000			2		horse	38	38		damage_all_resist	70	100					allskill_v	1	1	1	1			lifemax_v	600	1000					castspeed_v	4	5	-1	-1	0	0	attackspeed_v	4	5	-1	-1	0	0	expenhance_p	30	40	-1	-1	0	0																													5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Kim Mao Sư Tử	Kim Mao	1	1	12	6	10	\image\item\equip\horse\huangshizi_s.spr	\image\item\equip\horse\huangshizi.spr	32	Dũng mãnh siêu phàm, người được sở hữu thì thật may mắn.		0	1	7200000			2		horse	38	38		damage_all_resist	110	130					allskill_v	1	1	1	1			lifemax_v	1100	1200					allskill_v	1	1	4	4			castspeed_v	5	5	-1	-1	0	0	attackspeed_v	5	5	-1	-1	0	0	expenhance_p	30	50	-1	-1	0	0																						5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyết Hồn	Tuyet Hon	1	1	12	7	10	\image\item\equip\horse\horse002_s.spr	\image\item\equip\horse\horse013.spr	32	Phẩm chất tốt hợp với dáng của chủ nhân, thể hiện thân phận cao quý.		0	1	7200000			2		horse	27	27		damage_all_resist	70	100					lifemax_v	600	1000					castspeed_v	3	5	-1	-1	0	0	allskill_v	1	1	4	4			expenhance_p	30	40	-1	-1	0	0																																				5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyết Hồn	Tuyet Hon	1	1	12	8	10	\image\item\equip\horse\horse002_s.spr	\image\item\equip\horse\horse013.spr	32	Phẩm chất tốt hợp với dáng của chủ nhân, thể hiện thân phận cao quý.		0	1	7200000			2		horse	27	27		damage_all_resist	70	100					lifemax_v	600	1000					attackspeed_v	3	5	-1	-1	0	0	allskill_v	1	1	4	4			expenhance_p	30	40	-1	-1	0	0																																				5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyết Hồn	Tuyet Hon	1	1	12	9	10	\image\item\equip\horse\horse002_s.spr	\image\item\equip\horse\horse013.spr	32	Phẩm chất tốt hợp với dáng của chủ nhân, thể hiện thân phận cao quý.		0	1	7200000			2		horse	27	27		damage_all_resist	70	100					allskill_v	1	1	1	1			lifemax_v	600	1000					castspeed_v	4	5	-1	-1	0	0	attackspeed_v	4	5	-1	-1	0	0	expenhance_p	30	40	-1	-1	0	0																													5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyết Hồn	Tuyet Hon	1	1	12	10	10	\image\item\equip\horse\horse002_s.spr	\image\item\equip\horse\horse013.spr	32	Phẩm chất tốt hợp với dáng của chủ nhân, thể hiện thân phận cao quý.		0	1	7200000			2		horse	27	27		damage_all_resist	110	130					allskill_v	1	1	1	1			lifemax_v	1100	1200					allskill_v	1	1	4	4			castspeed_v	5	5	-1	-1	0	0	attackspeed_v	5	5	-1	-1	0	0	expenhance_p	30	50	-1	-1	0	0																						5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hỏa Kỳ Lân	HKL	1	1	12	11	10	\image\item\equip\horse\huoqilin_s.spr	\image\item\equip\horse\huoqilin.spr	32	Trong phút chốc lửa trùm cả bầu trời.		0	1	7200000			2		horse	29	29		damage_all_resist	70	100					lifemax_v	600	1000					castspeed_v	3	5	-1	-1	0	0	allskill_v	1	1	4	4			expenhance_p	30	40	-1	-1	0	0																																				5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hỏa Kỳ Lân	HKL	1	1	12	12	10	\image\item\equip\horse\huoqilin_s.spr	\image\item\equip\horse\huoqilin.spr	32	Trong phút chốc lửa trùm cả bầu trời.		0	1	7200000			2		horse	29	29		damage_all_resist	70	100					lifemax_v	600	1000					attackspeed_v	3	5	-1	-1	0	0	allskill_v	1	1	4	4			expenhance_p	30	40	-1	-1	0	0																																				5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hỏa Kỳ Lân	HKL	1	1	12	13	10	\image\item\equip\horse\huoqilin_s.spr	\image\item\equip\horse\huoqilin.spr	32	Trong phút chốc lửa trùm cả bầu trời.		0	1	7200000			2		horse	29	29		damage_all_resist	70	100					allskill_v	1	1	1	1			lifemax_v	600	1000					castspeed_v	4	5	-1	-1	0	0	attackspeed_v	4	5	-1	-1	0	0	expenhance_p	30	40	-1	-1	0	0																													5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hỏa Kỳ Lân	HKL	1	1	12	14	10	\image\item\equip\horse\huoqilin_s.spr	\image\item\equip\horse\huoqilin.spr	32	Trong phút chốc lửa trùm cả bầu trời.		0	1	7200000			2		horse	29	29		damage_all_resist	110	130					allskill_v	1	1	1	1			lifemax_v	1100	1200					allskill_v	1	1	4	4			castspeed_v	5	5	-1	-1	0	0	attackspeed_v	5	5	-1	-1	0	0	expenhance_p	30	50	-1	-1	0	0																						5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyệt Thế Tuyết Vũ	Tuyet the tuyet vu	1	1	12	15	10	\image\item\equip\horse\jueshixueyu_s.spr	\image\item\equip\horse\jueshixueyu.spr	32	<color=pink>Thú cưỡi uy lực vô song.<color>		0	1	100000000			2		horse	40	40		damage_all_resist	100	130					allskill_v	1	1	1	1			lifemax_v	1200	1500					allskill_v	1	1	4	4			castspeed_v	6	8	-1	-1	0	0	expenhance_p	30	40	-1	-1	0	0																													5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyệt Thế Tuyết Vũ	Tuyet the tuyet vu	1	1	12	16	10	\image\item\equip\horse\jueshixueyu_s.spr	\image\item\equip\horse\jueshixueyu.spr	32	<color=pink>Xuất nhập thủy tắc tất phong vũ, kỳ quang như nhật, thanh như lôi.<color>		0	1	100000000			2		horse	40	40		damage_all_resist	100	130					allskill_v	1	1	1	1			lifemax_v	1200	1500					allskill_v	1	1	4	4			attackspeed_v	6	8	-1	-1	0	0	expenhance_p	30	40	-1	-1	0	0																													5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyệt Thế Tuyết Vũ	Tuyet the tuyet vu	1	1	12	17	10	\image\item\equip\horse\jueshixueyu_s.spr	\image\item\equip\horse\jueshixueyu.spr	32	<color=pink>Thú cưỡi uy lực vô song.<color>		0	1	100000000			2		horse	40	40		damage_all_resist	100	130					allskill_v	2	2	1	1			lifemax_v	1200	1500					allskill_v	2	2	4	4			castspeed_v	6	8	-1	-1	0	0	attackspeed_v	6	8	-1	-1	0	0	expenhance_p	30	50	-1	-1	0	0																						5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyệt Thế Tuyết Vũ	Tuyet the tuyet vu	1	1	12	18	10	\image\item\equip\horse\jueshixueyu_s.spr	\image\item\equip\horse\jueshixueyu.spr	32	<color=pink>Thú cưỡi uy lực vô song.<color>		0	1	100000000			2		horse	40	40		damage_all_resist	150	200					allskill_v	2	2	1	1			lifemax_v	1600	2000					allskill_v	2	2	4	4			castspeed_v	8	8	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	expenhance_p	30	50	-1	-1	0	0																						5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tự Quỳ	Tu Quy	1	1	12	19	10	\image\item\equip\horse\sikui_s.spr	\image\item\equip\horse\sikui.spr	32	<color=pink>Xuất nhập thủy tắc tất phong vũ, kỳ quang như nhật, thanh như lôi.<color>		0	1	100000000			2		horse	44	44		damage_all_resist	100	130					allskill_v	1	1	1	1			lifemax_v	1200	1500					allskill_v	1	1	4	4			castspeed_v	6	8	-1	-1	0	0	expenhance_p	30	40	-1	-1	0	0																													5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tự Quỳ	Tu Quy	1	1	12	20	10	\image\item\equip\horse\sikui_s.spr	\image\item\equip\horse\sikui.spr	32	<color=pink>Xuất nhập thủy tắc tất phong vũ, kỳ quang như nhật, thanh như lôi.<color>		0	1	100000000			2		horse	44	44		damage_all_resist	100	130					allskill_v	1	1	1	1			lifemax_v	1200	1500					allskill_v	1	1	4	4			attackspeed_v	6	8	-1	-1	0	0	expenhance_p	30	40	-1	-1	0	0																													5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tự Quỳ	Tu Quy	1	1	12	21	10	\image\item\equip\horse\sikui_s.spr	\image\item\equip\horse\sikui.spr	32	<color=pink>Xuất nhập thủy tắc tất phong vũ, kỳ quang như nhật, thanh như lôi.<color>		0	1	100000000			2		horse	44	44		damage_all_resist	100	130					allskill_v	2	2	1	1			lifemax_v	1200	1500					allskill_v	2	2	4	4			castspeed_v	6	8	-1	-1	0	0	attackspeed_v	6	8	-1	-1	0	0	expenhance_p	30	50	-1	-1	0	0																						5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tự Quỳ	Tu Quy	1	1	12	22	10	\image\item\equip\horse\sikui_s.spr	\image\item\equip\horse\sikui.spr	32	<color=pink>Xuất nhập thủy tắc tất phong vũ, kỳ quang như nhật, thanh như lôi.<color>		0	1	100000000			2		horse	44	44		damage_all_resist	150	200					allskill_v	2	2	1	1			lifemax_v	1600	2000					allskill_v	2	2	4	4			castspeed_v	8	8	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	expenhance_p	30	50	-1	-1	0	0																						5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Mạch Thượng Phi Sương	Linh Vuong	1	1	12	23	10	\image\item\equip\horse\vipyang02_s.spr	\image\item\equip\horse\vipyang02.spr	32	<color=pink>Loại Linh Dương quý hiếm, di chuyển ngàn dặm.<color>		0	1	100000000			2		horse	46	46		damage_all_resist	100	130					allskill_v	1	1	1	1			lifemax_v	1200	1500					allskill_v	1	1	4	4			castspeed_v	6	8	-1	-1	0	0	expenhance_p	30	40	-1	-1	0	0																													5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Mạch Thượng Phi Sương	Linh Vuong	1	1	12	24	10	\image\item\equip\horse\vipyang02_s.spr	\image\item\equip\horse\vipyang02.spr	32	<color=pink>Loại Linh Dương quý hiếm, di chuyển ngàn dặm.<color>		0	1	100000000			2		horse	46	46		damage_all_resist	100	130					allskill_v	1	1	1	1			lifemax_v	1200	1500					allskill_v	1	1	4	4			attackspeed_v	6	8	-1	-1	0	0	expenhance_p	30	40	-1	-1	0	0																													5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Mạch Thượng Phi Sương	Linh Vuong	1	1	12	25	10	\image\item\equip\horse\vipyang02_s.spr	\image\item\equip\horse\vipyang02.spr	32	<color=pink>Loại Linh Dương quý hiếm, di chuyển ngàn dặm.<color>		0	1	100000000			2		horse	46	46		damage_all_resist	100	130					allskill_v	2	2	1	1			lifemax_v	1200	1500					allskill_v	2	2	4	4			castspeed_v	6	8	-1	-1	0	0	attackspeed_v	6	8	-1	-1	0	0	expenhance_p	30	50	-1	-1	0	0																						5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Mạch Thượng Phi Sương	Linh Vuong	1	1	12	26	10	\image\item\equip\horse\vipyang02_s.spr	\image\item\equip\horse\vipyang02.spr	32	<color=pink>Loại Linh Dương quý hiếm, di chuyển ngàn dặm.<color>		0	1	100000000			2		horse	46	46		damage_all_resist	150	200					allskill_v	2	2	1	1			lifemax_v	1600	2000					allskill_v	2	2	4	4			castspeed_v	8	8	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	expenhance_p	30	50	-1	-1	0	0																						5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyết Vũ Thiên Hương	Top 1 Tp	1	1	12	27	10	\image\item\equip\horse\viphuli02_s.spr	\image\item\equip\horse\viphuli02.spr	32	<color=gold>Hồ ly thần, mang theo luồng khí tức bí ẩn. Thú cưỡi Vip tôn vinh: <color><enter><enter><color=yellow>          [Cao Thủ Top 1]<color>.		0	1	100000000			2		horse	47	47		damage_all_resist	250	250					allskill_v	3	3	1	1			lifemax_v	2500	2500					allskill_v	2	2	4	4			castspeed_v	10	10	-1	-1	0	0	attackspeed_v	10	10	-1	-1	0	0	addphysicsdamage_p	20	20	-1	-1	0	0	addphysicsmagic_p	20	20	-1	-1	0	0	lucky_v	10	10												5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyết Vũ Thiên Hương	Top 2 Tp	1	1	12	28	10	\image\item\equip\horse\viphuli02_s.spr	\image\item\equip\horse\viphuli02.spr	32	<color=gold>Hồ ly thần, mang theo luồng khí tức bí ẩn. Thú cưỡi Vip tôn vinh: <color><enter><enter><color=pink>          [Cao Thủ Top 2]<color>.		0	1	100000000			2		horse	47	47		damage_all_resist	200	200					allskill_v	3	3	1	1			lifemax_v	2000	2000					allskill_v	2	2	4	4			castspeed_v	8	8	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	lucky_v	10	10																										5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyết Vũ Thiên Hương	Top 3 Tp	1	1	12	29	10	\image\item\equip\horse\viphuli02_s.spr	\image\item\equip\horse\viphuli02.spr	32	<color=gold>Hồ ly thần, mang theo luồng khí tức bí ẩn. Thú cưỡi Vip tôn vinh: <color><enter><enter><color=cyan>          [Cao Thủ Top 3]<color>.		0	1	100000000			2		horse	47	47		damage_all_resist	150	150					allskill_v	2	2	1	1			lifemax_v	1500	1500					allskill_v	2	2	4	4			castspeed_v	8	8	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	lucky_v	10	10																										5	110																																																											fastwalkrun_p	120	120	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hỏa Vũ	Top 1 BH	1	1	12	30	10	\image\item\equip\horse\viphuli01_s1.spr	\image\item\equip\horse\viphuli01_1.spr	32	<color=gold>Y duệ phiêu hề khuynh thành, linh chi lai hề như vân. Thú cưỡi vip vinh danh: <color><enter><enter><color=yellow>          [Bang Chủ Top 1]<color>		0	1	100000000			2		horse	48	48		damage_all_resist	250	250					allskill_v	3	3	1	1			lifemax_v	2500	2500					allskill_v	3	3	4	4			castspeed_v	10	10	-1	-1	0	0	attackspeed_v	10	10	-1	-1	0	0	addphysicsdamage_p	25	25	-1	-1	0	0	addphysicsmagic_p	25	25	-1	-1	0	0	lucky_v	20	20												5	110																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hỏa Vũ	Top 2 BH	1	1	12	31	10	\image\item\equip\horse\viphuli01_s1.spr	\image\item\equip\horse\viphuli01_1.spr	32	<color=gold>Y duệ phiêu hề khuynh thành, linh chi lai hề như vân. Thú cưỡi vip vinh danh: <color><enter><enter><color=pink>          [Bang Chủ Top 2]<color>		0	1	100000000			2		horse	48	48		damage_all_resist	200	200					allskill_v	3	3	1	1			lifemax_v	2000	2000					allskill_v	3	3	4	4			castspeed_v	8	8	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	lucky_v	10	10																										5	110																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hỏa Vũ	Top 3 BH	1	1	12	32	10	\image\item\equip\horse\viphuli01_s1.spr	\image\item\equip\horse\viphuli01_1.spr	32	<color=gold>Y duệ phiêu hề khuynh thành, linh chi lai hề như vân. Thú cưỡi vip vinh danh: <color><enter><enter><color=cyan>          [Bang Chủ Top 3]<color>		0	1	100000000			2		horse	48	48		damage_all_resist	150	150					allskill_v	2	2	1	1			lifemax_v	1500	1500					allskill_v	3	3	4	4			castspeed_v	8	8	-1	-1	0	0	attackspeed_v	8	8	-1	-1	0	0	lucky_v	10	10																										5	110																																																											fastwalkrun_p	130	130	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Mạch Thượng Phi Sương	Linh Vuong	1	1	12	33	10	\image\item\equip\horse\vipyang02_s.spr	\image\item\equip\horse\vipyang02.spr	32	<color=pink>Loại Linh Dương quý hiếm, di chuyển ngàn dặm.<color>		0	1	100000000			2		horse	46	46		damage_all_resist	140	140					allskill_v	3	3	1	1			lifemax_v	1400	1400					allskill_v	2	2	4	4			castspeed_v	5	5	-1	-1	0	0	attackspeed_v	5	5	-1	-1	0	0	lucky_v	10	10																										5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tự Quỳ	Tu Quy	1	1	12	34	10	\image\item\equip\horse\sikui_s.spr	\image\item\equip\horse\sikui.spr	32	<color=pink>Xuất nhập thủy tắc tất phong vũ, kỳ quang như nhật, thanh như lôi.<color>		0	1	100000000			2		horse	44	44		damage_all_resist	130	130					allskill_v	2	2	1	1			lifemax_v	1200	1200					allskill_v	1	1	4	4			castspeed_v	5	5	-1	-1	0	0	attackspeed_v	5	5	-1	-1	0	0	lucky_v	10	10																										5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Tuyệt Thế Tuyết Vũ	Tuyet the tuyet vu	1	1	12	35	10	\image\item\equip\horse\jueshixueyu_s.spr	\image\item\equip\horse\jueshixueyu.spr	32	<color=pink>Thú cưỡi uy lực vô song.<color>		0	1	100000000			2		horse	40	40		damage_all_resist	120	120					allskill_v	1	1	1	1			lifemax_v	1000	1000					allskill_v	1	1	4	4			castspeed_v	5	5	-1	-1	0	0	attackspeed_v	5	5	-1	-1	0	0	lucky_v	10	10																										5	110																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	600	600	-1	-1	0	0	armordefense_v	150	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
