ID	Category	Kind	Storage	Consume	Name	Belong	SkillLevel	Cost	ExpGain	MakeTime	AutoAppend	Produce1Genre	Produce1Detail	Produce1Parti	Produce1Level	Produce1Luck	Produce1Series	Produce1Bind	Produce1Rate	Produce2Genre	Produce2Detail	Produce2Parti	Produce2Level	Produce2Luck	Produce2Series	Produce2Bind	Produce2Rate	Produce3Genre	Produce3Detail	Produce3Parti	Produce3Level	Produce3Luck	Produce3Series	Produce3Bind	Produce3Rate	Stuff1Genre	Stuff1Detail	Stuff1Parti	Stuff1Level	Stuff1Series	Stuff1Bind	Stuff1Num	Stuff2Genre	Stuff2Detail	Stuff2Parti	Stuff2Level	Stuff2Series	Stuff2Bind	Stuff2Num	Stuff3Genre	Stuff3Detail	Stuff3Parti	Stuff3Level	Stuff3Series	Stuff3Bind	Stuff3Num	Stuff4Genre	Stuff4Detail	Stuff4Parti	Stuff4Level	Stuff4Series	Stuff4Bind	Stuff4Num	Stuff5Genre	Stuff5Detail	Stuff5Parti	Stuff5Level	Stuff5Series	Stuff5Bind	Stuff5Num	Desc
163	3	14	1	1	Trảm Mã Đao - Phi Yến	6	20	170	1700	9	1	2	1	64	3	100	3		76	2	1	244	3	100	3		20	2	1	604	3	100	3		4	22	1	2	3	0		4	22	1	2	2	0		5																						
164	3	14	1	1	Nhạn Linh Đao - Tâm Nhãn	6	30	440	4400	9	1	2	1	65	4	100	3		76	2	1	245	4	100	3		20	2	1	605	4	100	3		4	22	1	2	4	0		4	22	1	2	3	0		4																						
165	3	14	1	1	Nguyệt Nha Đao - Phi Yến	6	40	800	8000	9	1	2	1	66	5	100	3		76	2	1	246	5	100	3		20	2	1	606	5	100	3		4	22	1	2	5	0		4	22	1	2	4	0		3																						
166	3	14	1	1	Liệt Diệm Đao - Phá Quân	6	50	1400	14000	9	1	2	1	67	6	100	3		76	2	1	247	6	100	3		20	2	1	607	6	100	3		4	22	1	2	6	0		4	22	1	2	5	0		4																						
167	3	14	1	1	Phách Phong Đao - Tâm Nhãn	6	60	2440	24400	9	1	2	1	68	7	100	3		76	2	1	248	7	100	3		20	2	1	608	7	100	3		4	22	1	2	7	0		4	22	1	2	6	0		4																						
168	3	14	1	1	Phá Sơn Đao - Phá Quân	6	70	4000	40000	9	1	2	1	69	8	100	3		76	2	1	249	8	100	3		20	2	1	609	8	100	3		4	22	1	2	8	0		4	22	1	2	7	0		4																						
169	3	14	1	1	Long Lân Đao - Tâm Nhãn	6	80	5400	54000	9	1	2	1	70	9	100	3		76	2	1	250	9	100	3		20	2	1	610	9	100	3		4	22	1	2	9	0		4	22	1	2	8	0		4																						
170	3	14	1	1	Yển Nguyệt Đao - Phi Yến	6	90	10000	100000	9	1	2	1	71	10	100	3		76	2	1	251	10	100	3		20	2	1	611	10	100	3		4	22	1	2	10	0		4	22	1	2	9	0		4																						
171	3	12	1	1	Thô Bố Triền Thủ - Hoàng Quang	6	1	20	200	9	1	2	1	72	1	100	3		80	2	1	252	1	100	3		20									22	1	6	1	0		4					0																								
172	3	12	1	1	La Hán Triền Thủ - Hoàng Quang	6	10	60	600	9	1	2	1	73	2	100	3		80	2	1	253	2	100	3		20									22	1	6	2	0		4	22	1	6	1	0		4																						
173	3	12	1	1	Quyền Tông Triền Thủ - Hoàng Quang	6	20	170	1700	9	1	2	1	74	3	100	3		76	2	1	254	3	100	3		20	2	1	614	3	100	3		4	22	1	6	3	0		4	22	1	6	2	0		5																						
174	3	12	1	1	Phi Ngư Triền Thủ - Tâm Nhãn	6	30	440	4400	9	1	2	1	75	4	100	3		76	2	1	255	4	100	3		20	2	1	615	4	100	3		4	22	1	6	4	0		4	22	1	6	3	0		4																						
175	3	12	1	1	Xuyên Vân Triền Thủ - Hoàng Quang	6	40	800	8000	9	1	2	1	76	5	100	3		76	2	1	256	5	100	3		20	2	1	616	5	100	3		4	22	1	6	5	0		4	22	1	6	4	0		3																						
176	3	12	1	1	Hàm Quang Triền Thủ - Phá Quân	6	50	1400	14000	9	1	2	1	77	6	100	3		76	2	1	257	6	100	3		20	2	1	617	6	100	3		4	22	1	6	6	0		4	22	1	6	5	0		4																						
177	3	12	1	1	Huyền Vũ Triền Thủ - Tâm Nhãn	6	60	2440	24400	9	1	2	1	78	7	100	3		76	2	1	258	7	100	3		20	2	1	618	7	100	3		4	22	1	6	7	0		4	22	1	6	6	0		4																						
178	3	12	1	1	Chu Tước Triền Thủ - Phá Quân	6	70	4000	40000	9	1	2	1	79	8	100	3		76	2	1	259	8	100	3		20	2	1	619	8	100	3		4	22	1	6	8	0		4	22	1	6	7	0		4																						
179	3	12	1	1	Bạch Hổ Triền Thủ - Tâm Nhãn	6	80	5400	54000	9	1	2	1	80	9	100	3		76	2	1	260	9	100	3		20	2	1	620	9	100	3		4	22	1	6	9	0		4	22	1	6	8	0		4																						
180	3	12	1	1	Thanh Long Triền Thủ - Hoàng Quang	6	90	10000	100000	9	1	2	1	81	10	100	3		76	2	1	261	10	100	3		20	2	1	621	10	100	3		4	22	1	6	10	0		4	22	1	6	9	0		4																						
181	3	12	1	1	Thô Bố Triền Thủ - Linh Vũ	6	1	20	200	9	1	2	1	82	1	100	3		80	2	1	262	1	100	3		20									22	1	6	1	0		4					0																								
182	3	12	1	1	La Hán Triền Thủ - Linh Vũ	6	10	60	600	9	1	2	1	83	2	100	3		80	2	1	263	2	100	3		20									22	1	6	2	0		4	22	1	6	1	0		4																						
183	3	12	1	1	Quyền Tông Triền Thủ - Linh Vũ	6	20	170	1700	9	1	2	1	84	3	100	3		76	2	1	264	3	100	3		20	2	1	624	3	100	3		4	22	1	6	3	0		4	22	1	6	2	0		5																						
184	3	12	1	1	Phi Ngư Triền Thủ - Hoàng Quang	6	30	440	4400	9	1	2	1	85	4	100	3		76	2	1	265	4	100	3		20	2	1	625	4	100	3		4	22	1	6	4	0		4	22	1	6	3	0		4																						
185	3	12	1	1	Xuyên Vân Triền Thủ - Linh Vũ	6	40	800	8000	9	1	2	1	86	5	100	3		76	2	1	266	5	100	3		20	2	1	626	5	100	3		4	22	1	6	5	0		4	22	1	6	4	0		3																						
186	3	12	1	1	Hàm Quang Triền Thủ - Toái Trần	6	50	1400	14000	9	1	2	1	87	6	100	3		76	2	1	267	6	100	3		20	2	1	627	6	100	3		4	22	1	6	6	0		4	22	1	6	5	0		4																						
187	3	12	1	1	Huyền Vũ Triền Thủ - Hoàng Quang	6	60	2440	24400	9	1	2	1	88	7	100	3		76	2	1	268	7	100	3		20	2	1	628	7	100	3		4	22	1	6	7	0		4	22	1	6	6	0		4																						
188	3	12	1	1	Chu Tước Triền Thủ - Toái Trần	6	70	4000	40000	9	1	2	1	89	8	100	3		76	2	1	269	8	100	3		20	2	1	629	8	100	3		4	22	1	6	8	0		4	22	1	6	7	0		4																						
189	3	12	1	1	Bạch Hổ Triền Thủ - Hoàng Quang	6	80	5400	54000	9	1	2	1	90	9	100	3		76	2	1	270	9	100	3		20	2	1	630	9	100	3		4	22	1	6	9	0		4	22	1	6	8	0		4																						
190	3	12	1	1	Thanh Long Triền Thủ - Linh Vũ	6	90	10000	100000	9	1	2	1	91	10	100	3		76	2	1	271	10	100	3		20	2	1	631	10	100	3		4	22	1	6	10	0		4	22	1	6	9	0		4																						
191	3	13	1	1	Đồng Kiếm - Linh Vũ	6	1	20	200	9	1	2	1	92	1	100	3		80	2	1	272	1	100	3		20									22	1	2	1	0		4					0																								
192	3	13	1	1	Tùng Văn Kiếm - Linh Vũ	6	10	60	600	9	1	2	1	93	2	100	3		80	2	1	273	2	100	3		20									22	1	2	2	0		4	22	1	2	1	0		4																						
193	3	13	1	1	Thất Xích Kiếm - Linh Vũ	6	20	170	1700	9	1	2	1	94	3	100	3		76	2	1	274	3	100	3		20	2	1	634	3	100	3		4	22	1	2	3	0		4	22	1	2	2	0		5																						
194	3	13	1	1	Thanh Phong Kiếm - Hoàng Quang	6	30	440	4400	9	1	2	1	95	4	100	3		76	2	1	275	4	100	3		20	2	1	635	4	100	3		4	22	1	2	4	0		4	22	1	2	3	0		4																						
195	3	13	1	1	Long Tuyền Kiếm - Linh Vũ	6	40	800	8000	9	1	2	1	96	5	100	3		76	2	1	276	5	100	3		20	2	1	636	5	100	3		4	22	1	2	5	0		4	22	1	2	4	0		3																						
196	3	13	1	1	Vạn Nhẫn Kiếm - Toái Trần	6	50	1400	14000	9	1	2	1	97	6	100	3		76	2	1	277	6	100	3		20	2	1	637	6	100	3		4	22	1	2	6	0		4	22	1	2	5	0		4																						
197	3	13	1	1	Xích Tiêu Kiếm - Hoàng Quang	6	60	2440	24400	9	1	2	1	98	7	100	3		76	2	1	278	7	100	3		20	2	1	638	7	100	3		4	22	1	2	7	0		4	22	1	2	6	0		4																						
198	3	13	1	1	Thanh Sương Kiếm - Toái Trần	6	70	4000	40000	9	1	2	1	99	8	100	3		76	2	1	279	8	100	3		20	2	1	639	8	100	3		4	22	1	2	8	0		4	22	1	2	7	0		4																						
199	3	13	1	1	Huyền Thiết Kiếm - Hoàng Quang	6	80	5400	54000	9	1	2	1	100	9	100	3		76	2	1	280	9	100	3		20	2	1	640	9	100	3		4	22	1	2	9	0		4	22	1	2	8	0		4																						
200	3	13	1	1	Long Uyên Kiếm - Linh Vũ	6	90	10000	100000	9	1	2	1	101	10	100	3		76	2	1	281	10	100	3		20	2	1	641	10	100	3		4	22	1	2	10	0		4	22	1	2	9	0		4																						
201	4	15	1	1	Trọng Mộc Côn - Phi Yến	6	1	20	200	9	1	2	1	102	1	100	4		80	2	1	282	1	100	4		20									22	1	14	1	0		4					0																								
202	4	15	1	1	Tề Mi Côn - Phi Yến	6	10	60	600	9	1	2	1	103	2	100	4		80	2	1	283	2	100	4		20									22	1	14	2	0		4	22	1	14	1	0		4																						
203	4	15	1	1	Tứ Bình Côn - Phi Yến	6	20	170	1700	9	1	2	1	104	3	100	4		76	2	1	284	3	100	4		20	2	1	644	3	100	4		4	22	1	14	3	0		4	22	1	14	2	0		5																						
204	4	15	1	1	Bàn Hoa Côn - Tâm Nhãn	6	30	440	4400	9	1	2	1	105	4	100	4		76	2	1	285	4	100	4		20	2	1	645	4	100	4		4	22	1	14	4	0		4	22	1	14	3	0		4																						
205	4	15	1	1	Phân Thủy Côn - Phi Yến	6	40	800	8000	9	1	2	1	106	5	100	4		76	2	1	286	5	100	4		20	2	1	646	5	100	4		4	22	1	14	5	0		4	22	1	14	4	0		3																						
206	4	15	1	1	Hổ Vĩ Côn - Phá Quân	6	50	1400	14000	9	1	2	1	107	6	100	4		76	2	1	287	6	100	4		20	2	1	647	6	100	4		4	22	1	14	6	0		4	22	1	14	5	0		4																						
207	4	15	1	1	Tử Kim Lương - Tâm Nhãn	6	60	2440	24400	9	1	2	1	108	7	100	4		76	2	1	288	7	100	4		20	2	1	648	7	100	4		4	22	1	14	7	0		4	22	1	14	6	0		4																						
208	4	15	1	1	Phổ Độ Côn - Phá Quân	6	70	4000	40000	9	1	2	1	109	8	100	4		76	2	1	289	8	100	4		20	2	1	649	8	100	4		4	22	1	14	8	0		4	22	1	14	7	0		4																						
209	4	15	1	1	Giác Hải Bổng - Tâm Nhãn	6	80	5400	54000	9	1	2	1	110	9	100	4		76	2	1	290	9	100	4		20	2	1	650	9	100	4		4	22	1	14	9	0		4	22	1	14	8	0		4																						
210	4	15	1	1	Kim Cô Bổng - Phi Yến	6	90	10000	100000	9	1	2	1	111	10	100	4		76	2	1	291	10	100	4		20	2	1	651	10	100	4		4	22	1	14	10	0		4	22	1	14	9	0		4																						
211	4	16	1	1	Trường Thương - Phi Yến	6	1	20	200	9	1	2	1	112	1	100	4		80	2	1	292	1	100	4		20									22	1	14	1	0		2	22	1	2	1	0		2																						
212	4	16	1	1	Hồng Anh Thương - Phi Yến	6	10	60	600	9	1	2	1	113	2	100	4		80	2	1	293	2	100	4		20									22	1	14	2	0		4	22	1	2	1	0		4																						
213	4	16	1	1	Điểm Cang Thương - Phi Yến	6	20	170	1700	9	1	2	1	114	3	100	4		76	2	1	294	3	100	4		20	2	1	654	3	100	4		4	22	1	14	3	0		4	22	1	2	2	0		5																						
214	4	16	1	1	Hoàn Tử Thương - Tâm Nhãn	6	30	440	4400	9	1	2	1	115	4	100	4		76	2	1	295	4	100	4		20	2	1	655	4	100	4		4	22	1	14	4	0		4	22	1	2	3	0		4																						
215	4	16	1	1	Kim Câu Thương - Phi Yến	6	40	800	8000	9	1	2	1	116	5	100	4		76	2	1	296	5	100	4		20	2	1	656	5	100	4		4	22	1	14	5	0		4	22	1	2	4	0		3																						
216	4	16	1	1	Báo Vĩ Thương - Phá Quân	6	50	1400	14000	9	1	2	1	117	6	100	4		76	2	1	297	6	100	4		20	2	1	657	6	100	4		4	22	1	14	6	0		4	22	1	2	5	0		4																						
217	4	16	1	1	Hỏa Tiêm Thương - Tâm Nhãn	6	60	2440	24400	9	1	2	1	118	7	100	4		76	2	1	298	7	100	4		20	2	1	658	7	100	4		4	22	1	14	7	0		4	22	1	2	6	0		4																						
218	4	16	1	1	Thấu Cốt Thương - Phá Quân	6	70	4000	40000	9	1	2	1	119	8	100	4		76	2	1	299	8	100	4		20	2	1	659	8	100	4		4	22	1	14	8	0		4	22	1	2	7	0		4																						
219	4	16	1	1	Kinh Lôi Thương - Tâm Nhãn	6	80	5400	54000	9	1	2	1	120	9	100	4		76	2	1	300	9	100	4		20	2	1	660	9	100	4		4	22	1	14	9	0		4	22	1	2	8	0		4																						
220	4	16	1	1	Phá Thiên Kích - Phi Yến	6	90	10000	100000	9	1	2	1	121	10	100	4		76	2	1	301	10	100	4		20	2	1	661	10	100	4		4	22	1	14	10	0		4	22	1	2	9	0		4																						
221	4	12	1	1	Thô Bố Triền Thủ - Linh Vũ	6	1	20	200	9	1	2	1	122	1	100	4		80	2	1	302	1	100	4		20									22	1	6	1	0		4					0																								
222	4	12	1	1	La Hán Triền Thủ - Linh Vũ	6	10	60	600	9	1	2	1	123	2	100	4		80	2	1	303	2	100	4		20									22	1	6	2	0		4	22	1	6	1	0		4																						
223	4	12	1	1	Quyền Tông Triền Thủ - Linh Vũ	6	20	170	1700	9	1	2	1	124	3	100	4		76	2	1	304	3	100	4		20	2	1	664	3	100	4		4	22	1	6	3	0		4	22	1	6	2	0		5																						
224	4	12	1	1	Phi Ngư Triền Thủ - Hoàng Quang	6	30	440	4400	9	1	2	1	125	4	100	4		76	2	1	305	4	100	4		20	2	1	665	4	100	4		4	22	1	6	4	0		4	22	1	6	3	0		4																						
225	4	12	1	1	Xuyên Vân Triền Thủ - Linh Vũ	6	40	800	8000	9	1	2	1	126	5	100	4		76	2	1	306	5	100	4		20	2	1	666	5	100	4		4	22	1	6	5	0		4	22	1	6	4	0		3																						
226	4	12	1	1	Hàm Quang Triền Thủ - Toái Trần	6	50	1400	14000	9	1	2	1	127	6	100	4		76	2	1	307	6	100	4		20	2	1	667	6	100	4		4	22	1	6	6	0		4	22	1	6	5	0		4																						
227	4	12	1	1	Huyền Vũ Triền Thủ - Hoàng Quang	6	60	2440	24400	9	1	2	1	128	7	100	4		76	2	1	308	7	100	4		20	2	1	668	7	100	4		4	22	1	6	7	0		4	22	1	6	6	0		4																						
228	4	12	1	1	Chu Tước Triền Thủ - Toái Trần	6	70	4000	40000	9	1	2	1	129	8	100	4		76	2	1	309	8	100	4		20	2	1	669	8	100	4		4	22	1	6	8	0		4	22	1	6	7	0		4																						
229	4	12	1	1	Bạch Hổ Triền Thủ - Hoàng Quang	6	80	5400	54000	9	1	2	1	130	9	100	4		76	2	1	310	9	100	4		20	2	1	670	9	100	4		4	22	1	6	9	0		4	22	1	6	8	0		4																						
230	4	12	1	1	Thanh Long Triền Thủ - Linh Vũ	6	90	10000	100000	9	1	2	1	131	10	100	4		76	2	1	311	10	100	4		20	2	1	671	10	100	4		4	22	1	6	10	0		4	22	1	6	9	0		4																						
231	4	14	1	1	Đơn Đao - Linh Vũ	6	1	20	200	9	1	2	1	132	1	100	4		80	2	1	312	1	100	4		20									22	1	2	1	0		4					0																								
232	4	14	1	1	Quỷ Đầu Đao - Linh Vũ	6	10	60	600	9	1	2	1	133	2	100	4		80	2	1	313	2	100	4		20									22	1	2	2	0		4	22	1	2	1	0		4																						
233	4	14	1	1	Trảm Mã Đao - Linh Vũ	6	20	170	1700	9	1	2	1	134	3	100	4		76	2	1	314	3	100	4		20	2	1	674	3	100	4		4	22	1	2	3	0		4	22	1	2	2	0		5																						
234	4	14	1	1	Nhạn Linh Đao - Hoàng Quang	6	30	440	4400	9	1	2	1	135	4	100	4		76	2	1	315	4	100	4		20	2	1	675	4	100	4		4	22	1	2	4	0		4	22	1	2	3	0		4																						
235	4	14	1	1	Nguyệt Nha Đao - Linh Vũ	6	40	800	8000	9	1	2	1	136	5	100	4		76	2	1	316	5	100	4		20	2	1	676	5	100	4		4	22	1	2	5	0		4	22	1	2	4	0		3																						
236	4	14	1	1	Liệt Diệm Đao - Toái Trần	6	50	1400	14000	9	1	2	1	137	6	100	4		76	2	1	317	6	100	4		20	2	1	677	6	100	4		4	22	1	2	6	0		4	22	1	2	5	0		4																						
237	4	14	1	1	Phách Phong Đao - Hoàng Quang	6	60	2440	24400	9	1	2	1	138	7	100	4		76	2	1	318	7	100	4		20	2	1	678	7	100	4		4	22	1	2	7	0		4	22	1	2	6	0		4																						
238	4	14	1	1	Phá Sơn Đao - Toái Trần	6	70	4000	40000	9	1	2	1	139	8	100	4		76	2	1	319	8	100	4		20	2	1	679	8	100	4		4	22	1	2	8	0		4	22	1	2	7	0		4																						
239	4	14	1	1	Long Lân Đao - Hoàng Quang	6	80	5400	54000	9	1	2	1	140	9	100	4		76	2	1	320	9	100	4		20	2	1	680	9	100	4		4	22	1	2	9	0		4	22	1	2	8	0		4																						
240	4	14	1	1	Yển Nguyệt Đao - Linh Vũ	6	90	10000	100000	9	1	2	1	141	10	100	4		76	2	1	321	10	100	4		20	2	1	681	10	100	4		4	22	1	2	10	0		4	22	1	2	9	0		4																						
241	5	14	1	1	Đơn Đao - Phi Yến	6	1	20	200	9	1	2	1	142	1	100	5		80	2	1	322	1	100	5		20									22	1	2	1	0		4					0																								
242	5	14	1	1	Quỷ Đầu Đao - Phi Yến	6	10	60	600	9	1	2	1	143	2	100	5		80	2	1	323	2	100	5		20									22	1	2	2	0		4	22	1	2	1	0		4																						
243	5	14	1	1	Trảm Mã Đao - Phi Yến	6	20	170	1700	9	1	2	1	144	3	100	5		76	2	1	324	3	100	5		20	2	1	684	3	100	5		4	22	1	2	3	0		4	22	1	2	2	0		5																						
244	5	14	1	1	Nhạn Linh Đao - Tâm Nhãn	6	30	440	4400	9	1	2	1	145	4	100	5		76	2	1	325	4	100	5		20	2	1	685	4	100	5		4	22	1	2	4	0		4	22	1	2	3	0		4																						
245	5	14	1	1	Nguyệt Nha Đao - Phi Yến	6	40	800	8000	9	1	2	1	146	5	100	5		76	2	1	326	5	100	5		20	2	1	686	5	100	5		4	22	1	2	5	0		4	22	1	2	4	0		3																						
246	5	14	1	1	Liệt Diệm Đao - Phá Quân	6	50	1400	14000	9	1	2	1	147	6	100	5		76	2	1	327	6	100	5		20	2	1	687	6	100	5		4	22	1	2	6	0		4	22	1	2	5	0		4																						
247	5	14	1	1	Phách Phong Đao - Tâm Nhãn	6	60	2440	24400	9	1	2	1	148	7	100	5		76	2	1	328	7	100	5		20	2	1	688	7	100	5		4	22	1	2	7	0		4	22	1	2	6	0		4																						
248	5	14	1	1	Phá Sơn Đao - Phá Quân	6	70	4000	40000	9	1	2	1	149	8	100	5		76	2	1	329	8	100	5		20	2	1	689	8	100	5		4	22	1	2	8	0		4	22	1	2	7	0		4																						
249	5	14	1	1	Long Lân Đao - Tâm Nhãn	6	80	5400	54000	9	1	2	1	150	9	100	5		76	2	1	330	9	100	5		20	2	1	690	9	100	5		4	22	1	2	9	0		4	22	1	2	8	0		4																						
250	5	14	1	1	Yển Nguyệt Đao - Phi Yến	6	90	10000	100000	9	1	2	1	151	10	100	5		76	2	1	331	10	100	5		20	2	1	691	10	100	5		4	22	1	2	10	0		4	22	1	2	9	0		4																						
251	5	13	1	1	Đồng Kiếm - Phi Yến	6	1	20	200	9	1	2	1	152	1	100	5		80	2	1	332	1	100	5		20									22	1	2	1	0		4					0																								
252	5	13	1	1	Tùng Văn Kiếm - Phi Yến	6	10	60	600	9	1	2	1	153	2	100	5		80	2	1	333	2	100	5		20									22	1	2	2	0		4	22	1	2	1	0		4																						
253	5	13	1	1	Thất Xích Kiếm - Phi Yến	6	20	170	1700	9	1	2	1	154	3	100	5		76	2	1	334	3	100	5		20	2	1	694	3	100	5		4	22	1	2	3	0		4	22	1	2	2	0		5																						
254	5	13	1	1	Thanh Phong Kiếm - Tâm Nhãn	6	30	440	4400	9	1	2	1	155	4	100	5		76	2	1	335	4	100	5		20	2	1	695	4	100	5		4	22	1	2	4	0		4	22	1	2	3	0		4																						
255	5	13	1	1	Long Tuyền Kiếm - Phi Yến	6	40	800	8000	9	1	2	1	156	5	100	5		76	2	1	336	5	100	5		20	2	1	696	5	100	5		4	22	1	2	5	0		4	22	1	2	4	0		3																						
256	5	13	1	1	Vạn Nhẫn Kiếm - Phá Quân	6	50	1400	14000	9	1	2	1	157	6	100	5		76	2	1	337	6	100	5		20	2	1	697	6	100	5		4	22	1	2	6	0		4	22	1	2	5	0		4																						
257	5	13	1	1	Xích Tiêu Kiếm - Tâm Nhãn	6	60	2440	24400	9	1	2	1	158	7	100	5		76	2	1	338	7	100	5		20	2	1	698	7	100	5		4	22	1	2	7	0		4	22	1	2	6	0		4																						
258	5	13	1	1	Thanh Sương Kiếm - Phá Quân	6	70	4000	40000	9	1	2	1	159	8	100	5		76	2	1	339	8	100	5		20	2	1	699	8	100	5		4	22	1	2	8	0		4	22	1	2	7	0		4																						
259	5	13	1	1	Huyền Thiết Kiếm - Tâm Nhãn	6	80	5400	54000	9	1	2	1	160	9	100	5		76	2	1	340	9	100	5		20	2	1	700	9	100	5		4	22	1	2	9	0		4	22	1	2	8	0		4																						
260	5	13	1	1	Long Uyên Kiếm - Phi Yến	6	90	10000	100000	9	1	2	1	161	10	100	5		76	2	1	341	10	100	5		20	2	1	701	10	100	5		4	22	1	2	10	0		4	22	1	2	9	0		4																						
261	5	13	1	1	Đồng Kiếm - Linh Vũ	6	1	20	200	9	1	2	1	162	1	100	5		80	2	1	342	1	100	5		20									22	1	2	1	0		4					0																								
262	5	13	1	1	Tùng Văn Kiếm - Linh Vũ	6	10	60	600	9	1	2	1	163	2	100	5		80	2	1	343	2	100	5		20									22	1	2	2	0		4	22	1	2	1	0		4																						
263	5	13	1	1	Thất Xích Kiếm - Linh Vũ	6	20	170	1700	9	1	2	1	164	3	100	5		76	2	1	344	3	100	5		20	2	1	704	3	100	5		4	22	1	2	3	0		4	22	1	2	2	0		5																						
264	5	13	1	1	Thanh Phong Kiếm - Hoàng Quang	6	30	440	4400	9	1	2	1	165	4	100	5		76	2	1	345	4	100	5		20	2	1	705	4	100	5		4	22	1	2	4	0		4	22	1	2	3	0		4																						
265	5	13	1	1	Long Tuyền Kiếm - Linh Vũ	6	40	800	8000	9	1	2	1	166	5	100	5		76	2	1	346	5	100	5		20	2	1	706	5	100	5		4	22	1	2	5	0		4	22	1	2	4	0		3																						
266	5	13	1	1	Vạn Nhẫn Kiếm - Toái Trần	6	50	1400	14000	9	1	2	1	167	6	100	5		76	2	1	347	6	100	5		20	2	1	707	6	100	5		4	22	1	2	6	0		4	22	1	2	5	0		4																						
267	5	13	1	1	Xích Tiêu Kiếm - Hoàng Quang	6	60	2440	24400	9	1	2	1	168	7	100	5		76	2	1	348	7	100	5		20	2	1	708	7	100	5		4	22	1	2	7	0		4	22	1	2	6	0		4																						
268	5	13	1	1	Thanh Sương Kiếm - Toái Trần	6	70	4000	40000	9	1	2	1	169	8	100	5		76	2	1	349	8	100	5		20	2	1	709	8	100	5		4	22	1	2	8	0		4	22	1	2	7	0		4																						
269	5	13	1	1	Huyền Thiết Kiếm - Hoàng Quang	6	80	5400	54000	9	1	2	1	170	9	100	5		76	2	1	350	9	100	5		20	2	1	710	9	100	5		4	22	1	2	9	0		4	22	1	2	8	0		4																						
270	5	13	1	1	Long Uyên Kiếm - Linh Vũ	6	90	10000	100000	9	1	2	1	171	10	100	5		76	2	1	351	10	100	5		20	2	1	711	10	100	5		4	22	1	2	10	0		4	22	1	2	9	0		4																						
271	5	13	1	1	Đồng Kiếm - Linh Vũ	6	1	20	200	9	1	2	1	172	1	100	5		80	2	1	352	1	100	5		20									22	1	2	1	0		4					0																								
272	5	13	1	1	Tùng Văn Kiếm - Linh Vũ	6	10	60	600	9	1	2	1	173	2	100	5		80	2	1	353	2	100	5		20									22	1	2	2	0		4	22	1	2	1	0		4																						
273	5	13	1	1	Thất Xích Kiếm - Linh Vũ	6	20	170	1700	9	1	2	1	174	3	100	5		76	2	1	354	3	100	5		20	2	1	714	3	100	5		4	22	1	2	3	0		4	22	1	2	2	0		5																						
274	5	13	1	1	Thanh Phong Kiếm - Hoàng Quang	6	30	440	4400	9	1	2	1	175	4	100	5		76	2	1	355	4	100	5		20	2	1	715	4	100	5		4	22	1	2	4	0		4	22	1	2	3	0		4																						
275	5	13	1	1	Long Tuyền Kiếm - Linh Vũ	6	40	800	8000	9	1	2	1	176	5	100	5		76	2	1	356	5	100	5		20	2	1	716	5	100	5		4	22	1	2	5	0		4	22	1	2	4	0		3																						
276	5	13	1	1	Vạn Nhẫn Kiếm - Toái Trần	6	50	1400	14000	9	1	2	1	177	6	100	5		76	2	1	357	6	100	5		20	2	1	717	6	100	5		4	22	1	2	6	0		4	22	1	2	5	0		4																						
277	5	13	1	1	Xích Tiêu Kiếm - Hoàng Quang	6	60	2440	24400	9	1	2	1	178	7	100	5		76	2	1	358	7	100	5		20	2	1	718	7	100	5		4	22	1	2	7	0		4	22	1	2	6	0		4																						
278	5	13	1	1	Thanh Sương Kiếm - Toái Trần	6	70	4000	40000	9	1	2	1	179	8	100	5		76	2	1	359	8	100	5		20	2	1	719	8	100	5		4	22	1	2	8	0		4	22	1	2	7	0		4																						
279	5	13	1	1	Huyền Thiết Kiếm - Hoàng Quang	6	80	5400	54000	9	1	2	1	180	9	100	5		76	2	1	360	9	100	5		20	2	1	720	9	100	5		4	22	1	2	9	0		4	22	1	2	8	0		4																						
280	5	13	1	1	Long Uyên Kiếm - Linh Vũ	6	90	10000	100000	9	1	2	1	181	10	100	5		76	2	1	361	10	100	5		20	2	1	721	10	100	5		4	22	1	2	10	0		4	22	1	2	9	0		4																						
281	2	19	1	1	Phi Đao - Phi Yến	6	1	20	200	9	1	2	2	1	1	100	2		80	2	2	21	1	100	2		20									22	1	2	1	0		4					0																								
282	2	19	1	1	Thiết Dực Đao - Phi Yến	6	10	60	600	9	1	2	2	2	2	100	2		80	2	2	22	2	100	2		20									22	1	2	2	0		4	22	1	2	1	0		4																						
283	2	19	1	1	Phá Phong Đao - Phi Yến	6	20	170	1700	9	1	2	2	3	3	100	2		76	2	2	23	3	100	2		20	2	2	63	3	100	2		4	22	1	2	3	0		4	22	1	2	2	0		5																						
284	2	19	1	1	Phù Không Đao - Tâm Nhãn	6	30	440	4400	9	1	2	2	4	4	100	2		76	2	2	24	4	100	2		20	2	2	64	4	100	2		4	22	1	2	4	0		4	22	1	2	3	0		4																						
285	2	19	1	1	Định Quân Đao - Phi Yến	6	40	800	8000	9	1	2	2	5	5	100	2		76	2	2	25	5	100	2		20	2	2	65	5	100	2		4	22	1	2	5	0		4	22	1	2	4	0		3																						
286	2	19	1	1	Lang Vẫn Đao - Phá Quân	6	50	1400	14000	9	1	2	2	6	6	100	2		76	2	2	26	6	100	2		20	2	2	66	6	100	2		4	22	1	2	6	0		4	22	1	2	5	0		4																						
