MissileId	MissileName	MoveKind	NegativeDirection	PenetrateBarrier	ColFollowTarget	MissileHeight	CollidRange	RangeType	DmgRange	CanRepeatDamage	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ColVanish	AutoExplode	MissRate	MultiShow	Param1	Param2	Param3	HurtRandX	HurtRandY	BlurMaxNum	BlurDistance	BlurAlphaAttenuateP	HideWait2FlyEffect	UseNpcBlur1	NpcBlurAnimal1	AnimalStartAlpha1	AnimalChangeAlpha1	AnimFile1	SndFile1	UseNpcBlur2	NpcBlurAnimal2	AnimalStartAlpha2	AnimalChangeAlpha2	AnimFile2	SndFile2	UseNpcBlur3	NpcBlurAnimal3	AnimalStartAlpha3	AnimalChangeAlpha3	AnimFile3	SndFile3	UseNpcBlur4	NpcBlurAnimal4	AnimalStartAlpha4	AnimalChangeAlpha4	AnimFile4	SndFile4	AnimFileB1	SndFileB1	AnimFileB2	SndFileB2	AnimFileB3	SndFileB3	AnimFileB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
96	残阳如血	1			1	10	1	0	1	0	0	2	90	0	0	1	0	0	0	1	0	0	0	0	0	0	50	0																											\image\effect\fightskill\tianren\tr_10_cyrx_d.spr	\audio\fightskill\tianren\tr_cyrx_c.wav									255	255	255	0
97	烈火情天	1			1	10	1	0	1	0	0	2	90	0	0	1	0	0	0	1	0	0	0	0	0	0	50	0																											\image\effect\fightskill\tianren\tr_50_lhqt_d.spr	\audio\fightskill\tianren\tr_lhqt_c.wav									255	255	255	0
98	悲酥清风	0			1	10	13	0	13	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\tianren\tr_50_bsqf_d.spr	\audio\fightskill\tianren\tr_bsqf_c.wav									255	255	255	0
99	魔音噬魄	0			1	10	13	0	13	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\tianren\tr_50_bsqf_d.spr	\audio\fightskill\tianren\tr_bsqf_c.wav									255	255	255	0
100	云龙击	1			1	10	3	0	3	0	0	3	90	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_90_ylj_c.spr												\image\effect\fightskill\tianren\tr_90_ylj_d.spr	\audio\fightskill\tianren\tr_ylj_c.wav									255	255	255	0
101	弹指烈焰	0			0	10	5	0	5	0	14	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_10_tzly_d1.spr	\audio\fightskill\tianren\tr_tzly_f.wav					\image\effect\fightskill\tianren\tr_10_tzly_d2.spr	\audio\fightskill\tianren\tr_tzly_v.wav						\audio\fightskill\tianren\tr_tzly_c.wav									255	255	255	0
102	推山填海	0			0	10	3	0	3	0	12	120	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_50_tsth_d1.spr	\audio\fightskill\tianren\tr_tsth_f.wav					\image\effect\fightskill\tianren\tr_50_tsth_d2.spr	\audio\fightskill\tianren\tr_tsth_v.wav						\audio\fightskill\tianren\tr_tsth_c.wav									255	255	255	0
103	厉魔夺魂	0			1	10	13	0	13	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\tianren\tr_10_lmdp_d.spr	\audio\fightskill\tianren\tr_lmdh_c.wav									255	255	255	0
104	慑魂乱心	0			1	10	13	0	13	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\tianren\tr_10_lmdp_d.spr	\audio\fightskill\tianren\tr_lmdh_c.wav									255	255	255	0
105	天外流星	0			0	320	9	0	9	0	19	17	0	-81920	1024	1	0	0	0	0	1	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_90_twlx_c.spr	\audio\fightskill\tianren\tr_twlx_f.wav											\image\effect\fightskill\tianren\tr_90_twlx_d.spr	\audio\fightskill\tianren\tr_twlx_c.wav									255	255	255	0
106	业火焚城	0			1	10	9	0	9	0	4	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_90_yhfc_d.spr													\audio\fightskill\tianren\tr_yhfc_c.wav									255	255	255	0
107	剥及而复	0			1	10	1	0	1	0	17	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudang\wd_10_bjef_c.spr	\audio\fightskill\wudang\wd_bjef_f.wav											\image\effect\fightskill\wudang\wd_10_bjef_d.spr										255	255	255	0
108	无我无剑	0			1	10	7	0	7	0	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudang\wd_50_wwwj_c.spr	\audio\fightskill\wudang\wd_wwwj_f.wav											\image\effect\fightskill\wudang\wd_50_wwwj_d.spr										255	255	255	0
109	真武七截	0			1	10	41	0	41	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
110	天地无极	0			1	10	10	0	10	0	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudang\wd_90_tdwj_c.spr	\audio\fightskill\wudang\wd_bjef_f.wav											\image\effect\fightskill\wudang\wd_90_tdwj_d.spr										255	255	255	0
111	剑飞惊天	1			1	10	1	0	1	0	0	3	70	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudang\wd_10_jfjt_c.spr	\audio\fightskill\wudang\wd_jfjt_f.wav											\image\effect\fightskill\wudang\wd_10_jfjt_d.spr										255	255	255	0
112	三环套月	1			1	10	1	0	1	0	0	3	70	0	0	0	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudang\wd_50_shty_c.spr												\image\effect\fightskill\wudang\wd_50_shty_d.spr	\audio\fightskill\wudang\wd_shty_c.wav									255	255	255	0
113	七星诀	0			1	10	41	0	41	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
114	人剑合一	1			1	10	3	0	3	0	0	4	70	0	0	1	0	0	0	2	0	0	1	0	0	0	50	50															\image\effect\fightskill\wudang\wd_90_rjhy_c.spr												\image\effect\fightskill\wudang\wd_90_rjhy_d.spr	\audio\fightskill\wudang\wd_rjhy_c.wav			\image\effect\fightskill\wudang\wd_90_rjhy_c2.spr						255	255	255	0
115	太极剑意	0			0	10	5	0	5	0	16	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																											\image\effect\fightskill\wudang\wd_90_xywx_d.spr										255	255	255	0
116	玄一无象	0			1	10	1	0	1	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\wudang\wd_90_xywx_d.spr	\audio\fightskill\wudang\wd_xywx_c.wav									255	255	255	0
117	呼风法	1			1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_10_hff_c.spr	\audio\fightskill\kunlun\kl_hff_f.wav											\image\effect\fightskill\kunlun\kl_10_hff_d.spr	\audio\fightskill\kunlun\kl_hff_c.wav									255	255	255	0
118	清风符	0			0	10	31	0	31	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\kunlun\kl_30_qff_d.spr	\audio\fightskill\kunlun\kl_qff_c.wav									255	255	255	0
119	狂风骤电	1			1	10	3	0	3	0	0	16	40	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_50_kfzd_c.spr	\audio\fightskill\kunlun\kl_kfzd_f.wav											\image\effect\fightskill\kunlun\kl_50_kfzd_d.spr	\audio\fightskill\kunlun\kl_kfzd_c.wav									255	255	255	0
120	一气三清	0			0	10	31	0	31	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\kunlun\kl_70_yqsq_d.spr	\audio\fightskill\kunlun\kl_yqsq_c.wav									255	255	255	0
121	傲雪啸风	1			1	10	3	0	3	0	0	16	40	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_90_axxf_c.spr	\audio\fightskill\kunlun\kl_axxf_f.wav											\image\effect\fightskill\kunlun\kl_90_axxf_d.spr	\audio\fightskill\kunlun\kl_axxf_c.wav									255	255	255	0
122	啸风三连击	0			0	10	5	0	5	0	6	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\kunlun\kl_90_xfslj_d.spr	\audio\fightskill\kunlun\kl_xfslj_c.wav																					255	255	255	0
123	狂雷震地	0			1	10	1	0	1	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\kunlun\kl_10_klzd_c.spr	\audio\fightskill\kunlun\kl_axxf_f.wav											\image\effect\fightskill\kunlun\kl_10_klzd_d.spr	\audio\fightskill\kunlun\kl_axxf_c.wav									255	255	255	0
124	天际迅雷	0			1	10	3	0	3	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_50_tjxl_c.spr	\audio\fightskill\wudang\wd_bjef_f.wav											\image\effect\fightskill\kunlun\kl_50_tjxl_d.spr	\audio\fightskill\kunlun\kl_axxf_c.wav									255	255	255	0
125	道骨仙风	0			0	10	31	0	31	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\kunlun\kl_70_dgxf_d.spr	\audio\fightskill\kunlun\kl_bdbq_c.wav									255	255	255	0
126	雷动九天	0			1	10	39	0	25	0	0	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\public\rage_earth_c1.spr	\audio\fightskill\kunlun\kl_axxf_c.wav									255	255	255	0
127	开天式子	1			1	10	1	0	1	0	0	1	80	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\mingjiao\mj_10_kts_d.spr	\audio\fightskill\tianwang\tw_jlz_c.wav									255	255	255	0
128	劈地势	1			1	10	2	0	2	0	0	7	80	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_50_pds_c.spr												\image\effect\fightskill\mingjiao\mj_50_pds_d.spr	\audio\fightskill\tianwang\tw_clj_c.wav									255	255	255	0
129	困虎云啸子	1			1	10	2	0	2	0	0	1	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1																											\image\effect\fightskill\mingjiao\mj_70_jgtm_d.spr	\audio\fightskill\tianwang\tw_dhc_c.wav									255	255	255	0
130	金戈铁马	0			1	10	41	0	41	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
131	龙吞式子	1			1	10	1	0	1	0	0	2	90	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																											\image\effect\fightskill\mingjiao\mj_90_lts_d.spr	\audio\fightskill\tianwang\tw_ptz_c.wav									255	255	255	0
132	圣火焚心	0			0	10	3	0	3	0	14	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\mingjiao\mj_10_shfx_d1.spr	\audio\fightskill\tianren\tr_tzly_f.wav					\image\effect\fightskill\mingjiao\mj_10_shfx_d2.spr							\audio\fightskill\tianren\tr_tzly_c.wav									255	255	255	0
133	万物俱焚	0			0	10	3	0	3	0	21	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\mingjiao\mj_50_wwjf_d.spr	\audio\fightskill\tianren\tr_tzly_f.wav																					255	255	255	0
134	乾坤大挪移	0			1	10	15	0	15	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\mingjiao\mj_70_qkdny_a.spr	\audio\fightskill\tianren\tr_hlfh_c.wav																					255	255	255	0
135	圣火燎原	0			0	240	4	0	4	0	16	15	0	-30720	1024	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\mingjiao\mj_90_shly_c.spr	\audio\fightskill\tianren\tr_twlx_f.wav					\image\effect\fightskill\mingjiao\mj_90_shly_d.spr	\audio\fightskill\tianren\tr_twlx_c.wav															255	255	255	0
136	神指点穴子	1			1	10	1	0	1	0	0	1	80	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\daliduanshi\ds_10_szdx_d.spr	\audio\fightskill\shaolin\sl_lhq_c.wav									255	255	255	0
137	一阳指	1			1	10	3	0	3	0	0	6	100	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1															\image\effect\fightskill\daliduanshi\ds_30_yyz_c.spr	\audio\fightskill\shaolin\sl_wxjz_f.wav											\image\effect\fightskill\daliduanshi\ds_30_yyz_d.spr	\audio\fightskill\shaolin\sl_wxjz_c.wav									255	255	255	0
138	一指乾坤子	1			1	10	1	0	1	0	0	1	80	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\daliduanshi\ds_50_yzqk_d.spr	\audio\fightskill\shaolin\sl_lzhz_c.wav									255	255	255	0
139	弑元诀子	0			1	10	17	0	17	0	12	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_70_syj_a.spr												\image\effect\fightskill\daliduanshi\ds_70_syj_d.spr	\audio\fightskill\shaolin\sl_xlfh_c.wav									255	255	255	0
140	乾阳神指子	0			1	10	5	0	5	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\daliduanshi\ds_90_qysz_d.spr	\audio\fightskill\shaolin\sl_dmdj_c.wav									255	255	255	0
141	风云变幻	1			1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	5	40	9												\image\effect\fightskill\daliduanshi\ds_10_fybh_c.spr	\audio\fightskill\emei\em_yyzq_f.wav											\image\effect\fightskill\daliduanshi\ds_10_fybh_d.spr	\audio\fightskill\emei\em_yyzq_c.wav									255	255	255	0
142	北冥神功	0			1	10	41	0	41	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
143	金玉满堂	1			1	10	2	1	2	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\daliduanshi\ds_50_jymt_c.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_50_jymt_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
144	乱环击子2	0			0	10	3	0	3	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_90_lhj_d.spr	\audio\fightskill\tangmen\tm_dcg_c.wav																					255	255	255	0
145	小李飞刀飞行特效	1			1	10	1	0	1	0	0	5	104	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	35	8												\image\effect\fightskill\tangmen\tm_50_xlfd_c.spr																						255	255	255	0
146	光环自身子弹	0			1	10	5	0	5	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
147	万物俱焚子	1			0	10	3	0	3	0	0	10	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\mingjiao\mj_50_wwjf_c.spr	\audio\fightskill\tianren\tr_tzly_f.wav											\image\effect\fightskill\mingjiao\mj_50_wwjf_d.spr	\audio\fightskill\tianren\tr_tzly_c.wav									255	255	255	0
148	降龙伏虎子	0			1	10	13	0	13	0	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\shaolin\sl_50_xlfh_a.spr												\image\effect\fightskill\shaolin\sl_50_xlfh_d.spr	\audio\fightskill\shaolin\sl_bdmw_c.wav									255	255	255	0
149	吸星阵	0			0	10	7	0	7	0	0	540	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_60_xxz_b.spr												\image\effect\fightskill\tangmen\tm_10_dhb_a.spr	\audio\fightskill\tangmen\tm_csc_c.wav									255	255	255	0
150	吸星阵子	0			0	10	5	0	5	0	14	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_10_dhb_a.spr	\audio\fightskill\tangmen\tm_csc_c.wav																					255	255	255	0
151	断筋刃	1			1	10	5	1	5	0	0	14	60	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_10_dhb_c.spr	\audio\fightskill\tangmen\tm_dhb_f.wav											\image\effect\fightskill\tangmen\tm_10_dhb_d.spr	\audio\fightskill\tangmen\tm_dhb_c.wav									255	255	255	0
152	醉蝶子_子弹	0			1	10	5	0	5	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
153	瘟蛊之气子	0			1	10	7	0	7	0	82	80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudu\wu_50_wgzq_c.spr												\image\effect\fightskill\wudu\wu_50_wgzq_d.spr	\audio\fightskill\wudu\wu_wgzq_c.wav									255	255	255	0
154	驱毒术子	0			1	10	13	0	13	0	82	80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudu\wu_50_wgzq_c.spr												\image\effect\fightskill\wudu\wu_50_wgzq_d.spr	\audio\fightskill\wudu\wu_wgzq_c.wav									255	255	255	0
155	玄冰无息子	0			1	10	13	0	13	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\cuiyan\cy_10_fjcx_a.spr																						255	255	255	0
156	时乘六龙子	0			1	10	7	0	7	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\gaibang\gb_10_ymtb_d.spr	\audio\fightskill\gaibang\gb_ymtb_c.wav									255	255	255	0
157	恶狗拦路	0			1	10	11	0	11	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\gaibang\gb_50_bdeg_d.spr	\audio\fightskill\gaibang\gb_bdeg_c.wav									255	255	255	0
158	幻影追魂枪	1			1	10	1	0	1	0	0	8	100	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_90_ylj_c.spr												\image\effect\fightskill\tianren\tr_90_ylj_d.spr	\audio\fightskill\tianren\tr_ylj_c.wav									255	255	255	0
159	火莲焚华	0			1	10	11	0	11	0	36	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_70_hflh_b.spr																						255	255	255	0
160	醉仙错骨	0			1	10	9	0	9	0	36	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\rage_earth_c1.spr																						255	255	255	0
161	六剑齐发	5			1	10	1	0	1	0	10	20	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_50_mylx_c.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\cuiyan\cy_10_fhxy_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
162	波罗心经子	0			1	10	63	0	63	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																											\image\effect\fightskill\emei\em_90_fgpz_a.spr										255	255	255	0
163	鱼越于渊	1			1	10	1	0	1	0	0	1	32	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\gaibang\gb_50_klyh_d.spr	\audio\fightskill\gaibang\gb_klyh_c.wav									255	255	255	0
164	乘龙诀子子	1			1	10	0	0	0	0	0	4	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	16	10												\image\effect\fightskill\tianwang\tw_90_clj_c.spr																						255	255	255	0
165	六脉神剑	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
166	六脉神剑子1	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c1.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d1.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
167	六脉神剑子2	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c2.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d2.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
168	六脉神剑子3	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c3.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d3.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
169	六脉神剑子4	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c4.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d4.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
170	六脉神剑子5	5			1	10	3	0	3	0	0	19	40	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_90_lmsj_c5.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d5.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
171	npc近身无属性空手攻击	0			1	10	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\npc\npc_l_melee_none_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
172	npc近身金属性空手攻击	0			1	10	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\npc\npc_l_melee_gold_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
173	npc近身木属性空手攻击	0			1	10	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\npc\npc_l_melee_wood_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
174	npc近身水属性空手攻击	0			1	10	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\npc\npc_l_melee_water_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
175	npc近身火属性空手攻击	0			1	10	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\npc\npc_l_melee_fire_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
176	npc近身土属性空手攻击	0			1	10	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\npc\npc_l_melee_earth_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
177	npc中程无属性气攻击	1			1	10	1	0	1	0	0	15	20	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_none_c.spr												\image\effect\fightskill\npc\npc_l_range_none_d.spr	\audio\fightskill\public\SB020.wav									255	255	255	0
178	npc中程金属性气攻击	1			1	10	1	0	1	0	0	15	20	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_gold_c.spr												\image\effect\fightskill\npc\npc_l_range_gold_d.spr	\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
179	npc中程木属性气攻击	1			1	10	1	0	1	0	0	15	20	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_wood_c.spr												\image\effect\fightskill\npc\npc_l_range_wood_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
180	npc中程水属性气攻击	1			1	10	1	0	1	0	0	15	20	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_water_c.spr												\image\effect\fightskill\npc\npc_l_range_water_d.spr	\audio\fightskill\emei\cy_fjcx_c.wav									255	255	255	0
181	npc中程火属性气攻击	1			1	10	1	0	1	0	0	15	20	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_fire_c.spr												\image\effect\fightskill\npc\npc_l_range_fire_d.spr	\audio\fightskill\gaibang\gb_klyh_c.wav									255	255	255	0
182	npc中程土属性气攻击	1			1	10	1	0	1	0	0	15	20	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_earth_c.spr												\image\effect\fightskill\npc\npc_l_range_earth_d.spr	\audio\fightskill\tianwang\tw_jlz_c.wav									255	255	255	0
183	npc远程无属性气攻击	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_none_c.spr												\image\effect\fightskill\npc\npc_l_range_none_d.spr	\audio\fightskill\kunlun\kl_hff_c.wav									255	255	255	0
184	npc远程金属性气攻击	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_gold_c.spr												\image\effect\fightskill\npc\npc_l_range_gold_d.spr	\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
185	npc远程木属性气攻击	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_wood_c.spr												\image\effect\fightskill\npc\npc_l_range_wood_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
186	npc远程水属性气攻击	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_water_c.spr												\image\effect\fightskill\npc\npc_l_range_water_d.spr	\audio\fightskill\emei\cy_fjcx_c.wav									255	255	255	0
187	npc远程火属性气攻击	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_fire_c.spr												\image\effect\fightskill\npc\npc_l_range_fire_d.spr	\audio\fightskill\gaibang\gb_klyh_c.wav									255	255	255	0
188	npc远程土属性气攻击	1			1	10	1	0	1	0	0	21	25	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_l_range_earth_c.spr												\image\effect\fightskill\npc\npc_l_range_earth_d.spr	\audio\fightskill\tianwang\tw_jlz_c.wav									255	255	255	0
189	npc近身无属性剑攻击	0			1	10	1	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\npc\npc_l_melee_none_d.spr	\audio\fightskill\public\SB014.wav									255	255	255	0
