Id	Faction	nRoute	Sex	szGDPL
61	3	2	1	"2,7,141,9"
61	4	1	1	"2,7,141,9"
61	4	2	1	"2,7,141,9"
61	5	1	1	"2,7,161,9"
61	5	2	1	"2,7,161,9"
61	6	1	1	"2,7,161,9"
61	6	2	1	"2,7,161,9"
61	7	1	1	"2,7,181,9"
61	7	2	1	"2,7,181,9"
61	8	1	1	"2,7,181,9"
61	8	2	1	"2,7,181,9"
61	9	1	1	"2,7,201,9"
61	9	2	1	"2,7,201,9"
61	10	1	1	"2,7,201,9"
61	10	2	1	"2,7,201,9"
61	11	1	1	"2,7,141,9"
61	11	2	1	"2,7,141,9"
61	12	1	1	"2,7,161,9"
61	12	2	1	"2,7,161,9"
61	13	1	1	"2,7,201,9"
61	13	2	1	"2,7,201,9"
62	1	1	0	"2,6,60,9"
62	1	2	0	"2,6,60,9"
62	2	1	0	"2,6,60,9"
62	2	2	0	"2,6,60,9"
62	3	1	0	"2,6,70,9"
62	3	2	0	"2,6,70,9"
62	4	1	0	"2,6,70,9"
62	4	2	0	"2,6,70,9"
62	5	1	0	"2,6,80,9"
62	5	2	0	"2,6,80,9"
62	6	1	0	"2,6,80,9"
62	6	2	0	"2,6,80,9"
62	7	1	0	"2,6,90,9"
62	7	2	0	"2,6,90,9"
62	8	1	0	"2,6,90,9"
62	8	2	0	"2,6,90,9"
62	9	1	0	"2,6,100,9"
62	9	2	0	"2,6,100,9"
62	10	1	0	"2,6,100,9"
62	10	2	0	"2,6,100,9"
62	11	1	0	"2,6,70,9"
62	11	2	0	"2,6,70,9"
62	12	1	0	"2,6,80,9"
62	12	2	0	"2,6,80,9"
62	13	1	0	"2,6,100,9"
62	13	2	0	"2,6,100,9"
62	1	1	1	"2,6,60,9"
62	1	2	1	"2,6,60,9"
62	2	1	1	"2,6,60,9"
62	2	2	1	"2,6,60,9"
62	3	1	1	"2,6,70,9"
62	3	2	1	"2,6,70,9"
62	4	1	1	"2,6,70,9"
62	4	2	1	"2,6,70,9"
62	5	1	1	"2,6,80,9"
62	5	2	1	"2,6,80,9"
62	6	1	1	"2,6,80,9"
62	6	2	1	"2,6,80,9"
62	7	1	1	"2,6,90,9"
62	7	2	1	"2,6,90,9"
62	8	1	1	"2,6,90,9"
62	8	2	1	"2,6,90,9"
62	9	1	1	"2,6,100,9"
62	9	2	1	"2,6,100,9"
62	10	1	1	"2,6,100,9"
62	10	2	1	"2,6,100,9"
62	11	1	1	"2,6,70,9"
62	11	2	1	"2,6,70,9"
62	12	1	1	"2,6,80,9"
62	12	2	1	"2,6,80,9"
62	13	1	1	"2,6,100,9"
62	13	2	1	"2,6,100,9"
63	1	1	0	"2,10,111,9"
63	1	2	0	"2,10,111,9"
63	2	1	0	"2,10,111,9"
63	2	2	0	"2,10,111,9"
63	3	1	0	"2,10,131,9"
63	3	2	0	"2,10,131,9"
63	4	1	0	"2,10,131,9"
63	4	2	0	"2,10,131,9"
63	5	1	0	"2,10,151,9"
63	5	2	0	"2,10,151,9"
63	6	1	0	"2,10,151,9"
63	6	2	0	"2,10,151,9"
63	7	1	0	"2,10,171,9"
63	7	2	0	"2,10,171,9"
63	8	1	0	"2,10,171,9"
63	8	2	0	"2,10,171,9"
63	9	1	0	"2,10,191,9"
63	9	2	0	"2,10,191,9"
63	10	1	0	"2,10,191,9"
63	10	2	0	"2,10,191,9"
63	11	1	0	"2,10,131,9"
63	11	2	0	"2,10,131,9"
63	12	1	0	"2,10,151,9"
63	12	2	0	"2,10,151,9"
63	13	1	0	"2,10,191,9"
63	13	2	0	"2,10,191,9"
63	1	1	1	"2,10,121,9"
63	1	2	1	"2,10,121,9"
63	2	1	1	"2,10,121,9"
63	2	2	1	"2,10,121,9"
63	3	1	1	"2,10,141,9"
63	3	2	1	"2,10,141,9"
63	4	1	1	"2,10,141,9"
63	4	2	1	"2,10,141,9"
63	5	1	1	"2,10,161,9"
63	5	2	1	"2,10,161,9"
63	6	1	1	"2,10,161,9"
63	6	2	1	"2,10,161,9"
63	7	1	1	"2,10,181,9"
63	7	2	1	"2,10,181,9"
63	8	1	1	"2,10,181,9"
63	8	2	1	"2,10,181,9"
63	9	1	1	"2,10,201,9"
63	9	2	1	"2,10,201,9"
63	10	1	1	"2,10,201,9"
63	10	2	1	"2,10,201,9"
63	11	1	1	"2,10,141,9"
63	11	2	1	"2,10,141,9"
63	12	1	1	"2,10,161,9"
63	12	2	1	"2,10,161,9"
63	13	1	1	"2,10,201,9"
63	13	2	1	"2,10,201,9"
64	1	1	0	"2,11,109,9"
64	1	2	0	"2,11,109,9"
64	2	1	0	"2,11,109,9"
64	2	2	0	"2,11,109,9"
64	3	1	0	"2,11,129,9"
64	3	2	0	"2,11,129,9"
64	4	1	0	"2,11,129,9"
64	4	2	0	"2,11,129,9"
64	5	1	0	"2,11,149,9"
64	5	2	0	"2,11,149,9"
64	6	1	0	"2,11,149,9"
64	6	2	0	"2,11,149,9"
64	7	1	0	"2,11,169,9"
64	7	2	0	"2,11,169,9"
64	8	1	0	"2,11,169,9"
64	8	2	0	"2,11,169,9"
64	9	1	0	"2,11,189,9"
64	9	2	0	"2,11,189,9"
64	10	1	0	"2,11,189,9"
64	10	2	0	"2,11,189,9"
64	11	1	0	"2,11,129,9"
64	11	2	0	"2,11,129,9"
64	12	1	0	"2,11,149,9"
64	12	2	0	"2,11,149,9"
64	13	1	0	"2,11,189,9"
64	13	2	0	"2,11,189,9"
64	1	1	1	"2,11,119,9"
64	1	2	1	"2,11,119,9"
64	2	1	1	"2,11,119,9"
64	2	2	1	"2,11,119,9"
64	3	1	1	"2,11,139,9"
64	3	2	1	"2,11,139,9"
64	4	1	1	"2,11,139,9"
64	4	2	1	"2,11,139,9"
64	5	1	1	"2,11,159,9"
64	5	2	1	"2,11,159,9"
64	6	1	1	"2,11,159,9"
64	6	2	1	"2,11,159,9"
64	7	1	1	"2,11,179,9"
64	7	2	1	"2,11,179,9"
64	8	1	1	"2,11,179,9"
64	8	2	1	"2,11,179,9"
64	9	1	1	"2,11,199,9"
64	9	2	1	"2,11,199,9"
64	10	1	1	"2,11,199,9"
64	10	2	1	"2,11,199,9"
64	11	1	1	"2,11,139,9"
64	11	2	1	"2,11,139,9"
64	12	1	1	"2,11,159,9"
64	12	2	1	"2,11,159,9"
64	13	1	1	"2,11,199,9"
64	13	2	1	"2,11,199,9"
65	1	1	0	"2,8,109,9"
65	1	2	0	"2,8,109,9"
65	2	1	0	"2,8,109,9"
65	2	2	0	"2,8,109,9"
65	3	1	0	"2,8,129,9"
65	3	2	0	"2,8,129,9"
65	4	1	0	"2,8,129,9"
65	4	2	0	"2,8,129,9"
65	5	1	0	"2,8,149,9"
65	5	2	0	"2,8,149,9"
65	6	1	0	"2,8,149,9"
65	6	2	0	"2,8,149,9"
65	7	1	0	"2,8,169,9"
65	7	2	0	"2,8,169,9"
65	8	1	0	"2,8,169,9"
65	8	2	0	"2,8,169,9"
65	9	1	0	"2,8,189,9"
65	9	2	0	"2,8,189,9"
65	10	1	0	"2,8,189,9"
65	10	2	0	"2,8,189,9"
65	11	1	0	"2,8,129,9"
65	11	2	0	"2,8,129,9"
65	12	1	0	"2,8,149,9"
65	12	2	0	"2,8,149,9"
65	13	1	0	"2,8,189,9"
65	13	2	0	"2,8,189,9"
65	1	1	1	"2,8,119,9"
65	1	2	1	"2,8,119,9"
65	2	1	1	"2,8,119,9"
65	2	2	1	"2,8,119,9"
65	3	1	1	"2,8,139,9"
65	3	2	1	"2,8,139,9"
65	4	1	1	"2,8,139,9"
65	4	2	1	"2,8,139,9"
65	5	1	1	"2,8,159,9"
65	5	2	1	"2,8,159,9"
65	6	1	1	"2,8,159,9"
65	6	2	1	"2,8,159,9"
65	7	1	1	"2,8,179,9"
65	7	2	1	"2,8,179,9"
65	8	1	1	"2,8,179,9"
65	8	2	1	"2,8,179,9"
65	9	1	1	"2,8,199,9"
65	9	2	1	"2,8,199,9"
65	10	1	1	"2,8,199,9"
65	10	2	1	"2,8,199,9"
65	11	1	1	"2,8,139,9"
65	11	2	1	"2,8,139,9"
65	12	1	1	"2,8,159,9"
65	12	2	1	"2,8,159,9"
65	13	1	1	"2,8,199,9"
65	13	2	1	"2,8,199,9"
66	1	1	0	"2,4,59,9"
66	1	2	0	"2,4,59,9"
66	2	1	0	"2,4,59,9"
66	2	2	0	"2,4,59,9"
66	3	1	0	"2,4,69,9"
66	3	2	0	"2,4,69,9"
66	4	1	0	"2,4,69,9"
66	4	2	0	"2,4,69,9"
66	5	1	0	"2,4,79,9"
66	5	2	0	"2,4,79,9"
66	6	1	0	"2,4,79,9"
66	6	2	0	"2,4,79,9"
66	7	1	0	"2,4,89,9"
66	7	2	0	"2,4,89,9"
66	8	1	0	"2,4,89,9"
66	8	2	0	"2,4,89,9"
66	9	1	0	"2,4,99,9"
66	9	2	0	"2,4,99,9"
66	10	1	0	"2,4,99,9"
66	10	2	0	"2,4,99,9"
66	11	1	0	"2,4,69,9"
66	11	2	0	"2,4,69,9"
66	12	1	0	"2,4,79,9"
66	12	2	0	"2,4,79,9"
66	13	1	0	"2,4,99,9"
66	13	2	0	"2,4,99,9"
66	1	1	1	"2,4,59,9"
66	1	2	1	"2,4,59,9"
66	2	1	1	"2,4,59,9"
66	2	2	1	"2,4,59,9"
66	3	1	1	"2,4,69,9"
66	3	2	1	"2,4,69,9"
66	4	1	1	"2,4,69,9"
66	4	2	1	"2,4,69,9"
66	5	1	1	"2,4,79,9"
66	5	2	1	"2,4,79,9"
66	6	1	1	"2,4,79,9"
66	6	2	1	"2,4,79,9"
66	7	1	1	"2,4,89,9"
66	7	2	1	"2,4,89,9"
66	8	1	1	"2,4,89,9"
66	8	2	1	"2,4,89,9"
66	9	1	1	"2,4,99,9"
66	9	2	1	"2,4,99,9"
66	10	1	1	"2,4,99,9"
66	10	2	1	"2,4,99,9"
66	11	1	1	"2,4,69,9"
66	11	2	1	"2,4,69,9"
66	12	1	1	"2,4,79,9"
66	12	2	1	"2,4,79,9"
66	13	1	1	"2,4,99,9"
66	13	2	1	"2,4,99,9"
67	1	1	0	"2,3,231,9"
67	1	2	0	"2,3,211,9"
67	2	1	0	"2,3,211,9"
67	2	2	0	"2,3,211,9"
67	3	1	0	"2,3,251,9"
67	3	2	0	"2,3,251,9"
67	4	1	0	"2,3,251,9"
67	4	2	0	"2,3,271,9"
67	5	1	0	"2,3,311,9"
67	5	2	0	"2,3,311,9"
67	6	1	0	"2,3,311,9"
67	6	2	0	"2,3,311,9"
67	7	1	0	"2,3,351,9"
67	7	2	0	"2,3,351,9"
67	8	1	0	"2,3,331,9"
67	8	2	0	"2,3,351,9"
67	9	1	0	"2,3,391,9"
67	9	2	0	"2,3,371,9"
67	10	1	0	"2,3,391,9"
67	10	2	0	"2,3,391,9"
67	11	1	0	"2,3,251,9"
67	11	2	0	"2,3,251,9"
67	12	1	0	"2,3,291,9"
67	12	2	0	"2,3,311,9"
67	13	1	0	"2,3,1403,9"
67	13	2	0	"2,3,1403,9"
67	1	1	1	"2,3,241,9"
67	1	2	1	"2,3,221,9"
67	2	1	1	"2,3,221,9"
67	2	2	1	"2,3,221,9"
67	3	1	1	"2,3,261,9"
67	3	2	1	"2,3,261,9"
67	4	1	1	"2,3,261,9"
67	4	2	1	"2,3,281,9"
67	5	1	1	"2,3,321,9"
67	5	2	1	"2,3,321,9"
67	6	1	1	"2,3,321,9"
67	6	2	1	"2,3,321,9"
67	7	1	1	"2,3,361,9"
67	7	2	1	"2,3,361,9"
67	8	1	1	"2,3,341,9"
67	8	2	1	"2,3,361,9"
67	9	1	1	"2,3,401,9"
67	9	2	1	"2,3,381,9"
67	10	1	1	"2,3,401,9"
67	10	2	1	"2,3,401,9"
67	11	1	1	"2,3,261,9"
67	11	2	1	"2,3,261,9"
67	12	1	1	"2,3,301,9"
67	12	2	1	"2,3,321,9"
67	13	1	1	"2,3,1413,9"
67	13	2	1	"2,3,1413,9"
68	1	1	0	"2,5,59,9"
68	1	2	0	"2,5,59,9"
68	2	1	0	"2,5,59,9"
68	2	2	0	"2,5,59,9"
68	3	1	0	"2,5,69,9"
68	3	2	0	"2,5,69,9"
68	4	1	0	"2,5,69,9"
68	4	2	0	"2,5,69,9"
68	5	1	0	"2,5,79,9"
68	5	2	0	"2,5,79,9"
68	6	1	0	"2,5,79,9"
68	6	2	0	"2,5,79,9"
68	7	1	0	"2,5,89,9"
68	7	2	0	"2,5,89,9"
68	8	1	0	"2,5,89,9"
68	8	2	0	"2,5,89,9"
68	9	1	0	"2,5,99,9"
68	9	2	0	"2,5,99,9"
68	10	1	0	"2,5,99,9"
68	10	2	0	"2,5,99,9"
68	11	1	0	"2,5,69,9"
68	11	2	0	"2,5,69,9"
68	12	1	0	"2,5,79,9"
68	12	2	0	"2,5,79,9"
68	13	1	0	"2,5,99,9"
68	13	2	0	"2,5,99,9"
68	1	1	1	"2,5,59,9"
68	1	2	1	"2,5,59,9"
68	2	1	1	"2,5,59,9"
68	2	2	1	"2,5,59,9"
68	3	1	1	"2,5,69,9"
68	3	2	1	"2,5,69,9"
68	4	1	1	"2,5,69,9"
68	4	2	1	"2,5,69,9"
68	5	1	1	"2,5,79,9"
68	5	2	1	"2,5,79,9"
68	6	1	1	"2,5,79,9"
68	6	2	1	"2,5,79,9"
68	7	1	1	"2,5,89,9"
68	7	2	1	"2,5,89,9"
68	8	1	1	"2,5,89,9"
68	8	2	1	"2,5,89,9"
68	9	1	1	"2,5,99,9"
68	9	2	1	"2,5,99,9"
68	10	1	1	"2,5,99,9"
68	10	2	1	"2,5,99,9"
68	11	1	1	"2,5,69,9"
68	11	2	1	"2,5,69,9"
68	12	1	1	"2,5,79,9"
68	12	2	1	"2,5,79,9"
68	13	1	1	"2,5,99,9"
68	13	2	1	"2,5,99,9"
69	1	1	0	"2,9,229,9"
69	1	2	0	"2,9,209,9"
69	2	1	0	"2,9,209,9"
69	2	2	0	"2,9,209,9"
69	3	1	0	"2,9,249,9"
69	3	2	0	"2,9,249,9"
69	4	1	0	"2,9,249,9"
69	4	2	0	"2,9,269,9"
69	5	1	0	"2,9,309,9"
69	5	2	0	"2,9,309,9"
69	6	1	0	"2,9,309,9"
69	6	2	0	"2,9,309,9"
69	7	1	0	"2,9,349,9"
69	7	2	0	"2,9,349,9"
69	8	1	0	"2,9,329,9"
69	8	2	0	"2,9,349,9"
69	9	1	0	"2,9,389,9"
69	9	2	0	"2,9,369,9"
69	10	1	0	"2,9,389,9"
69	10	2	0	"2,9,389,9"
69	11	1	0	"2,9,249,9"
69	11	2	0	"2,9,249,9"
69	12	1	0	"2,9,289,9"
69	12	2	0	"2,9,309,9"
69	13	1	0	"2,9,1029,9"
69	13	2	0	"2,9,1029,9"
69	1	1	1	"2,9,299,9"
69	1	2	1	"2,9,219,9"
69	2	1	1	"2,9,219,9"
69	2	2	1	"2,9,219,9"
69	3	1	1	"2,9,259,9"
69	3	2	1	"2,9,259,9"
69	4	1	1	"2,9,259,9"
69	4	2	1	"2,9,279,9"
69	5	1	1	"2,9,319,9"
69	5	2	1	"2,9,319,9"
69	6	1	1	"2,9,319,9"
69	6	2	1	"2,9,319,9"
69	7	1	1	"2,9,359,9"
69	7	2	1	"2,9,359,9"
69	8	1	1	"2,9,359,9"
69	8	2	1	"2,9,359,9"
69	9	1	1	"2,9,399,9"
69	9	2	1	"2,9,379,9"
69	10	1	1	"2,9,399,9"
69	10	2	1	"2,9,399,9"
69	11	1	1	"2,9,259,9"
69	11	2	1	"2,9,259,9"
69	12	1	1	"2,9,299,9"
69	12	2	1	"2,9,319,9"
69	13	1	1	"2,9,1039,9"
69	13	2	1	"2,9,1039,9"
70	1	1	0	"2,1,190,9"
70	1	2	0	"2,1,200,9"
70	2	1	0	"2,1,210,9"
70	2	2	0	"2,1,220,9"
70	3	1	0	"2,2,29,9"
70	3	2	0	"2,2,39,9"
70	4	1	0	"2,1,230,9"
70	4	2	0	"2,1,240,9"
70	5	1	0	"2,1,270,9"
70	5	2	0	"2,1,280,9"
70	6	1	0	"2,1,280,9"
70	6	2	0	"2,1,250,9"
70	7	1	0	"2,1,310,9"
70	7	2	0	"2,1,290,9"
70	8	1	0	"2,1,300,9"
70	8	2	0	"2,1,320,9"
70	9	1	0	"2,1,350,9"
70	9	2	0	"2,1,340,9"
70	10	1	0	"2,1,330,9"
70	10	2	0	"2,1,360,9"
70	11	1	0	"2,1,930,9"
70	11	2	0	"2,1,940,9"
70	12	1	0	"2,1,260,9"
70	12	2	0	"2,1,280,9"
70	13	1	0	"2,1,1485,9"
70	13	2	0	"2,2,183,9"
70	1	1	1	"2,1,190,9"
70	1	2	1	"2,1,200,9"
70	2	1	1	"2,1,210,9"
70	2	2	1	"2,1,220,9"
70	3	1	1	"2,2,29,9"
70	3	2	1	"2,2,39,9"
70	4	1	1	"2,1,230,9"
70	4	2	1	"2,1,240,9"
70	5	1	1	"2,1,270,9"
70	5	2	1	"2,1,280,9"
70	6	1	1	"2,1,280,9"
70	6	2	1	"2,1,250,9"
70	7	1	1	"2,1,310,9"
70	7	2	1	"2,1,290,9"
70	8	1	1	"2,1,300,9"
70	8	2	1	"2,1,320,9"
70	9	1	1	"2,1,350,9"
70	9	2	1	"2,1,340,9"
70	10	1	1	"2,1,330,9"
70	10	2	1	"2,1,360,9"
70	11	1	1	"2,1,930,9"
70	11	2	1	"2,1,940,9"
70	12	1	1	"2,1,260,9"
70	12	2	1	"2,1,280,9"
70	13	1	1	"2,1,1485,9"
70	13	2	1	"2,2,183,9"
71	1	1	0	"2,7,112,10"
71	1	2	0	"2,7,112,10"
71	2	1	0	"2,7,112,10"
71	2	2	0	"2,7,112,10"
71	3	1	0	"2,7,132,10"
71	3	2	0	"2,7,132,10"
71	4	1	0	"2,7,132,10"
71	4	2	0	"2,7,132,10"
71	5	1	0	"2,7,152,10"
71	5	2	0	"2,7,152,10"
71	6	1	0	"2,7,152,10"
71	6	2	0	"2,7,152,10"
71	7	1	0	"2,7,172,10"
71	7	2	0	"2,7,172,10"
71	8	1	0	"2,7,172,10"
71	8	2	0	"2,7,172,10"
71	9	1	0	"2,7,192,10"
71	9	2	0	"2,7,192,10"
71	10	1	0	"2,7,192,10"
71	10	2	0	"2,7,192,10"
71	11	1	0	"2,7,132,10"
71	11	2	0	"2,7,132,10"
71	12	1	0	"2,7,152,10"
71	12	2	0	"2,7,152,10"
71	13	1	0	"2,7,192,10"
71	13	2	0	"2,7,192,10"
71	1	1	1	"2,7,122,10"
71	1	2	1	"2,7,122,10"
71	2	1	1	"2,7,122,10"
71	2	2	1	"2,7,122,10"
71	3	1	1	"2,7,142,10"
71	3	2	1	"2,7,142,10"
71	4	1	1	"2,7,142,10"
71	4	2	1	"2,7,142,10"
71	5	1	1	"2,7,162,10"
71	5	2	1	"2,7,162,10"
71	6	1	1	"2,7,162,10"
71	6	2	1	"2,7,162,10"
71	7	1	1	"2,7,182,10"
71	7	2	1	"2,7,182,10"
71	8	1	1	"2,7,182,10"
71	8	2	1	"2,7,182,10"
71	9	1	1	"2,7,202,10"
71	9	2	1	"2,7,202,10"
71	10	1	1	"2,7,202,10"
71	10	2	1	"2,7,202,10"
71	11	1	1	"2,7,142,10"
71	11	2	1	"2,7,142,10"
71	12	1	1	"2,7,162,10"
71	12	2	1	"2,7,162,10"
71	13	1	1	"2,7,202,10"
71	13	2	1	"2,7,202,10"
72	1	1	0	"2,6,61,10"
72	1	2	0	"2,6,61,10"
72	2	1	0	"2,6,61,10"
72	2	2	0	"2,6,61,10"
72	3	1	0	"2,6,71,10"
72	3	2	0	"2,6,71,10"
72	4	1	0	"2,6,71,10"
72	4	2	0	"2,6,71,10"
72	5	1	0	"2,6,81,10"
72	5	2	0	"2,6,81,10"
72	6	1	0	"2,6,81,10"
72	6	2	0	"2,6,81,10"
72	7	1	0	"2,6,91,10"
72	7	2	0	"2,6,91,10"
72	8	1	0	"2,6,91,10"
72	8	2	0	"2,6,91,10"
72	9	1	0	"2,6,101,10"
72	9	2	0	"2,6,101,10"
72	10	1	0	"2,6,101,10"
72	10	2	0	"2,6,101,10"
72	11	1	0	"2,6,71,10"
72	11	2	0	"2,6,71,10"
72	12	1	0	"2,6,81,10"
72	12	2	0	"2,6,81,10"
72	13	1	0	"2,6,101,10"
72	13	2	0	"2,6,101,10"
72	1	1	1	"2,6,61,10"
72	1	2	1	"2,6,61,10"
72	2	1	1	"2,6,61,10"
72	2	2	1	"2,6,61,10"
72	3	1	1	"2,6,71,10"
72	3	2	1	"2,6,71,10"
72	4	1	1	"2,6,71,10"
72	4	2	1	"2,6,71,10"
72	5	1	1	"2,6,81,10"
72	5	2	1	"2,6,81,10"
72	6	1	1	"2,6,81,10"
72	6	2	1	"2,6,81,10"
72	7	1	1	"2,6,91,10"
72	7	2	1	"2,6,91,10"
72	8	1	1	"2,6,91,10"
72	8	2	1	"2,6,91,10"
72	9	1	1	"2,6,101,10"
72	9	2	1	"2,6,101,10"
72	10	1	1	"2,6,101,10"
72	10	2	1	"2,6,101,10"
72	11	1	1	"2,6,71,10"
72	11	2	1	"2,6,71,10"
72	12	1	1	"2,6,81,10"
72	12	2	1	"2,6,81,10"
72	13	1	1	"2,6,101,10"
72	13	2	1	"2,6,101,10"
73	1	1	0	"2,10,112,10"
73	1	2	0	"2,10,112,10"
73	2	1	0	"2,10,112,10"
73	2	2	0	"2,10,112,10"
73	3	1	0	"2,10,132,10"
73	3	2	0	"2,10,132,10"
73	4	1	0	"2,10,132,10"
73	4	2	0	"2,10,132,10"
73	5	1	0	"2,10,152,10"
73	5	2	0	"2,10,152,10"
73	6	1	0	"2,10,152,10"
73	6	2	0	"2,10,152,10"
73	7	1	0	"2,10,172,10"
73	7	2	0	"2,10,172,10"
73	8	1	0	"2,10,172,10"
73	8	2	0	"2,10,172,10"
73	9	1	0	"2,10,192,10"
73	9	2	0	"2,10,192,10"
73	10	1	0	"2,10,192,10"
73	10	2	0	"2,10,192,10"
73	11	1	0	"2,10,132,10"
73	11	2	0	"2,10,132,10"
73	12	1	0	"2,10,152,10"
73	12	2	0	"2,10,152,10"
73	13	1	0	"2,10,192,10"
73	13	2	0	"2,10,192,10"
73	1	1	1	"2,10,122,10"
73	1	2	1	"2,10,122,10"
73	2	1	1	"2,10,122,10"
73	2	2	1	"2,10,122,10"
73	3	1	1	"2,10,142,10"
73	3	2	1	"2,10,142,10"
73	4	1	1	"2,10,142,10"
73	4	2	1	"2,10,142,10"
73	5	1	1	"2,10,162,10"
73	5	2	1	"2,10,162,10"
73	6	1	1	"2,10,162,10"
73	6	2	1	"2,10,162,10"
73	7	1	1	"2,10,182,10"
73	7	2	1	"2,10,182,10"
73	8	1	1	"2,10,182,10"
73	8	2	1	"2,10,182,10"
73	9	1	1	"2,10,202,10"
73	9	2	1	"2,10,202,10"
73	10	1	1	"2,10,202,10"
73	10	2	1	"2,10,202,10"
73	11	1	1	"2,10,142,10"
73	11	2	1	"2,10,142,10"
73	12	1	1	"2,10,162,10"
73	12	2	1	"2,10,162,10"
73	13	1	1	"2,10,202,10"
73	13	2	1	"2,10,202,10"
74	1	1	0	"2,11,110,10"
74	1	2	0	"2,11,110,10"
74	2	1	0	"2,11,110,10"
74	2	2	0	"2,11,110,10"
74	3	1	0	"2,11,130,10"
74	3	2	0	"2,11,130,10"
74	4	1	0	"2,11,130,10"
74	4	2	0	"2,11,130,10"
74	5	1	0	"2,11,150,10"
74	5	2	0	"2,11,150,10"
74	6	1	0	"2,11,150,10"
74	6	2	0	"2,11,150,10"
74	7	1	0	"2,11,170,10"
74	7	2	0	"2,11,170,10"
74	8	1	0	"2,11,170,10"
74	8	2	0	"2,11,170,10"
74	9	1	0	"2,11,190,10"
74	9	2	0	"2,11,190,10"
74	10	1	0	"2,11,190,10"
74	10	2	0	"2,11,190,10"
74	11	1	0	"2,11,130,10"
74	11	2	0	"2,11,130,10"
74	12	1	0	"2,11,150,10"
74	12	2	0	"2,11,150,10"
74	13	1	0	"2,11,190,10"
74	13	2	0	"2,11,190,10"
74	1	1	1	"2,11,120,10"
74	1	2	1	"2,11,120,10"
74	2	1	1	"2,11,120,10"
74	2	2	1	"2,11,120,10"
74	3	1	1	"2,11,140,10"
74	3	2	1	"2,11,140,10"
74	4	1	1	"2,11,140,10"
74	4	2	1	"2,11,140,10"
74	5	1	1	"2,11,160,10"
74	5	2	1	"2,11,160,10"
74	6	1	1	"2,11,160,10"
74	6	2	1	"2,11,160,10"
74	7	1	1	"2,11,180,10"
74	7	2	1	"2,11,180,10"
74	8	1	1	"2,11,180,10"
74	8	2	1	"2,11,180,10"
74	9	1	1	"2,11,200,10"
74	9	2	1	"2,11,200,10"
74	10	1	1	"2,11,200,10"
74	10	2	1	"2,11,200,10"
74	11	1	1	"2,11,140,10"
74	11	2	1	"2,11,140,10"
74	12	1	1	"2,11,160,10"
74	12	2	1	"2,11,160,10"
74	13	1	1	"2,11,200,10"
74	13	2	1	"2,11,200,10"
75	1	1	0	"2,8,110,10"
75	1	2	0	"2,8,110,10"
75	2	1	0	"2,8,110,10"
75	2	2	0	"2,8,110,10"
75	3	1	0	"2,8,130,10"
75	3	2	0	"2,8,130,10"
75	4	1	0	"2,8,130,10"
75	4	2	0	"2,8,130,10"
75	5	1	0	"2,8,150,10"
75	5	2	0	"2,8,150,10"
75	6	1	0	"2,8,150,10"
75	6	2	0	"2,8,150,10"
75	7	1	0	"2,8,170,10"
75	7	2	0	"2,8,170,10"
75	8	1	0	"2,8,170,10"
75	8	2	0	"2,8,170,10"
75	9	1	0	"2,8,190,10"
75	9	2	0	"2,8,190,10"
75	10	1	0	"2,8,190,10"
75	10	2	0	"2,8,190,10"
75	11	1	0	"2,8,130,10"
75	11	2	0	"2,8,130,10"
75	12	1	0	"2,8,150,10"
75	12	2	0	"2,8,150,10"
75	13	1	0	"2,8,190,10"
75	13	2	0	"2,8,190,10"
75	1	1	1	"2,8,120,10"
75	1	2	1	"2,8,120,10"
75	2	1	1	"2,8,120,10"
75	2	2	1	"2,8,120,10"
75	3	1	1	"2,8,140,10"
75	3	2	1	"2,8,140,10"
75	4	1	1	"2,8,140,10"
75	4	2	1	"2,8,140,10"
75	5	1	1	"2,8,160,10"
75	5	2	1	"2,8,160,10"
75	6	1	1	"2,8,160,10"
75	6	2	1	"2,8,160,10"
75	7	1	1	"2,8,180,10"
75	7	2	1	"2,8,180,10"
75	8	1	1	"2,8,180,10"
75	8	2	1	"2,8,180,10"
75	9	1	1	"2,8,200,10"
75	9	2	1	"2,8,200,10"
75	10	1	1	"2,8,200,10"
75	10	2	1	"2,8,200,10"
75	11	1	1	"2,8,140,10"
75	11	2	1	"2,8,140,10"
75	12	1	1	"2,8,160,10"
75	12	2	1	"2,8,160,10"
75	13	1	1	"2,8,200,10"
75	13	2	1	"2,8,200,10"
76	1	1	0	"2,4,60,10"
76	1	2	0	"2,4,60,10"
76	2	1	0	"2,4,60,10"
76	2	2	0	"2,4,60,10"
76	3	1	0	"2,4,70,10"
76	3	2	0	"2,4,70,10"
76	4	1	0	"2,4,70,10"
76	4	2	0	"2,4,70,10"
76	5	1	0	"2,4,80,10"
76	5	2	0	"2,4,80,10"
76	6	1	0	"2,4,80,10"
76	6	2	0	"2,4,80,10"
76	7	1	0	"2,4,90,10"
76	7	2	0	"2,4,90,10"
76	8	1	0	"2,4,90,10"
76	8	2	0	"2,4,90,10"
76	9	1	0	"2,4,100,10"
76	9	2	0	"2,4,100,10"
76	10	1	0	"2,4,100,10"
76	10	2	0	"2,4,100,10"
76	11	1	0	"2,4,70,10"
76	11	2	0	"2,4,70,10"
76	12	1	0	"2,4,80,10"
76	12	2	0	"2,4,80,10"
76	13	1	0	"2,4,100,10"
76	13	2	0	"2,4,100,10"
76	1	1	1	"2,4,60,10"
