Name	RefineId	Index	ProduceGenre	ProduceDetail	ProduceParti	ProduceLevel	Faction	AttRoute	Sex	EquipGenre	EquipDetail	EquipParti	EquipLevel	Fee
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Mộc	9	29	4	8	363	10	-1	-1	-1	2	8	430	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Mộc	9	30	4	8	364	10	-1	-1	-1	2	8	440	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Mộc	9	31	4	8	365	10	-1	-1	-1	2	8	515	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Mộc	9	32	4	8	366	10	-1	-1	-1	2	8	520	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Mộc	9	33	4	8	367	10	-1	-1	-1	2	8	565	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Mộc	9	34	4	8	368	10	-1	-1	-1	2	8	570	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Mộc	9	35	4	8	369	10	-1	-1	-1	2	8	615	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Mộc	9	36	4	8	370	10	-1	-1	-1	2	8	620	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Mộc	9	37	4	8	371	10	-1	-1	-1	2	8	652	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Mộc	9	38	4	8	372	10	-1	-1	-1	2	8	657	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Mộc	9	39	4	8	373	10	-1	-1	-1	2	8	662	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Mộc	9	40	4	8	374	10	-1	-1	-1	2	8	667	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Thủy	9	41	4	8	375	10	-1	-1	-1	2	8	50	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Thủy	9	42	4	8	376	10	-1	-1	-1	2	8	60	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Thủy	9	43	4	8	377	10	-1	-1	-1	2	8	150	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Thủy	9	44	4	8	378	10	-1	-1	-1	2	8	160	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Thủy	9	45	4	8	379	10	-1	-1	-1	2	8	250	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Thủy	9	46	4	8	380	10	-1	-1	-1	2	8	260	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Thủy	9	47	4	8	381	10	-1	-1	-1	2	8	350	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Thủy	9	48	4	8	382	10	-1	-1	-1	2	8	360	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Thủy	9	49	4	8	383	10	-1	-1	-1	2	8	450	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Thủy	9	50	4	8	384	10	-1	-1	-1	2	8	460	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Thủy	9	51	4	8	385	10	-1	-1	-1	2	8	525	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Thủy	9	52	4	8	386	10	-1	-1	-1	2	8	530	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Thủy	9	53	4	8	387	10	-1	-1	-1	2	8	575	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Thủy	9	54	4	8	388	10	-1	-1	-1	2	8	580	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Thủy	9	55	4	8	389	10	-1	-1	-1	2	8	625	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Thủy	9	56	4	8	390	10	-1	-1	-1	2	8	630	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Thủy	9	57	4	8	391	10	-1	-1	-1	2	8	653	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Thủy	9	58	4	8	392	10	-1	-1	-1	2	8	658	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Thủy	9	59	4	8	393	10	-1	-1	-1	2	8	663	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Thủy	9	60	4	8	394	10	-1	-1	-1	2	8	668	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Hỏa	9	61	4	8	395	10	-1	-1	-1	2	8	70	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Hỏa	9	62	4	8	396	10	-1	-1	-1	2	8	80	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Hỏa	9	63	4	8	397	10	-1	-1	-1	2	8	170	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Hỏa	9	64	4	8	398	10	-1	-1	-1	2	8	180	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Hỏa	9	65	4	8	399	10	-1	-1	-1	2	8	270	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Hỏa	9	66	4	8	400	10	-1	-1	-1	2	8	280	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Hỏa	9	67	4	8	401	10	-1	-1	-1	2	8	370	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Hỏa	9	68	4	8	402	10	-1	-1	-1	2	8	380	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Hỏa	9	69	4	8	403	10	-1	-1	-1	2	8	470	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Hỏa	9	70	4	8	404	10	-1	-1	-1	2	8	480	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Hỏa	9	71	4	8	405	10	-1	-1	-1	2	8	535	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Hỏa	9	72	4	8	406	10	-1	-1	-1	2	8	540	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Hỏa	9	73	4	8	407	10	-1	-1	-1	2	8	585	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Hỏa	9	74	4	8	408	10	-1	-1	-1	2	8	590	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Hỏa	9	75	4	8	409	10	-1	-1	-1	2	8	635	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Hỏa	9	76	4	8	410	10	-1	-1	-1	2	8	640	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Hỏa	9	77	4	8	411	10	-1	-1	-1	2	8	654	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Hỏa	9	78	4	8	412	10	-1	-1	-1	2	8	659	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Hỏa	9	79	4	8	413	10	-1	-1	-1	2	8	664	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Hỏa	9	80	4	8	414	10	-1	-1	-1	2	8	669	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Thổ	9	81	4	8	415	10	-1	-1	-1	2	8	90	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Thổ	9	82	4	8	416	10	-1	-1	-1	2	8	100	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Thổ	9	83	4	8	417	10	-1	-1	-1	2	8	190	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Thổ	9	84	4	8	418	10	-1	-1	-1	2	8	200	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Thổ	9	85	4	8	419	10	-1	-1	-1	2	8	290	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Thổ	9	86	4	8	420	10	-1	-1	-1	2	8	300	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Thổ	9	87	4	8	421	10	-1	-1	-1	2	8	390	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Thổ	9	88	4	8	422	10	-1	-1	-1	2	8	400	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Thổ	9	89	4	8	423	10	-1	-1	-1	2	8	490	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Thổ	9	90	4	8	424	10	-1	-1	-1	2	8	500	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nam hệ Thổ	9	91	4	8	425	10	-1	-1	-1	2	8	545	10	10000
Bộ Tranh Đoạt Xanh_Yêu đái nữ hệ Thổ	9	92	4	8	426	10	-1	-1	-1	2	8	550	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nam hệ Thổ	9	93	4	8	427	10	-1	-1	-1	2	8	595	10	10000
Bộ Tranh Đoạt Tím_Yêu đái nữ hệ Thổ	9	94	4	8	428	10	-1	-1	-1	2	8	600	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nam hệ Thổ	9	95	4	8	429	10	-1	-1	-1	2	8	645	10	10000
Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Thổ	9	96	4	8	430	10	-1	-1	-1	2	8	650	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Thổ	9	97	4	8	431	10	-1	-1	-1	2	8	655	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Thổ	9	98	4	8	432	10	-1	-1	-1	2	8	660	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Thổ	9	99	4	8	433	10	-1	-1	-1	2	8	665	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Thổ	9	100	4	8	434	10	-1	-1	-1	2	8	670	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Kim 2	9	101	4	8	457	10	-1	-1	-1	2	8	651	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Kim 2	9	102	4	8	458	10	-1	-1	-1	2	8	656	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Kim 2	9	103	4	8	459	10	-1	-1	-1	2	8	661	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Kim 2	9	104	4	8	460	10	-1	-1	-1	2	8	666	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Mộc 2	9	105	4	8	461	10	-1	-1	-1	2	8	652	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Mộc 2	9	106	4	8	462	10	-1	-1	-1	2	8	657	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Mộc 2	9	107	4	8	463	10	-1	-1	-1	2	8	662	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Mộc 2	9	108	4	8	464	10	-1	-1	-1	2	8	667	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Thủy 2	9	109	4	8	465	10	-1	-1	-1	2	8	653	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Thủy 2	9	110	4	8	466	10	-1	-1	-1	2	8	658	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Thủy 2	9	111	4	8	467	10	-1	-1	-1	2	8	663	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Thủy 2	9	112	4	8	468	10	-1	-1	-1	2	8	668	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Hỏa 2	9	113	4	8	469	10	-1	-1	-1	2	8	654	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Hỏa 2	9	114	4	8	470	10	-1	-1	-1	2	8	659	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Hỏa 2	9	115	4	8	471	10	-1	-1	-1	2	8	664	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Hỏa 2	9	116	4	8	472	10	-1	-1	-1	2	8	669	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Thổ 2	9	117	4	8	473	10	-1	-1	-1	2	8	655	10	10000
Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Thổ 2	9	118	4	8	474	10	-1	-1	-1	2	8	660	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Thổ 2	9	119	4	8	475	10	-1	-1	-1	2	8	665	10	10000
Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Thổ 2	9	120	4	8	476	10	-1	-1	-1	2	8	670	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển ngoại công nam (Kim)	10	1	4	10	55	10	-1	-1	-1	4	10	5	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc ngoại công nữ (Kim)	10	2	4	10	56	10	-1	-1	-1	4	10	6	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển nội công nam (Kim)	10	3	4	10	57	10	-1	-1	-1	4	10	439	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc nội công nữ (Kim)	10	4	4	10	58	10	-1	-1	-1	4	10	440	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển ngoại công nam (Mộc)	10	5	4	10	59	10	-1	-1	-1	4	10	15	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc ngoại công nữ (Mộc)	10	6	4	10	60	10	-1	-1	-1	4	10	16	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển nội công nam (Mộc)	10	7	4	10	61	10	-1	-1	-1	4	10	17	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc nội công nữ (Mộc)	10	8	4	10	62	10	-1	-1	-1	4	10	18	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển ngoại công nam (Thủy)	10	9	4	10	63	10	-1	-1	-1	4	10	27	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc ngoại công nữ (Thủy)	10	10	4	10	64	10	-1	-1	-1	4	10	28	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển nội công nam (Thủy)	10	11	4	10	65	10	-1	-1	-1	4	10	29	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc nội công nữ (Thủy)	10	12	4	10	66	10	-1	-1	-1	4	10	30	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển ngoại công nam (Hỏa)	10	13	4	10	67	10	-1	-1	-1	4	10	39	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc ngoại công nữ (Hỏa)	10	14	4	10	68	10	-1	-1	-1	4	10	40	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển nội công nam (Hỏa)	10	15	4	10	69	10	-1	-1	-1	4	10	41	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc nội công nữ (Hỏa)	10	16	4	10	70	10	-1	-1	-1	4	10	42	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển ngoại công nam (Thổ)	10	17	4	10	71	10	-1	-1	-1	4	10	51	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc ngoại công nữ (Thổ)	10	18	4	10	72	10	-1	-1	-1	4	10	52	10	10000
Bộ Thủy Hoàng xanh_Hộ uyển nội công nam (Thổ)	10	19	4	10	73	10	-1	-1	-1	4	10	53	10	10000
Bộ Thủy Hoàng xanh_Thủ trạc nội công nữ (Thổ)	10	20	4	10	74	10	-1	-1	-1	4	10	54	10	10000
Bộ Thủy Hoàng tím_Hộ uyển ngoại công nam (Kim)	10	21	4	10	75	10	-1	-1	-1	4	10	3	10	10000
Bộ Thủy Hoàng tím_Thủ trạc ngoại công nữ (Kim)	10	22	4	10	76	10	-1	-1	-1	4	10	4	10	10000
Bộ Thủy Hoàng tím_Hộ uyển nội công nam (Kim)	10	23	4	10	77	10	-1	-1	-1	4	10	437	10	10000
Bộ Thủy Hoàng tím_Thủ trạc nội công nữ (Kim)	10	24	4	10	78	10	-1	-1	-1	4	10	438	10	10000
Bộ Thủy Hoàng tím_Hộ uyển ngoại công nam (Mộc)	10	25	4	10	79	10	-1	-1	-1	4	10	11	10	10000
Bộ Thủy Hoàng tím_Thủ trạc ngoại công nữ (Mộc)	10	26	4	10	80	10	-1	-1	-1	4	10	12	10	10000
Bộ Thủy Hoàng tím_Hộ uyển nội công nam (Mộc)	10	27	4	10	81	10	-1	-1	-1	4	10	13	10	10000
Bộ Thủy Hoàng tím_Thủ trạc nội công nữ (Mộc)	10	28	4	10	82	10	-1	-1	-1	4	10	14	10	10000
Bộ Thủy Hoàng tím_Hộ uyển ngoại công nam (Thủy)	10	29	4	10	83	10	-1	-1	-1	4	10	23	10	10000
Bộ Thủy Hoàng tím_Thủ trạc ngoại công nữ (Thủy)	10	30	4	10	84	10	-1	-1	-1	4	10	24	10	10000
Bộ Thủy Hoàng tím_Hộ uyển nội công nam (Thủy)	10	31	4	10	85	10	-1	-1	-1	4	10	25	10	10000
Bộ Thủy Hoàng tím_Thủ trạc nội công nữ (Thủy)	10	32	4	10	86	10	-1	-1	-1	4	10	26	10	10000
Bộ Thủy Hoàng tím_Hộ uyển ngoại công nam (Hỏa)	10	33	4	10	87	10	-1	-1	-1	4	10	35	10	10000
Bộ Thủy Hoàng tím_Thủ trạc ngoại công nữ (Hỏa)	10	34	4	10	88	10	-1	-1	-1	4	10	36	10	10000
Bộ Thủy Hoàng tím_Hộ uyển nội công nam (Hỏa)	10	35	4	10	89	10	-1	-1	-1	4	10	37	10	10000
Bộ Thủy Hoàng tím_Thủ trạc nội công nữ (Hỏa)	10	36	4	10	90	10	-1	-1	-1	4	10	38	10	10000
Bộ Thủy Hoàng tím_Hộ uyển ngoại công nam (Thổ)	10	37	4	10	91	10	-1	-1	-1	4	10	47	10	10000
Bộ Thủy Hoàng tím_Thủ trạc ngoại công nữ (Thổ)	10	38	4	10	92	10	-1	-1	-1	4	10	48	10	10000
Bộ Thủy Hoàng tím_Hộ uyển nội công nam (Thổ)	10	39	4	10	93	10	-1	-1	-1	4	10	49	10	10000
Bộ Thủy Hoàng tím_Thủ trạc nội công nữ (Thổ)	10	40	4	10	94	10	-1	-1	-1	4	10	50	10	10000
Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam (Kim)	10	41	4	10	95	10	-1	-1	-1	4	10	1	10	10000
Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ (Kim)	10	42	4	10	96	10	-1	-1	-1	4	10	2	10	10000
Bộ Thủy Hoàng cam_Hộ uyển nội công nam (Kim)	10	43	4	10	97	10	-1	-1	-1	4	10	435	10	10000
Bộ Thủy Hoàng cam_Thủ trạc nội công nữ (Kim)	10	44	4	10	98	10	-1	-1	-1	4	10	436	10	10000
Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam (Mộc)	10	45	4	10	99	10	-1	-1	-1	4	10	7	10	10000
Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ (Mộc)	10	46	4	10	100	10	-1	-1	-1	4	10	8	10	10000
Bộ Thủy Hoàng cam_Hộ uyển nội công nam (Mộc)	10	47	4	10	101	10	-1	-1	-1	4	10	9	10	10000
Bộ Thủy Hoàng cam_Thủ trạc nội công nữ (Mộc)	10	48	4	10	102	10	-1	-1	-1	4	10	10	10	10000
Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam (Thủy)	10	49	4	10	103	10	-1	-1	-1	4	10	19	10	10000
Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ (Thủy)	10	50	4	10	104	10	-1	-1	-1	4	10	20	10	10000
Bộ Thủy Hoàng cam_Hộ uyển nội công nam (Thủy)	10	51	4	10	105	10	-1	-1	-1	4	10	21	10	10000
Bộ Thủy Hoàng cam_Thủ trạc nội công nữ (Thủy)	10	52	4	10	106	10	-1	-1	-1	4	10	22	10	10000
Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam (Hỏa)	10	53	4	10	107	10	-1	-1	-1	4	10	31	10	10000
Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ (Hỏa)	10	54	4	10	108	10	-1	-1	-1	4	10	32	10	10000
Bộ Thủy Hoàng cam_Hộ uyển nội công nam (Hỏa)	10	55	4	10	109	10	-1	-1	-1	4	10	33	10	10000
Bộ Thủy Hoàng cam_Thủ trạc nội công nữ (Hỏa)	10	56	4	10	110	10	-1	-1	-1	4	10	34	10	10000
Bộ Thủy Hoàng cam_Hộ uyển ngoại công nam (Thổ)	10	57	4	10	111	10	-1	-1	-1	4	10	43	10	10000
Bộ Thủy Hoàng cam_Thủ trạc ngoại công nữ (Thổ)	10	58	4	10	112	10	-1	-1	-1	4	10	44	10	10000
Bộ Thủy Hoàng cam_Hộ uyển nội công nam (Thổ)	10	59	4	10	113	10	-1	-1	-1	4	10	45	10	10000
Bộ Thủy Hoàng cam_Thủ trạc nội công nữ (Thổ)	10	60	4	10	114	10	-1	-1	-1	4	10	46	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ kim	10	61	4	10	481	10	-1	-1	-1	4	10	441	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ kim	10	62	4	10	482	10	-1	-1	-1	4	10	442	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ kim	10	63	4	10	483	10	-1	-1	-1	4	10	443	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ kim	10	64	4	10	484	10	-1	-1	-1	4	10	444	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ mộc	10	65	4	10	485	10	-1	-1	-1	4	10	445	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ mộc	10	66	4	10	486	10	-1	-1	-1	4	10	446	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ mộc	10	67	4	10	487	10	-1	-1	-1	4	10	447	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ mộc	10	68	4	10	488	10	-1	-1	-1	4	10	448	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ thủy	10	69	4	10	489	10	-1	-1	-1	4	10	449	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ thủy	10	70	4	10	490	10	-1	-1	-1	4	10	450	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ thủy	10	71	4	10	491	10	-1	-1	-1	4	10	451	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ thủy	10	72	4	10	492	10	-1	-1	-1	4	10	452	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ hỏa	10	73	4	10	493	10	-1	-1	-1	4	10	453	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ hỏa	10	74	4	10	494	10	-1	-1	-1	4	10	454	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ hỏa	10	75	4	10	495	10	-1	-1	-1	4	10	455	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ hỏa	10	76	4	10	496	10	-1	-1	-1	4	10	456	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam ngoại công hệ thổ	10	77	4	10	497	10	-1	-1	-1	4	10	457	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ ngoại công hệ thổ	10	78	4	10	498	10	-1	-1	-1	4	10	458	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hộ uyển nam nội công hệ thổ	10	79	4	10	499	10	-1	-1	-1	4	10	459	10	10000
Bộ Thủy Hoàng Bạch Ngân_Thủ trạc nữ nội công hệ thổ	10	80	4	10	500	10	-1	-1	-1	4	10	460	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ kim	10	81	4	10	501	10	-1	-1	-1	4	10	461	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ kim	10	82	4	10	502	10	-1	-1	-1	4	10	462	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ kim	10	83	4	10	503	10	-1	-1	-1	4	10	463	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ kim	10	84	4	10	504	10	-1	-1	-1	4	10	464	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ mộc	10	85	4	10	505	10	-1	-1	-1	4	10	465	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ mộc	10	86	4	10	506	10	-1	-1	-1	4	10	466	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ mộc	10	87	4	10	507	10	-1	-1	-1	4	10	467	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ mộc	10	88	4	10	508	10	-1	-1	-1	4	10	468	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ thủy	10	89	4	10	509	10	-1	-1	-1	4	10	469	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ thủy	10	90	4	10	510	10	-1	-1	-1	4	10	470	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ thủy	10	91	4	10	511	10	-1	-1	-1	4	10	471	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ thủy	10	92	4	10	512	10	-1	-1	-1	4	10	472	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ hỏa	10	93	4	10	513	10	-1	-1	-1	4	10	473	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ hỏa	10	94	4	10	514	10	-1	-1	-1	4	10	474	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ hỏa	10	95	4	10	515	10	-1	-1	-1	4	10	475	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ hỏa	10	96	4	10	516	10	-1	-1	-1	4	10	476	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam ngoại công hệ thổ	10	97	4	10	517	10	-1	-1	-1	4	10	477	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ ngoại công hệ thổ	10	98	4	10	518	10	-1	-1	-1	4	10	478	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hộ uyển nam nội công hệ thổ	10	99	4	10	519	10	-1	-1	-1	4	10	479	10	10000
Bộ Thủy Hoàng Hoàng Kim_Thủ trạc nữ nội công hệ thổ	10	100	4	10	520	10	-1	-1	-1	4	10	480	10	10000
Bộ Thủy Hoàng xanh_Ngọc bội nam (Kim)	11	1	4	11	31	10	-1	-1	-1	4	11	5	10	10000
Bộ Thủy Hoàng xanh_Hương nang nữ (Kim)	11	2	4	11	32	10	-1	-1	-1	4	11	6	10	10000
Bộ Thủy Hoàng xanh_Ngọc bội nam (Mộc) 	11	3	4	11	33	10	-1	-1	-1	4	11	11	10	10000
Bộ Thủy Hoàng xanh_Hương nang nữ (Mộc)	11	4	4	11	34	10	-1	-1	-1	4	11	12	10	10000
Bộ Thủy Hoàng xanh_Ngọc bội nam (Thủy)	11	5	4	11	35	10	-1	-1	-1	4	11	17	10	10000
Bộ Thủy Hoàng xanh_Hương nang nữ (Thủy)	11	6	4	11	36	10	-1	-1	-1	4	11	18	10	10000
Bộ Thủy Hoàng xanh_Ngọc bội nam (Hỏa)	11	7	4	11	37	10	-1	-1	-1	4	11	23	10	10000
Bộ Thủy Hoàng xanh_Hương nang nữ (Hỏa)	11	8	4	11	38	10	-1	-1	-1	4	11	24	10	10000
