MAP_ID	GAMESVR_SET_1	GAMESVR_SET_2	GAMESVR_SET_3	GAMESVR_SET_4	GAMESVR_SET_5	GAMESVR_SET_6	GAMESVR_SET_7	GAMESVR_SET_8	GAMESVR_SET_9	GAMESVR_SET_10	GAMESVR_SET_11	GAMESVR_SET_12	GAMESVR_SET_13	GAMESVR_SET_14	GAMESVR_SET_15	GAMESVR_SET_16	Ghi chú
2158	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 12
2159	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 12
2160	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 12
2161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 3
2162	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 3
2163	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 3
2164	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 3
2165	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 3
2166	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 3
2167	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 3
2168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 56
2169	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 56
2170	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 56
2171	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 56
2172	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 56
2173	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 56
2174	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 56
2175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 7
2176	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 7
2177	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 7
2178	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 7
2179	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 7
2180	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 7
2181	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 7
2182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 8
2183	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 8
2184	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 8
2185	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 8
2186	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 8
2187	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 8
2188	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 8
2189	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 9
2190	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 9
2191	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 9
2192	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 9
2193	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 9
2194	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 9
2195	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 9
2196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 10
2197	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 10
2198	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 10
2199	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 10
2200	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 10
2201	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 10
2202	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 10
2203	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 11
2204	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 11
2205	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 11
2206	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 11
2207	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 11
2208	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 11
2209	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 11
2210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 12
2211	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 12
2212	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 12
2213	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 12
2214	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 12
2215	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 12
2216	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 12
2217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 13
2218	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 13
2219	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 13
2220	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 13
2221	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 13
2222	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 13
2223	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 13
2224	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 14
2225	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 14
2226	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 14
2227	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 14
2228	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 14
2229	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 14
2230	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 14
2231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 15
2232	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 15
2233	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 15
2234	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 15
2235	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 15
2236	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 15
2237	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 15
2238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 16
2239	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 16
2240	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 16
2241	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 16
2242	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 16
2243	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 16
2244	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 16
2245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 4
2246	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	Tiêu Dao Cốc Đơn Giản 4
2247	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Tiêu Dao Cốc Đơn Giản 4
2248	1	1	2	2	4	4	4	4	4	4	4	4	4	4	4	4	Tiêu Dao Cốc Đơn Giản 4
2249	1	2	3	3	5	5	5	5	5	5	5	5	5	5	5	5	Tiêu Dao Cốc Đơn Giản 4
2250	1	2	3	3	3	6	6	6	6	6	6	6	6	6	6	6	Tiêu Dao Cốc Đơn Giản 4
2251	1	2	2	4	2	4	3	3	3	3	3	3	3	3	3	3	Tiêu Dao Cốc Đơn Giản 4
2252	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Tiêu Dao Cốc Đơn Giản 12
2254	1	1	1	1	2	2	2	2	2	2	2	2	2	9	15	14	Đào Khê Trấn (Kênh 2)
2255	1	2	2	4	2	4	3	7	7	7	7	7	7	10	14	15	Đào Khê Trấn (Kênh 3)
2256	1	1	2	2	4	4	4	4	4	4	4	4	4	11	14	10	Đào Khê Trấn (Kênh 4)
2257	1	2	3	3	5	5	5	5	5	5	5	5	5	12	14	11	Đào Khê Trấn (Kênh 5)
2258	1	2	3	3	3	6	6	6	6	6	6	6	6	13	15	12	Đào Khê Trấn (Kênh 6)
2259	1	1	1	2	3	3	7	3	3	3	3	3	3	14	15	16	Đào Khê Trấn (Kênh 7)
2260	1	1	1	1	4	4	4	4	4	4	4	4	4	4	11	11	Băng Hoa Thiên Khiếm
2261	1	1	1	2	3	3	7	7	7	7	7	7	7	7	7	7	Cổ Mộ Phái
2262	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	Đấu trường môn phái (Cổ Mộ)
2263	1	2	3	4	4	4	4	6	6	6	6	6	6	6	13	13	Hội trường liên đấu (sơ) (13)
2264	1	2	3	4	4	4	4	6	6	6	6	6	6	6	13	13	Khu chuẩn bị liên đấu (sơ) (13)
2265	1	2	3	4	4	4	4	6	6	6	6	6	6	6	13	13	Đấu trường liên đấu (sơ) (13)
2266	1	1	2	4	5	6	6	6	6	6	6	6	6	6	13	13	Hội trường liên đấu (cao) (13)
2267	1	1	2	4	5	6	6	6	6	6	6	6	6	6	13	13	Khu chuẩn bị liên đấu (cao) (13)
2268	1	1	2	4	5	6	6	6	6	6	6	6	6	6	13	13	Đấu trường liên đấu (cao) (13)
2269	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Đấu trường nhiều người (sơ) (13)
2270	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Đấu trường nhiều người (cao) (13)
2271	1	1	1	1	2	2	2	2	2	2	2	2	2	2	9	9	Đấu trường liên đấu (sơ) (13)
2272	1	1	2	4	5	6	6	6	6	6	6	6	6	6	13	13	Đấu trường liên đấu (cao) (13)
2284	1	2	2	4	5	5	6	6	6	6	6	6	6	6	13	8	Báo danh chiến trường mới-Tống
2285	1	2	2	4	5	5	6	6	6	6	6	6	6	6	13	8	Báo danh chiến trường mới-Kim
2286	1	2	2	4	5	5	6	6	6	6	6	6	6	6	13	8	Thanh Loa Đảo (Kênh 2)
2287	1	2	2	4	5	5	6	6	6	6	6	6	6	6	13	8	Khoang Thuyền 2 (Kênh 2)
2288	1	2	2	4	5	5	6	6	6	6	6	6	6	6	13	8	Khoang Thuyền 3 (Kênh 2)
